DatasetName,CAD_M(1833) CAD_S(10) CAD_S(1038) CAD_S(1403) CAD_S(1796) CAD_S(1828) CAD_S(1830) CAD_S(1859) CAD_S(1900) CAD_S(1938) CAD_T(1037) CAD_T(1827) CAD_T(1830) CAD_T(1833) CAD_T(1884) CAD_T(1889) CAD_T(1906),CAD_S(1044) CAD_S(1112) CAD_S(1343) CAD_S(138) CAD_S(1406) CAD_S(1407) CAD_S(5) CAD_S(975) CAD_T(1831) CAD_T(1888)
CK2022_5 200-1,0.5995838139889883,
CKC2017_log2 normalized phosphoproteomics_120min_rep#3,,
FSO2013_Ratio H/L normalized Rep2___1,0.5864355065446603,0.3952204030086722
NJH2024_Sub10_HIIT_Mid,,
RB2022_2_PostEndurance,,
AH2018_LFQ_2_C,0.5954858189316367,
AH2018_SILAC_MR_1_X,0.6005174703801084,
KTGR2014_Ratio H M Normalized Rep1_Rapamycin_0_15,,
IMM2018_normalised rep. int. Empty-2,0.6032616016335968,
RM2024_Intensity D4-1,,
KBE2022_Log2_Ex_25_U,0.6005032678248209,0.39231802260705195
AH2018_SILAC_3_C,0.5926123393385325,
EJN2021_5_Rest_Ins,,
VOI2024_0.1uM 24 h_3 di,,
RNJ2017_Log2_ratio_Tstim:Trest_D3,,
DB2022_LFQ intensity L2.1,,
FSO2013_Ratio H/M normalized Rep1,0.5840998083486681,0.406074785572479
CK2022_4 16-1,0.5991703959207675,
AS2011_Ratio H/L,,
SR2019_MCF7_Biol_repl_4,0.5960907724521811,
EJN2021_2_Ex_Ins,,
AS2011_Ratio H/L Inhi_2_3,,
JAW2011_Ratio H/L LS1a_1,,
AH2018_LFQ_1_N,0.6048273164049537,
SAS2015_PLX/DMSO_Exp1,,
SFR2015_HL_log2_ratio_avg_c,,0.40249609145489185
JJ2018_Ratio M/L normalized pP2,,
NJH2024_Sub7_MICT_Mid,,
PG2020_Intensity 6h_B,0.5962509068073578,
FSO2013_Ratio H/L normalized Rep3,0.5838651191804669,0.39691593139507136
GRW2016_Ratio H/L normalized SILAC 2___2,,
RKK2015_IKKb(K44M)+TNF-α/TNF-α,,
JJ2018_Ratio M/L normalized,,
KTGR2014_Ratio-AA 30 mins,,
JW2021_After_1,,
NJH2025_Sub2_MICT_Mid,,
HS2024_6_B_N2,0.5918940927604528,0.38993135611762686
KBE2022_Log2_Ex_9_T,0.5996284163460233,0.3885994096323787
AH2018_SILAC_IT_2_N,0.5943758367921578,
AH2018_SILAC_IT_1_X,0.5905071348469155,
HW2015_Ratio H/L normalized Exp3,,
HS2024_7_PD_T1,0.5864519864000683,0.39333790221063225
UK2020_UA_2,,
RM2024_Intensity D2-1___1,,
GF2025_P10_Sph,0.592356310936325,0.4405819220074766
WZ2023_Pe_025_20min,0.609633756266752,0.39688393551571277
JVO2010_Log2 Ratio M/L Normalized aphidicolin,0.602120570801274,
AH2018_LFQ_2_N,0.5985609821024852,
HS2024_4_I_N2,0.5906529648848869,
AH2018_TMTMS2_3_N,0.5920689082454716,0.4019792889040515
RN2012_H06,0.5957929524389262,0.43496087920189186
AS2011_Inhi 1_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),,
HS2024_4_PD_T3,0.5914839469450268,
WZ2023_Su_005_30min,0.6128776470583818,0.3970390888290861
SR2019_HCC1419_Biol_repl_4,0.6002045048801407,0.40565410041341304
JJ2018_Ratio H/M normalized___2,,
SR2019_JIMT1_Biol_repl_3,0.6039083407067215,0.4178248871093899
AS2011_Ratio H/L Protein,,
UK2020_HCM_3,,
NJH2024_Sub10_HIIT_Post,,
CR2017_Ratio Replicate 3.1,0.5916881355631386,0.41165209951719917
WZ2023_Su_025_10min,0.615193245042886,0.39494812342577645
AH2018_LFQ_IT_4_X,0.5926307244234645,
CP2009_Ratio H/L,,
VOI2024_0.1uM 24 h_3 mono,,
RB2022_4_RecoverySprint,,
RM2024_Intensity D6-3,,
WZ2023_Su_005_20min,0.6114129672036678,0.39648551650873676
CW2012_10 µM Gef/control Experiment 1 Replicate B,0.5837790665934365,
SFR2015_HL_log2_ratio_avg_a,0.5933797976699249,0.41171497644653526
CW2012_10 µM Erl/control Experiment 3 Replicate A,0.588992358194176,
RB2022_1_PreEndurance,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,0.5893354851206054,0.4053626421727432
LG2023_GSK3α-2_intensity,,
EP2017_Pervanadate R#1 log2 ratio,0.5899885911942863,0.4146810773820234
NJH2025_Sub6_HIIT_Post,,
RB2022_6_RecoverySprint,,
KS2014_Intensity,0.6079736747888146,
MV2014_Ratio H/M normalized A2___1 (2 min),,
PG2020_Intensity 8h_D,0.5958493142697933,
LY2019_P7+,0.5876828669606622,0.40438316517871176
EP2017_Untreated R#1 normalized log2 ratio,0.5865778713838603,0.44294931250417513
RN2012_L10,0.5845950745453748,0.40392117183184084
PG2020_Intensity 4h_C,0.6025129024147076,
EP2017_Mitotic R#3 normalized log2 ratio,0.5812236954723431,0.4080790933076036
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,0.5944205954414714,
DB2022_LFQ intensity L1,,
KBE2022_Log2_Ex_24_T,0.599766142577578,0.38076009815368816
RB2022_8_PostStrength,,
AH2018_SILAC_IT_2_X,0.5905389787956428,
HS2024_4_B_T3,0.5926650289680223,
NJH2024_Sub2_HIIT_Post,,
HS2024_8_B_N2,0.5940370891476627,0.38875456308367545
NJH2025_Sub8_HIIT_Pre,,
JJ2018_Ratio H/L normalized pP2___1,,
HS2024_8_I_T2,0.5929955554914482,0.38560804786568154
KBE2022_Log2_Ex_6_U,,
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,0.5970208167375535,
CR2017_Ratio Replicate 1.1,0.5985780772129512,0.4016326065606021
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,,
MV2014_Ratio M/H normalized B3___2 (30 min),,
CK2022_16 200-1,0.5941319063156294,
VOI2024_0.1uM 2 h_3 di,,
EP2017_Mitotic R#1 normalized log2 ratio,0.5813286423523741,0.40703504933297197
GF2025_P9_Sph,0.5932816225479026,0.3665833087155219
CK2022_6 200-1,0.602022751980123,
NJH2024_Sub7_MICT_Post,,
AH2018_TMTMS3_2_X,0.5952319429202276,
NJH2024_Sub8_HIIT_Post,,
DB2022_LFQ intensity R1,,
JW2015_Intensity cap3,,
SR2019_HCC1954_Biol_repl_1,,0.4061111829737788
HS2024_4_I_T2,0.5916877987653977,0.42670405117640337
NJH2024_Sub2_MICT_Mid,,
VOI2024_0.1uM 2 h_2 mono,,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,0.5930101995925258,
HS2024_4_PD_T1,0.590450805018856,
SAS2015_AZD/DMSO_Exp1,,
NJH2024_Sub1_MICT_Mid,,
IMM2018_normalised rep. int. CDK5L-3,0.6036809162123634,
HS2024_3_B_T3,0.5960750237463995,
MV2014_Ratio L/H normalized A3___2 (2 min),,
NJH2025_Sub13_MICT_Pre,,
SR2019_MDAMB231_Biol_repl_3,0.5916916802472465,
GRW2016_Ratio H/L normalized SILAC 4___1,,
MM2018_Ratio H/L replicate1,0.5964656879737439,
PG2020_Intensity 2h_D,0.6031850022207255,
EP2017_Untreated R#3 normalized log2 ratio,0.5901254614564202,0.416678002982925
MV2014_Ratio M/H normalized A3___3 (10 min),,
NJH2024_Sub7_HIIT_Pre,,
JAW2011_Ratio H/L LS2,,
CK2022_8 200-1,0.5990239218658326,
KS2014_Intensity pY_C4,,
CR2017_Ratio Replicate 3.5,0.5856815742495016,0.4416544831714312
RB2022_7_PostEndurance,,
NJH2025_Sub4_HIIT_Pre,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,,
TM2022_mock.12h.A,,
JJ2018_Ratio H/L normalized pP1,,
EP2017_Pervanadate R#2 normalized log2 ratio,0.585971946548804,0.4126151783931314
AS2011_Ratio H/L Normalized by Protein (Unnormalized),,
KS2014_Intensity pY_E5_4,0.5978172975653023,
RM2024_Intensity D4-3___2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,,
AH2018_SILAC_2_C,,
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
HS2024_7_I_N1,0.5882143105975521,
KBE2022_Log2_Ex_29_T,0.6013960188272987,0.3770474531408807
HS2024_7_I_T2,0.5855919747011504,0.38842544710912713
AS2011_Ratio H/L Normalized RNAi_2_3,,
CW2012_10 µM Gef/control Experiment 3 Replicate B,0.5814026809840079,
HS2024_6_B_T2,0.5926485662866808,0.4064148915320658
AMK2021_45I_p5,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,0.5786240119888623,
SAS2015_PLX/DMSO_Exp2,,
EJN2021_1_Ex_Basal,,
FR2021_Intensity.M,0.5926006608114621,0.4081515620199948
RB2022_2_PostSprint,,
AH2018_SILAC_MR_3_N,0.6002566955766455,
MV2014_Ratio H/L normalized B1___3 (30 min),,
CF2017_FTE 13,0.5913789594424197,0.4026596003072543
PG2020_Intensity CT_C,0.6038202939137777,
ZCP2016_Ratio H/L Rep 1,,
FS2019_db/db2,,0.40721832355288023
KS2014_Intensity pY_PV4,,
KBE2022_Log2_Ex_39_U,,
EP2017_Untreated R#3 log2 ratio,0.5900573705965823,0.41671156092850054
RB2022_2_PostStrength,,
AS2011_Ratio H/L Normalized_1,,
MV2014_Ratio M/H normalized A3___2 (10 min),,
CR2017_Ratio Replicate 3.4,0.5898645832307413,0.43587654496282247
HS2024_8_PD_T2,0.5870542360939592,0.3873968521943336
FS2019_Ctr2,,0.41374247431664035
RB2022_6_PreEndurance,,
FR2021_Norm.Intensity.G,0.5921591976997282,0.4066015123201933
NJH2025_Sub9_HIIT_Post,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,,
RM2024_Intensity D4-3,,
HS2024_8_B_N1,0.5874507348233897,0.3848322972420965
NJH2025_Sub10_MICT_Mid,,
KBE2022_Log2_Ex_15_U,,
AS2011_Ratio H/L Normalized Inhi_2,,
RKK2015_TNF-α/SC-514,,
RB2022_3_PreSprint,,
CR2017_Ratio Replicate 2.3,0.5981071873359525,0.4323404288951237
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),,
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,
GF2025_P4_Adh,0.589313835252348,0.40259250981194317
YA2020_Reporter_intensity_Normal_No.2,,0.405174349172056
YP2020_Intensity P30_R2_mult_log2,0.5845045529571224,
NJH2025_Sub13_MICT_Post,,
HS2024_4_B_N2,0.5905205787300447,
HS2024_3_PD_T3,0.5923777654209496,0.40991316121983346
AMK2021_120R_p3,,
MV2014_Ratio L/H normalized A3___3 (2 min),,
NJH2025_Sub10_HIIT_Pre,,
FR2021_Intensity.G,0.5932556489546653,0.4084697822744038
RAM2015_Log2 C,0.5915569741537882,
AS2011_Ratio H/L Proteins Inhi_1,,
FSO2013_Ratio H/M normalized Rep1___3,,
AH2018_LFQ_M_2_N,0.6014646859957647,
MV2014_Ratio M/L normalized A1___3 (2 min),,
KBE2022_Log2_Ex_40_T,0.604136146298012,0.3794475466818936
CK2022_2 16-1,0.5989743596138469,
RAM2015_Log2 B,0.5932103435406961,
YP2020_Intensity C10_R1_mult_log2,0.5891429625172268,0.3881962195433424
FSO2013_Ratio M/L normalized Rep1___2,,
NJH2025_Sub8_MICT_Pre,,
EJN2021_4_Rest_Basal,,
YB2013_Ratio_H_L_Normalized_in_experiment_2,,
JJ2018_Ratio H/M normalized pP3___1,,
VOI2024_Veh2 mono,,
HS2024_6_B_T1,0.5948958029420952,0.4062368798255461
UK2020_HCM_5,,
NJH2025_Sub10_HIIT_Post,,
VOI2024_0.1uM 2 h_3 mono,,
JW2015_Intensity pre3,,
AS2011_Ratio H/L Normalized Inhi_2_1,,
DL2023_24h-3,,
HS2024_7_PD_T3,0.5900679788807592,
PG2020_Intensity Mock_10h_B,0.6042778330353985,
WZ2023_Su_025_30min,0.6084475408616927,0.3959550563809409
AH2018_LFQ_4_N,0.5993062013200277,
CR2017_Ratio Replicate 1.2,0.5911101892259802,0.381394095144726
AS2011_Ratio H/L Normalized by Proteins,,
RB2022_6_RecoveryStrength,,
HS2024_8_I_N1,0.587476641727953,0.4037366583359936
AMK2021_Ctrl_p3,,
AS2011_Ratio H/L Protein Inhi_2,,
HH2022_Reporter intensity 7,0.5985810909391429,
AH2018_SILAC_M_1_X,0.5917009072580947,
RB2022_7_PreEndurance,,
VOI2024_0.1uM 24 h_2 di,,
DL2023_control-2,,
LY2019_P6+,0.5940387506598069,0.40018490710161103
DB2022_LFQ intensity R2,,
GF2025_P6_Adh,0.5861124612833583,0.39879454611692466
VOI2024_Veh1 di,,
AS2011_Ratio H/L RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,0.593537140335749,
VOI2024_Veh3 mono,,
HS2024_5_I_T2,0.5988512602743855,0.39516835819563606
NJH2025_Sub7_HIIT_Mid,,
MV2014_Ratio H/L normalized B1___1 (30 min),,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),,
RB2022_6_PostSprint,,
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,
AS2011_Ratio H/L Inhi_1,,
AS2011_Ratio H/L Normalized RNAi_1_2,,
AH2018_TMTMS3_2_C,0.5962979156796214,
SR2019_Hs578T_Biol_repl_4,0.5950856681303401,
RB2022_8_PreStrength,,
KS2014_Intensity C5,0.578389803206609,
RM2024_Intensity D0-1,,
CW2012_10 µM Gef/control Experiment 3 Replicate A,0.5818312623531243,
YP2020_Intensity P30_R1_mult_log2,0.5828457704528093,0.38233202009736267
NJH2025_Sub2_HIIT_Pre,,
RB2022_3_RecoveryEndurance,,
RNJ2017_Log2_ratio_Tstim:Trest_D2,,
GF2025_P9_Adh,0.5837378152517539,0.4083263921128505
RB2022_3_PostStrength,,
TM2022_S2.8h.A,,
AS2011_Ratio H/L RNAi_1_1,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,0.5829461449561517,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,
NJH2025_Sub2_MICT_Pre,,
MV2014_Ratio L/M normalized A2___3 (10 min),,
MV2014_Ratio H/M normalized A2___3 (2 min),,
HS2024_4_B_T2,0.5917100072222375,
SR2019_BT549_Biol_repl_1,0.589503961179927,
AH2018_LFQ_M_4_N,0.6003088181490788,
NJH2024_Sub8_HIIT_Mid,,
PG2020_Intensity 8h_B,0.5984874476298069,
AH2018_LFQ_2_X,0.5937124648196926,
PG2020_Intensity 2h_B,0.6022086459434941,
AS2011_Ratio H/L Proteins RNAi_1,,
RB2022_4_PostSprint,,
KS2014_Intensity E15_3,0.5870815010646073,
GF2025_P3_Sph,0.5913214651268709,0.40812873033481445
DB2022_LFQ intensity L2,,
MV2014_Ratio H/L normalized A1___1 (10 min),,
AH2018_SILAC_1_C,,
NJH2024_Sub1_HIIT_Pre,,
FSO2013_Ratio M/L normalized Rep2___2,,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),,0.39586496958381384
AS2011_Ratio H/L RNAi_2_3,,
AH2018_SILAC_IT_1_N,0.5944013832070842,
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,
RB2022_4_PreEndurance,,
JJ2018_Ratio M/L normalized pP1,,
CR2017_Ratio Replicate 2.4,0.5891337329984234,0.43741884588135116
ZQ2022_N1,0.5809747275425029,0.3904780259993474
LY2019_P6-,0.5911875238024489,0.402806733670596
RM2024_Intensity D2-3,,
UK2020_HCM_1,,
JW2015_Intensity pre2,,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,,
RM2024_Intensity D2-1,,
NJH2025_Sub12_MICT_Post,,
MV2014_Ratio H/M normalized B2___2 (5 min),,
RN2012_L14,0.5860284399183653,0.4178870578050461
AH2018_LFQ_3_N,0.5984552934199181,
RKK2015_TNF-α/IKKb,,
SFR2015_HL_log2_ratio_std_b,0.5933145277072941,0.41313847158626726
UK2020_UA_1,,
KBE2022_Log2_Ex_13_U,0.6008428144636642,0.3870878757062687
AS2011_Ratio H/L Normalized Inhi_1,,
RNJ2017_Log2_ratio_Tsup:Trest_D2,,
RB2022_1_RecoverySprint,,
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,,
JJ2018_Ratio H/L normalized pP3,,
CK2022_7 40-1,0.5985031514357119,
AS2011_Ratio H/L Inhi_1_3,,
NJH2025_Sub10_HIIT_Mid,,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,
JAW2011_Ratio H/L LS1b_1,,
PG2020_Intensity 4h_B,0.6044659300027593,
SR2019_BT549_Biol_repl_2,0.5896024968392166,
RM2024_Intensity D4-2,,
DB2022_LFQ intensity R2.2,,
JJ2018_Ratio H/L normalized,,
RB2022_5_PostEndurance,,
HS2024_5_PD_T2,0.5899563324194095,0.395359919555205
WZ2023_Su_025_20min,0.6096968650295436,0.39511944764361956
RM2024_Intensity D2-2___1,,
IMM2018_normalised rep. int. CDK5L-2,0.6032779661770085,
LY2019_P8-,0.5832655015942059,0.3951447133439642
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,0.5935098280212056,
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,,
FSO2013_Ratio H/L normalized Rep1,0.5862227922095816,0.4016670364760744
NJH2024_Sub2_HIIT_Pre,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,,
CK2022_13 40-1,0.6003049443355315,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,
RN2012_H02,0.5975262713902023,0.4191843083653679
PG2020_Intensity 10h_D,0.5857966109793113,
RB2022_8_PreEndurance,,
HS2024_3_B_N2,0.5919148067954311,0.3992123264089437
EJN2021_4_Ex_Ins,,
AS2011_Ratio H/L Normalized by Protein,,
EJN2021_1_Ex_Ins,,
EP2017_Pervanadate R#3 log2 ratio,0.5861210038203405,0.41519286018082574
FSO2013_Ratio M/L normalized Rep1___3,,
NJH2025_Sub4_HIIT_Mid,,
RCJD2014_5min_2,,
RB2022_6_PostStrength,,
AH2018_SILAC_MR_3_C,0.6052911118659171,
AH2018_LFQ_M_4_C,0.5991991410068109,
NJH2024_Sub4_MICT_Pre,,
AS2011_Ratio H/L Normalized Inhi_1_1,,
DL2023_12h-1,,
MV2014_Ratio L/M normalized B2___1 (30 min),,
DB2022_LFQ intensity L1.1,,
NJH2025_Sub6_MICT_Pre,,
NJH2025_Sub6_MICT_Post,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,,
RN2012_H04,0.5862807098767876,
CK2022_6 40-1,0.5987655688984921,
DB2022_LFQ intensity R2.1,,
KBE2022_Log2_Ex_42_U,,
LY2019_P3-,0.5965438268702818,0.40907950860893766
FR2021_Intensity.A,0.5926368494020039,0.40894468572760506
EJN2021_3_Ex_Ins,,
MV2014_Ratio M/L normalized A1___1 (2 min),,
WZ2023_Pe_005_30min,0.6205821980500871,0.3961133372132165
HS2024_8_PD_T3,0.5905600336389724,0.4054430472827173
EJN2021_3_Ex_Basal,,
AST2020_Control.1,0.5980915700695859,0.39998112080790815
JW2015_Intensity cap1,,
PG2020_Intensity CT_A,0.599915886454913,
FS2019_Ctr3,,0.4147227890461352
WZ2023_Pu_025_20min,0.619119813068277,0.39636325981474496
NJH2025_Sub4_MICT_Post,,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,0.5831803677566615,
GF2025_P10_Adh,0.5922327583353,0.3947825393422014
RB2022_1_RecoveryStrength,,
SR2019_HCC1954_Biol_repl_4,0.5954739762499917,
FR2021_Norm.Intensity.N,0.592659584549437,0.4075571088696847
HS2024_5_B_N1,0.59078029981561,0.38920291389680467
FSO2013_Ratio H/M normalized Rep3___3,,
AH2018_TMTMS2_2_C,0.5921577776554369,0.4027705787412145
RB2022_4_PreSprint,,
DB2022_Intensity R2,,
AH2018_TMTMS2_Pool,0.5969473874149468,
HS2024_8_I_N2,0.588352030484293,0.3877697348533577
RB2022_3_RecoveryStrength,,
NJH2024_Sub6_HIIT_Mid,,
AH2018_SILAC_M_1_C,0.5919648533924037,
LY2019_P8+,0.5914397498578747,0.3954694736422005
RB2022_2_RecoveryEndurance,,
JJ2018_Ratio H/M normalized pP2___1,,
JAW2011_Ratio H/L HS_1,,
RB2022_3_PostEndurance,,
KS2014_Intensity pY_PV1,,
JAW2011_Ratio H/L LS1b_2,,
SR2019_MCF7_Biol_repl_2,0.5971133285997998,
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),,
AS2011_Ratio H/L Normalized RNAi_1_1,,
AH2018_LFQ_M_4_X,0.598613134432464,
NJH2024_Sub6_MICT_Pre,,
JJ2018_Ratio M/L normalized pP1___2,,
YP2020_Intensity C30_R2_mult_log2,0.5867142691842264,0.38859794220470556
NJH2024_Sub9_HIIT_Pre,,
AS2011_Ratio H/L Normalized Inhi_2_3,,
RM2024_Intensity D0-1___3,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,0.5862746670915382,0.3981435445831563
KBE2022_Log2_Ex_28_U,,
GRW2016_Ratio H/L normalized SILAC 1___1,,
CF2017_FTE 17,0.5930119999769854,
LY2019_P2-,0.594619728749228,0.4018311521089329
AH2018_LFQ_IT_1_X,,
JJ2018_Ratio H/L normalized pP3___1,,
RB2022_8_RecoveryStrength,,
WZ2023_Pe_005_20min,0.6144614445902488,0.3965332714582106
AST2020_Control.2,0.5969001275449747,0.4006457757023794
NJH2025_Sub6_MICT_Mid,,
RCJD2014_10min_1,,
FSO2013_Ratio H/L normalized Rep2___3,,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,0.6023800287645384,
HS2024_3_I_T1,0.6070687263240275,0.41678871048659394
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,0.5935612975436902,0.4004060114088685
CK2022_4 40-1,0.6005249739532444,
SR2019_MCF10A_Biol_repl_4,0.5937924218695314,0.40857478620002663
KS2014_Intensity pY_C5,,
NJH2025_Sub4_MICT_Pre,,
NJH2024_Sub9_MICT_Post,,
CF2017_OSE 28,0.5995521479470158,0.41290369260211424
HS2024_5_B_T2,0.5928196401210011,
HS2024_6_I_T1,0.5875022729547665,0.38551104214598997
HS2024_5_B_T3,0.5973842014392359,0.39546494151774547
JJ2018_Ratio H/M normalized pP1___1,,
KBE2022_Log2_Ex_36_U,0.6015937271425187,0.38248524677024237
AH2018_TMTMS3_3_N,0.5972549230364554,
SR2019_HCC1419_Biol_repl_2,0.6001779461998552,0.4043582226161542
FR2021_Intensity.N,0.5926553434196771,0.4075499579117811
AS2011_Ratio H/L Inhi_2_1,,
AH2018_SILAC_MR_1_C,0.6023855394314881,
NJH2024_Sub1_HIIT_Mid,,
NJH2025_Sub8_HIIT_Mid,,
EP2017_Mitotic R#3 log2 ratio,0.5841219649079971,0.40900613797359087
KBE2022_Log2_Ex_36_T,0.6024243848327334,0.3823590811203587
NJH2025_Sub6_HIIT_Mid,,
WZ2023_Pu_005_30min,0.6133453466184758,0.3954480906263595
KS2014_Intensity C2,0.57200359182352,
FSO2013_Ratio H/L normalized Rep1___2,,
RM2024_Intensity D2-2,,
KBE2022_Log2_Ex_42_T,,
CK2022_9 200-1,0.5955392556813197,
GRW2016_Ratio H/L normalized SILAC 2___1,,
JJ2018_Ratio H/M normalized pP3___2,,
DB2022_LFQ intensity R1.1,,
CK2022_10 200-1,0.5951681875816105,
NJH2024_Sub9_MICT_Mid,,
JAW2011_Ratio H/L_2,,
HS2024_7_I_N2,0.5848610017531389,
RBK2021_1332T Late,,
LY2019_P1-,0.5860874717383914,0.40515073027378357
RKK2015_TNF-α/basal.1,,
RKK2015_TNF-α/TNF-α+SC-514,,
CR2017_Ratio Replicate 2.5,0.5821301883976338,0.43287493953781314
HS2024_3_I_T3,0.603627637736768,0.4338349752444035
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,,
AS2011_Ratio H/L Normalized RNAi_1,,
KS2014_Intensity E15_4,0.5885871468922796,
ZQ2022_C3,0.6061549116684197,0.4229737215009074
EJN2021_3_Rest_Ins,,
YP2020_Intensity P10_R2_mult_log2,0.5882910759343439,0.3894826040568405
MV2014_Ratio H/L normalized A1___3 (10 min),,
NJH2025_Sub1_MICT_Pre,,
KBE2022_Log2_Ex_39_T,,
FSO2013_Ratio H/M normalized Rep3___2,,
RM2024_Intensity D6-2,,
EP2017_Untreated R#1 log2 ratio,0.5864825031037368,0.44294931250417513
RKK2015_SC-514/basal,,
RM2024_Intensity D6-1___3,,
WZ2023_Pu_010_10min,0.6191800882797142,0.39755060568716843
NJH2025_Sub9_HIIT_Mid,,
SR2019_SKBR3_Biol_repl_4,0.6003219044904933,
HS2024_5_I_T3,0.594104196629274,0.4280119046350892
KS2014_Intensity N1,0.6066709032434995,
NJH2024_Sub12_MICT_Post,,
TM2022_S2.8h.C,,
CR2017_Ratio Replicate 1,0.5952945673498566,0.39580088422279414
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,,
JJ2018_Ratio H/M normalized pP3,,
AH2018_SILAC_MR_2_C,0.6019309808840436,
LATM2013_Log2 Ratio (Medium/Light) Forward,0.5923953188462726,
PG2020_Intensity 2h_A,0.5996349767798383,
NJH2024_Sub6_MICT_Mid,,
NJH2025_Sub13_HIIT_Post,,
AH2018_SILAC_MR_3_X,0.5993142477802378,
JJ2018_Ratio H/M normalized___1,,
RCJD2014_15min_2,,
AS2011_Ratio H/L_2,,
AS2011_Ratio H/L Normalized,,
RN2012_H03,0.587960865325151,0.4183679788876387
HS2024_5_B_N2,0.5933231407924349,0.40796652432400116
HS2024_5_I_N1,0.5909732523437232,0.39781124462484146
HS2024_6_I_N1,0.5880865874716923,0.4000305350798981
AR2021_KD 48h,0.6163994064784278,
FR2021_Intensity.B,0.5935168359755894,0.4104102477455144
RB2022_3_PreEndurance,,
HS2024_5_I_T1,0.597492384104131,0.4014867153941203
NJH2024_Sub10_MICT_Pre,,
SR2019_LM2_Biol_repl_2,0.5872342196969251,
AST2020_anti-CD3,0.5973804490097878,0.40213363425940285
SR2019_MDAMB231_Biol_repl_1,,
RM2024_Intensity D2-3___3,,
WZ2023_Pe_005_10min,0.6188109991996956,0.39556776365564617
KBE2022_Log2_Ex_29_U,0.601781588606758,0.37629705854800327
HS2024_7_B_T1,0.583601907097508,
AH2018_LFQ_M_2_X,0.5977410863094301,
AH2018_LFQ_IT_4_N,0.5927642072663195,
CK2022_15 200-1,0.5965680628868225,
RM2024_Intensity D4-1___2,,
JJ2018_Ratio H/M normalized,,
JJ2018_Ratio M/L normalized pP3___1,,
KBE2022_Log2_Ex_34_T,0.6038416342567289,0.4026025398066958
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,,
LY2019_P2+,0.6009143971462293,0.43499177381642795
LATM2013_Log2 Ratio (Light/Medium) Reverse,0.5970537340599422,
CK2022_2 200-1,0.6022329211271575,
AS2011_Ratio H/L Protein RNAi_2,,
MV2014_Ratio L/H normalized A3___1 (2 min),,
WZ2023_Su_010_30min,0.6120552540088624,0.39616566519045027
RN2012_H01,0.5871054090858552,0.42502366132535074
KTGR2014_Ratio-Rapa 2 mins,,
EJN2021_2_Rest_Basal,,
KS2014_Intensity pY_E5_3,,
MM2018_Ratio H/L replicate 3,0.6108823623864191,
EP2017_Pervanadate R#1 normalized log2 ratio,0.5892852093666807,0.41450234577706635
HS2024_8_B_T3,0.5876033750503385,0.37605154842241784
YA2020_Reporter_intensity_Cancer_No.3,,0.40894695939127157
KBE2022_Log2_Ex_44_U,0.6021669248431248,0.3932832747046977
