DatasetName,PTMS_S(13) PTMS_S(2),PTMS_S(5)
WZ2023_Su_005_30min,,0.6172502998352818
SR2019_HCC1419_Biol_repl_4,,
JJ2018_Ratio H/M normalized___2,,
SR2019_JIMT1_Biol_repl_3,,
AS2011_Ratio H/L Protein,,
UK2020_HCM_3,,
NJH2024_Sub10_HIIT_Post,,
CR2017_Ratio Replicate 3.1,0.586882684801795,0.4893928918756902
WZ2023_Su_025_10min,,0.6134249851965388
AH2018_LFQ_IT_4_X,0.565801239031601,0.5576212269519296
CP2009_Ratio H/L,,
VOI2024_0.1uM 24 h_3 mono,,
RB2022_4_RecoverySprint,,0.5683689240728037
RM2024_Intensity D6-3,,
WZ2023_Su_005_20min,,0.631591128153005
CW2012_10 µM Gef/control Experiment 1 Replicate B,,
SFR2015_HL_log2_ratio_avg_a,0.6875473426994521,
CW2012_10 µM Erl/control Experiment 3 Replicate A,,
RB2022_1_PreEndurance,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,,
LG2023_GSK3α-2_intensity,,
EP2017_Pervanadate R#1 log2 ratio,0.6212006337809144,0.5433230757220999
NJH2025_Sub6_HIIT_Post,,
RB2022_6_RecoverySprint,,
KS2014_Intensity,0.554807495742856,
MV2014_Ratio H/M normalized A2___1 (2 min),,
PG2020_Intensity 8h_D,0.5186677965035912,0.5886959263483491
LY2019_P7+,,
EP2017_Untreated R#1 normalized log2 ratio,0.5721149431256105,0.5072616386022282
RN2012_L10,0.559257227534,0.5930977821577698
PG2020_Intensity 4h_C,,
EP2017_Mitotic R#3 normalized log2 ratio,0.588021431914216,0.4806072369974421
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,,
DB2022_LFQ intensity L1,,
KBE2022_Log2_Ex_24_T,,
RB2022_8_PostStrength,,0.5948021732007509
AH2018_SILAC_IT_2_X,0.5363373122706145,0.498693373429957
HS2024_4_B_T3,0.5222552959666469,0.5050805561856904
NJH2024_Sub2_HIIT_Post,,
HS2024_8_B_N2,,0.6203841233386446
NJH2025_Sub8_HIIT_Pre,,
JJ2018_Ratio H/L normalized pP2___1,,
HS2024_8_I_T2,,0.8416179358669429
KBE2022_Log2_Ex_6_U,,
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,,
CR2017_Ratio Replicate 1.1,0.6200690390596906,0.6011716345981605
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,,
MV2014_Ratio M/H normalized B3___2 (30 min),,
CK2022_16 200-1,,0.5045022680632013
VOI2024_0.1uM 2 h_3 di,,
EP2017_Mitotic R#1 normalized log2 ratio,0.6002347817802104,0.5019473361018159
GF2025_P9_Sph,,0.7995728784735954
CK2022_6 200-1,,0.5858454237491474
NJH2024_Sub7_MICT_Post,,
AH2018_TMTMS3_2_X,0.7032158797555403,0.599511018665384
NJH2024_Sub8_HIIT_Post,,
DB2022_LFQ intensity R1,,
JW2015_Intensity cap3,,
SR2019_HCC1954_Biol_repl_1,,
HS2024_4_I_T2,0.6871074980692922,0.5661252171151018
NJH2024_Sub2_MICT_Mid,,
VOI2024_0.1uM 2 h_2 mono,,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,,
HS2024_4_PD_T1,,0.5217697142282703
SAS2015_AZD/DMSO_Exp1,,
NJH2024_Sub1_MICT_Mid,,
IMM2018_normalised rep. int. CDK5L-3,,0.5483706613535261
HS2024_3_B_T3,0.6672812658813492,0.5771355787742569
MV2014_Ratio L/H normalized A3___2 (2 min),,
NJH2025_Sub13_MICT_Pre,,
SR2019_MDAMB231_Biol_repl_3,,
GRW2016_Ratio H/L normalized SILAC 4___1,,
MM2018_Ratio H/L replicate1,,
PG2020_Intensity 2h_D,,
EP2017_Untreated R#3 normalized log2 ratio,0.5650831862890131,0.4153493618321126
MV2014_Ratio M/H normalized A3___3 (10 min),,
NJH2024_Sub7_HIIT_Pre,,
JAW2011_Ratio H/L LS2,,
CK2022_8 200-1,,0.5879850858699806
KS2014_Intensity pY_C4,,
CR2017_Ratio Replicate 3.5,,
RB2022_7_PostEndurance,,0.5128511956609602
NJH2025_Sub4_HIIT_Pre,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,,
TM2022_mock.12h.A,,
JJ2018_Ratio H/L normalized pP1,,
EP2017_Pervanadate R#2 normalized log2 ratio,0.6376537008536023,0.5618211865159748
AS2011_Ratio H/L Normalized by Protein (Unnormalized),,
KS2014_Intensity pY_E5_4,,
RM2024_Intensity D4-3___2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,,
AH2018_SILAC_2_C,0.519396597973383,0.4648119448354938
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
HS2024_7_I_N1,,0.4648474275378421
KBE2022_Log2_Ex_29_T,,
HS2024_7_I_T2,0.7231866574821785,0.7325549340678413
AS2011_Ratio H/L Normalized RNAi_2_3,,
CW2012_10 µM Gef/control Experiment 3 Replicate B,,
HS2024_6_B_T2,0.48270875147296044,0.4711484401851535
AMK2021_45I_p5,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,,
SAS2015_PLX/DMSO_Exp2,,
EJN2021_1_Ex_Basal,,
FR2021_Intensity.M,0.6137144480734071,0.4698693677125083
RB2022_2_PostSprint,,
AH2018_SILAC_MR_3_N,0.6315366152126494,0.5137663224662906
MV2014_Ratio H/L normalized B1___3 (30 min),,
CF2017_FTE 13,0.5202939033577736,
PG2020_Intensity CT_C,,
ZCP2016_Ratio H/L Rep 1,,
FS2019_db/db2,,0.2388401337951127
KS2014_Intensity pY_PV4,,
KBE2022_Log2_Ex_39_U,,
EP2017_Untreated R#3 log2 ratio,0.5667017724499027,0.4185348234722801
RB2022_2_PostStrength,,
AS2011_Ratio H/L Normalized_1,,
MV2014_Ratio M/H normalized A3___2 (10 min),,
CR2017_Ratio Replicate 3.4,,
HS2024_8_PD_T2,,0.7471154117383771
FS2019_Ctr2,,
RB2022_6_PreEndurance,,0.542444742048888
FR2021_Norm.Intensity.G,0.5807232224017429,0.4965013272016756
NJH2025_Sub9_HIIT_Post,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,,
RM2024_Intensity D4-3,,
HS2024_8_B_N1,,0.6459214950077693
NJH2025_Sub10_MICT_Mid,,
KBE2022_Log2_Ex_15_U,,
AS2011_Ratio H/L Normalized Inhi_2,,
RKK2015_TNF-α/SC-514,,
RB2022_3_PreSprint,,0.5626037642735239
CR2017_Ratio Replicate 2.3,0.5060805906940768,
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),,
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,
GF2025_P4_Adh,,0.4329590543866974
YA2020_Reporter_intensity_Normal_No.2,,
YP2020_Intensity P30_R2_mult_log2,,
NJH2025_Sub13_MICT_Post,,
HS2024_4_B_N2,,0.5779400457954846
HS2024_3_PD_T3,,0.566238055688274
AMK2021_120R_p3,,
MV2014_Ratio L/H normalized A3___3 (2 min),,
NJH2025_Sub10_HIIT_Pre,,
FR2021_Intensity.G,0.5908992407149491,0.5137020282896197
RAM2015_Log2 C,0.5312547143932624,0.4882206075220353
AS2011_Ratio H/L Proteins Inhi_1,,
FSO2013_Ratio H/M normalized Rep1___3,,
AH2018_LFQ_M_2_N,0.6241557742986918,0.5482664735079892
MV2014_Ratio M/L normalized A1___3 (2 min),,
KBE2022_Log2_Ex_40_T,,
CK2022_2 16-1,,0.4275344720845693
RAM2015_Log2 B,0.601099584374293,0.4949960316555816
YP2020_Intensity C10_R1_mult_log2,,
FSO2013_Ratio M/L normalized Rep1___2,,
NJH2025_Sub8_MICT_Pre,,
EJN2021_4_Rest_Basal,,
YB2013_Ratio_H_L_Normalized_in_experiment_2,,
JJ2018_Ratio H/M normalized pP3___1,,
VOI2024_Veh2 mono,,
HS2024_6_B_T1,0.4612655863075948,0.4345342838988492
UK2020_HCM_5,,
NJH2025_Sub10_HIIT_Post,,
VOI2024_0.1uM 2 h_3 mono,,
JW2015_Intensity pre3,,
AS2011_Ratio H/L Normalized Inhi_2_1,,
DL2023_24h-3,,
HS2024_7_PD_T3,,0.4872426938582903
PG2020_Intensity Mock_10h_B,,
WZ2023_Su_025_30min,,0.6130211698322926
AH2018_LFQ_4_N,0.6228823818495708,0.547860157626961
CR2017_Ratio Replicate 1.2,,0.4591177611560684
AS2011_Ratio H/L Normalized by Proteins,,
RB2022_6_RecoveryStrength,,0.5097490849977417
HS2024_8_I_N1,,0.5655097403606926
AMK2021_Ctrl_p3,,
AS2011_Ratio H/L Protein Inhi_2,,
HH2022_Reporter intensity 7,,
AH2018_SILAC_M_1_X,0.5801438696815029,0.6088579655714567
RB2022_7_PreEndurance,,0.6258222371856145
VOI2024_0.1uM 24 h_2 di,,
DL2023_control-2,,
LY2019_P6+,,
DB2022_LFQ intensity R2,,
GF2025_P6_Adh,,0.3765109104240841
VOI2024_Veh1 di,,
AS2011_Ratio H/L RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,,
VOI2024_Veh3 mono,,
HS2024_5_I_T2,,0.687062480370693
NJH2025_Sub7_HIIT_Mid,,
MV2014_Ratio H/L normalized B1___1 (30 min),,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),,
RB2022_6_PostSprint,,0.5609751790889383
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,
AS2011_Ratio H/L Inhi_1,,
AS2011_Ratio H/L Normalized RNAi_1_2,,
AH2018_TMTMS3_2_C,0.7539949549228954,0.6258567242689
SR2019_Hs578T_Biol_repl_4,,
RB2022_8_PreStrength,,0.4856644145058877
KS2014_Intensity C5,0.5423742874764271,
RM2024_Intensity D0-1,,
CW2012_10 µM Gef/control Experiment 3 Replicate A,,
YP2020_Intensity P30_R1_mult_log2,,
NJH2025_Sub2_HIIT_Pre,,
RB2022_3_RecoveryEndurance,,0.5695235018493398
RNJ2017_Log2_ratio_Tstim:Trest_D2,,
GF2025_P9_Adh,,0.4050307115202626
RB2022_3_PostStrength,,0.528004441058358
TM2022_S2.8h.A,,
AS2011_Ratio H/L RNAi_1_1,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,
NJH2025_Sub2_MICT_Pre,,
MV2014_Ratio L/M normalized A2___3 (10 min),,
MV2014_Ratio H/M normalized A2___3 (2 min),,
HS2024_4_B_T2,0.5351425092717396,0.5827082405159273
SR2019_BT549_Biol_repl_1,,
AH2018_LFQ_M_4_N,0.6326734602306752,0.5727930835095949
NJH2024_Sub8_HIIT_Mid,,
PG2020_Intensity 8h_B,0.508081984246554,0.5084740018707028
AH2018_LFQ_2_X,0.6385151768194426,0.5792113525026216
PG2020_Intensity 2h_B,,
AS2011_Ratio H/L Proteins RNAi_1,,
RB2022_4_PostSprint,,0.6571775408229504
KS2014_Intensity E15_3,,0.4526914004807832
GF2025_P3_Sph,,0.6130487237681316
DB2022_LFQ intensity L2,,
MV2014_Ratio H/L normalized A1___1 (10 min),,
AH2018_SILAC_1_C,0.5428407347895478,0.5414014858382974
NJH2024_Sub1_HIIT_Pre,,
FSO2013_Ratio M/L normalized Rep2___2,,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),,
AS2011_Ratio H/L RNAi_2_3,,
AH2018_SILAC_IT_1_N,0.5210667976834417,0.4681523442556112
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,
RB2022_4_PreEndurance,,0.5690402213695693
JJ2018_Ratio M/L normalized pP1,,
CR2017_Ratio Replicate 2.4,,
ZQ2022_N1,,
LY2019_P6-,,
RM2024_Intensity D2-3,,
UK2020_HCM_1,,
JW2015_Intensity pre2,,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,,
RM2024_Intensity D2-1,,
NJH2025_Sub12_MICT_Post,,
MV2014_Ratio H/M normalized B2___2 (5 min),,
RN2012_L14,,0.5066843399146782
AH2018_LFQ_3_N,0.6141770649572114,0.5083717034420936
RKK2015_TNF-α/IKKb,,
SFR2015_HL_log2_ratio_std_b,0.7356210974185793,
UK2020_UA_1,,
KBE2022_Log2_Ex_13_U,,
AS2011_Ratio H/L Normalized Inhi_1,,
RNJ2017_Log2_ratio_Tsup:Trest_D2,,
RB2022_1_RecoverySprint,,
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,,
JJ2018_Ratio H/L normalized pP3,,
CK2022_7 40-1,,0.601631213553335
AS2011_Ratio H/L Inhi_1_3,,
NJH2025_Sub10_HIIT_Mid,,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,
JAW2011_Ratio H/L LS1b_1,,
PG2020_Intensity 4h_B,,
SR2019_BT549_Biol_repl_2,,
RM2024_Intensity D4-2,,
DB2022_LFQ intensity R2.2,,
JJ2018_Ratio H/L normalized,,
RB2022_5_PostEndurance,,0.4997931297945747
HS2024_5_PD_T2,,0.6435617317378148
WZ2023_Su_025_20min,,0.6202190947437156
RM2024_Intensity D2-2___1,,
IMM2018_normalised rep. int. CDK5L-2,,0.5298277144888098
LY2019_P8-,,
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,,
FSO2013_Ratio H/L normalized Rep1,,
NJH2024_Sub2_HIIT_Pre,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,,
CK2022_13 40-1,,0.5478469719834734
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,
RN2012_H02,0.5204300959016495,0.4147059732915191
PG2020_Intensity 10h_D,,0.4454759301021775
RB2022_8_PreEndurance,,0.5814355361610689
HS2024_3_B_N2,,0.6667515658276267
EJN2021_4_Ex_Ins,,
AS2011_Ratio H/L Normalized by Protein,,
EJN2021_1_Ex_Ins,,
EP2017_Pervanadate R#3 log2 ratio,0.6257824802631062,0.4839827201659233
FSO2013_Ratio M/L normalized Rep1___3,,
NJH2025_Sub4_HIIT_Mid,,
RCJD2014_5min_2,,
RB2022_6_PostStrength,,0.6267256815062358
AH2018_SILAC_MR_3_C,0.6213639537452943,0.5080077823765174
AH2018_LFQ_M_4_C,0.624974406309696,0.5819936845775479
NJH2024_Sub4_MICT_Pre,,
AS2011_Ratio H/L Normalized Inhi_1_1,,
DL2023_12h-1,,
MV2014_Ratio L/M normalized B2___1 (30 min),,
DB2022_LFQ intensity L1.1,,
NJH2025_Sub6_MICT_Pre,,
NJH2025_Sub6_MICT_Post,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,,
RN2012_H04,0.5452410921573977,0.5725777858038206
CK2022_6 40-1,,0.5954937284021423
DB2022_LFQ intensity R2.1,,
KBE2022_Log2_Ex_42_U,,
LY2019_P3-,,
FR2021_Intensity.A,0.5830972133734129,0.5168402010275012
EJN2021_3_Ex_Ins,,
MV2014_Ratio M/L normalized A1___1 (2 min),,
WZ2023_Pe_005_30min,,0.596374365163604
HS2024_8_PD_T3,,0.5171949941988987
EJN2021_3_Ex_Basal,,
AST2020_Control.1,,
JW2015_Intensity cap1,,
PG2020_Intensity CT_A,,0.2894995449249408
FS2019_Ctr3,,
WZ2023_Pu_025_20min,,0.6119325428432818
NJH2025_Sub4_MICT_Post,,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,,
GF2025_P10_Adh,,0.4114042455447819
RB2022_1_RecoveryStrength,,
SR2019_HCC1954_Biol_repl_4,,
FR2021_Norm.Intensity.N,0.5278411943988746,
HS2024_5_B_N1,,0.5473488935792504
FSO2013_Ratio H/M normalized Rep3___3,,
AH2018_TMTMS2_2_C,0.612842031209063,0.3883112885855929
RB2022_4_PreSprint,,0.6182932061694407
DB2022_Intensity R2,,
AH2018_TMTMS2_Pool,0.7472477950344686,0.5769940323027153
HS2024_8_I_N2,,0.6733933393405009
RB2022_3_RecoveryStrength,,0.4994019606229632
NJH2024_Sub6_HIIT_Mid,,
AH2018_SILAC_M_1_C,0.5493057600675559,0.5526698526298287
LY2019_P8+,,
RB2022_2_RecoveryEndurance,,
JJ2018_Ratio H/M normalized pP2___1,,
JAW2011_Ratio H/L HS_1,,
RB2022_3_PostEndurance,,0.4578610139983392
KS2014_Intensity pY_PV1,,0.5331071464206508
JAW2011_Ratio H/L LS1b_2,,
SR2019_MCF7_Biol_repl_2,,
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),,
AS2011_Ratio H/L Normalized RNAi_1_1,,
AH2018_LFQ_M_4_X,0.6640029679550443,0.6365393115172707
NJH2024_Sub6_MICT_Pre,,
JJ2018_Ratio M/L normalized pP1___2,,
YP2020_Intensity C30_R2_mult_log2,,
NJH2024_Sub9_HIIT_Pre,,
AS2011_Ratio H/L Normalized Inhi_2_3,,
RM2024_Intensity D0-1___3,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,,
KBE2022_Log2_Ex_28_U,,
GRW2016_Ratio H/L normalized SILAC 1___1,,
CF2017_FTE 17,,
LY2019_P2-,,
AH2018_LFQ_IT_1_X,0.5786741771334655,0.6059213110007181
JJ2018_Ratio H/L normalized pP3___1,,
RB2022_8_RecoveryStrength,,0.5571340291094016
WZ2023_Pe_005_20min,,0.6048780245460849
AST2020_Control.2,,
NJH2025_Sub6_MICT_Mid,,
RCJD2014_10min_1,,
FSO2013_Ratio H/L normalized Rep2___3,,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,,
HS2024_3_I_T1,0.5243913896706424,0.4625571115220697
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,,
CK2022_4 40-1,,0.5414162942253898
SR2019_MCF10A_Biol_repl_4,,
KS2014_Intensity pY_C5,,
NJH2025_Sub4_MICT_Pre,,
NJH2024_Sub9_MICT_Post,,
CF2017_OSE 28,,
HS2024_5_B_T2,,0.5317142426125426
HS2024_6_I_T1,0.6874874772126243,0.6263045939631736
HS2024_5_B_T3,,0.5018716276082471
JJ2018_Ratio H/M normalized pP1___1,,
KBE2022_Log2_Ex_36_U,,
AH2018_TMTMS3_3_N,0.8135656174049719,0.6478871114409586
SR2019_HCC1419_Biol_repl_2,,
FR2021_Intensity.N,0.5277823946140777,
AS2011_Ratio H/L Inhi_2_1,,
AH2018_SILAC_MR_1_C,0.6157363643209033,0.4916391739549199
NJH2024_Sub1_HIIT_Mid,,
NJH2025_Sub8_HIIT_Mid,,
EP2017_Mitotic R#3 log2 ratio,0.5867212163349583,0.4807628094233983
KBE2022_Log2_Ex_36_T,,
NJH2025_Sub6_HIIT_Mid,,
WZ2023_Pu_005_30min,,0.6079593758087355
KS2014_Intensity C2,0.556915451825347,
FSO2013_Ratio H/L normalized Rep1___2,,
RM2024_Intensity D2-2,,
KBE2022_Log2_Ex_42_T,,
CK2022_9 200-1,,0.4929344398994207
GRW2016_Ratio H/L normalized SILAC 2___1,,
JJ2018_Ratio H/M normalized pP3___2,,
DB2022_LFQ intensity R1.1,,
CK2022_10 200-1,,0.4901134986744375
NJH2024_Sub9_MICT_Mid,,
JAW2011_Ratio H/L_2,,
HS2024_7_I_N2,,0.5632623946816048
RBK2021_1332T Late,,
LY2019_P1-,,
RKK2015_TNF-α/basal.1,,
RKK2015_TNF-α/TNF-α+SC-514,,
CR2017_Ratio Replicate 2.5,,
HS2024_3_I_T3,0.5538973217880203,0.6135736740045037
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,,
AS2011_Ratio H/L Normalized RNAi_1,,
KS2014_Intensity E15_4,,0.3202958536264403
ZQ2022_C3,,
EJN2021_3_Rest_Ins,,
YP2020_Intensity P10_R2_mult_log2,,
MV2014_Ratio H/L normalized A1___3 (10 min),,
NJH2025_Sub1_MICT_Pre,,
KBE2022_Log2_Ex_39_T,,
FSO2013_Ratio H/M normalized Rep3___2,,
RM2024_Intensity D6-2,,
EP2017_Untreated R#1 log2 ratio,0.5736007666214139,0.5101423993972823
RKK2015_SC-514/basal,,
RM2024_Intensity D6-1___3,,
WZ2023_Pu_010_10min,,0.6208127266416752
NJH2025_Sub9_HIIT_Mid,,
SR2019_SKBR3_Biol_repl_4,,
HS2024_5_I_T3,,0.5579788374447399
KS2014_Intensity N1,0.550433443613194,0.5972212899169616
NJH2024_Sub12_MICT_Post,,
TM2022_S2.8h.C,,
CR2017_Ratio Replicate 1,0.6106269923105672,0.5467988198303871
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,,
JJ2018_Ratio H/M normalized pP3,,
AH2018_SILAC_MR_2_C,0.6417139264735945,0.6117075390374177
LATM2013_Log2 Ratio (Medium/Light) Forward,,
PG2020_Intensity 2h_A,,
NJH2024_Sub6_MICT_Mid,,
NJH2025_Sub13_HIIT_Post,,
AH2018_SILAC_MR_3_X,0.6223814598683479,0.4834923219939211
JJ2018_Ratio H/M normalized___1,,
RCJD2014_15min_2,,
AS2011_Ratio H/L_2,,
AS2011_Ratio H/L Normalized,,
RN2012_H03,,0.5951077754854975
HS2024_5_B_N2,,0.4760509003812694
HS2024_5_I_N1,,0.4864184164642271
HS2024_6_I_N1,,0.6839155013586324
AR2021_KD 48h,,0.5177449440324454
FR2021_Intensity.B,0.5285658805947563,
RB2022_3_PreEndurance,,0.5250235698068182
HS2024_5_I_T1,,0.5291975669437111
NJH2024_Sub10_MICT_Pre,,
SR2019_LM2_Biol_repl_2,,
AST2020_anti-CD3,,
SR2019_MDAMB231_Biol_repl_1,,
RM2024_Intensity D2-3___3,,
WZ2023_Pe_005_10min,,0.5969656180815188
KBE2022_Log2_Ex_29_U,,
HS2024_7_B_T1,0.661684710975972,0.6675956474928207
AH2018_LFQ_M_2_X,0.6484184860561766,0.6040405901851081
AH2018_LFQ_IT_4_N,0.5446691779284907,0.5153571047457092
CK2022_15 200-1,,0.5029639398831465
RM2024_Intensity D4-1___2,,
JJ2018_Ratio H/M normalized,,
JJ2018_Ratio M/L normalized pP3___1,,
KBE2022_Log2_Ex_34_T,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,,
LY2019_P2+,,
LATM2013_Log2 Ratio (Light/Medium) Reverse,,
CK2022_2 200-1,,0.4729979958825224
AS2011_Ratio H/L Protein RNAi_2,,
MV2014_Ratio L/H normalized A3___1 (2 min),,
WZ2023_Su_010_30min,,0.6148073400525027
RN2012_H01,0.5723244898336822,0.5808479872455338
KTGR2014_Ratio-Rapa 2 mins,,
EJN2021_2_Rest_Basal,,
KS2014_Intensity pY_E5_3,,
MM2018_Ratio H/L replicate 3,,
EP2017_Pervanadate R#1 normalized log2 ratio,0.6227743202724622,0.5512260756167239
HS2024_8_B_T3,,0.7233634028111413
YA2020_Reporter_intensity_Cancer_No.3,,
KBE2022_Log2_Ex_44_U,,
WZ2023_Pe_010_20min,,0.5907285037788409
KS2014_Intensity pY_C6,,
AS2011_Ratio H/L Normalized_3,,
RCJD2014_15min_mean,,
RB2022_3_PreStrength,,0.5996513064493969
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),,
RCJD2014_10min_mean,,
KS2014_Intensity C1,0.5648951547690524,
FSO2013_Ratio H/M normalized Rep3___1,,
AH2018_SILAC_M_3_C,0.5343966727052408,0.4948120942992094
RKK2015_TNF-α+IKKb/TNF-α,,
RM2024_Intensity D0-3___2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,
AH2018_SILAC_M_2_C,0.5289796595221836,0.483978067933095
AH2018_SILAC_M_2_X,0.5640505856812026,0.554119920251133
KTGR2014_Ratio-Rapa 15 mins,,
RM2024_Intensity D4-2___1,,
KBE2022_Log2_Ex_15_T,,
VOI2024_0.1uM 24 h_1 di,,
WZ2023_Su_010_10min,,0.6214407290278762
PG2020_Intensity 6h_C,0.47600177048754744,0.2875194747080424
JVO2010_Ratio M/L Normalized by Protein Noco45 - Log2 mitosis,,
JJ2018_Ratio M/L normalized pP1___1,,
AH2018_LFQ_M_3_N,0.624695975606484,0.5363206138824239
VOI2024_0.1uM 24 h_2 mono,,
AH2018_TMTMS2_3_C,0.6278322180104465,0.3800433307155135
CK2022_15 16-1,,0.4968903619467448
CK2022_3 16-1,,0.4524871182446608
LY2019_P4-,,
FSO2013_Ratio H/L normalized Rep3___2,,
KS2014_Intensity pY_PV2,,
HS2024_3_I_N2,,0.5564719676855052
GF2025_P8_Adh,,0.4635591970301584
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-2,0.5332114579393086,0.5523224028118414
GF2025_P5_Sph,,0.5145739888578579
CK2022_10 16-1,,0.4512368376942666
KTGR2014_Ratio H L Normalized Rep1_AA_starvation_0_15,,
VOI2024_0.1uM 2 h_2 di,,
NJH2015_TMT Pool 131/130_C (Exercise/Basal) (normalized),,
NJH2024_Sub2_HIIT_Mid,,
AMK2021_45I_p3,,
NJH2024_Sub13_HIIT_Mid,,
DB2022_LFQ intensity R1.2,,
DB2022_Intensity R1,,
NJH2024_Sub12_MICT_Mid,,
KTGR2014_Ratio M L Normalized Rep1_Rapamycin_0_15,,
UK2020_HCM_4,,
SAS2015_AZD/DMSO_Exp2,,
IMM2018_normalised rep. int. CDK5L-1,,0.5164293848047754
DB2022_LFQ intensity L2.2,,
KTGR2014_Ratio H M Normalized Rep1_AA_starvation_0_15,,
EP2017_Mitotic R#1 log2 ratio,0.5967099369801518,0.4963344754849125
EJN2021_2_Ex_Basal,,
RM2009_Ratio H/L Normalized by Corresponding Protein Level (H:60 min timepoint;L:0 min. timepoint),,
KTGR2014_Ratio-Rapa 30 mins,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#1,,
CF2017_FTE 16,,
AR2021_L41 10 μM,,0.8935595145508608
CF2017_EOC 2,0.5562696503970037,
RB2022_6_PostEndurance,,0.5469676517166264
AH2018_SILAC_1_N,0.5565433508709261,0.5487216259610369
NJH2024_Sub10_HIIT_Pre,,
AS2011_Ratio H/L Inhi_1_2,,
UK2020_HCM_6,,
RB2022_7_PreSprint,,0.5320359924169141
NJH2024_Sub2_MICT_Pre,,
HS2024_3_PD_T2,,0.3674684975656537
CK2022_6 16-1,,0.5427575739112311
ZX2022_CB treated Replicate 1,,
BS2014_Log2(Ratio H/L normalized Rep_3),,
TM2022_mock.12h.C,,
GRW2016_Ratio M/L normalized SILAC 5a___1,,
HH2022_Reporter intensity 0,,
RM2024_Intensity D2-2___2,,
JC2019_Normalised_intensity_B_TiOx_Testis_sample_URO0126,0.5681899455086666,0.5564405904251944
RB2022_1_PreStrength,,
JJ2018_Ratio H/M normalized pP2___2,,
AH2018_TMTMS2_2_X,0.65242502251209,0.4802753111283907
AR2021_L41 1 μM,,0.8770466654648731
JJ2018_Ratio H/M normalized pP1___2,,
AH2018_TMTMS2_1_N,0.6305849814423623,0.4388706179460272
NJH2025_Sub10_MICT_Pre,,
JVO2010_Ratio H/M Normalized by Protein Noco45 - Log2 early S,,
ZX2022_Control Replicate 3,,
KS2014_Intensity C4,0.5431577489160136,
AS2011_Ratio H/L Inhi_2,,
KBE2022_Log2_Ex_18_T,,
NJH2025_Sub9_MICT_Pre,,
RCJD2014_20min_1,,
MV2014_Ratio H/M normalized B2___1 (5 min),,
FSO2013_Ratio M/L normalized Rep2___3,,
JC2019_Normalised_intensity_C_TiOx_Testis_sample_URO0158,0.6062776578167293,0.6274445281550083
SR2019_MCF10A_Biol_repl_3,,
HS2024_7_B_T2,0.6387780458573852,0.6854184596511129
SAS2015_PLX/DMSO_Exp3,,
AMK2021_Ctrl_p5,,
NJH2025_Sub2_HIIT_Mid,,
AH2018_LFQ_M_3_C,0.6168500938648416,0.5543840280394867
