DatasetName,PTOV1_S(36),PTOV1_S(34) PTOV1_S(73),PTOV1_S(40) PTOV1_S(53)
RKK2015_IKKb(K44M)+TNF-α/TNF-α,0.5690424810663678,,0.38215786047567396
JJ2018_Ratio M/L normalized,,,
KTGR2014_Ratio-AA 30 mins,,,
JW2021_After_1,,,
NJH2025_Sub2_MICT_Mid,,,
HS2024_6_B_N2,0.447826067010614,,0.48483003214380815
KBE2022_Log2_Ex_9_T,,,
AH2018_SILAC_IT_2_N,,0.4800256407414535,
AH2018_SILAC_IT_1_X,,0.5314432472657352,
HW2015_Ratio H/L normalized Exp3,,,
HS2024_7_PD_T1,0.6063118233155226,,0.541697573418342
UK2020_UA_2,,,
RM2024_Intensity D2-1___1,,,
GF2025_P10_Sph,0.5413280820401154,,0.4833942448434485
WZ2023_Pe_025_20min,0.6244003727594848,0.48738250964085084,0.5925811578256286
JVO2010_Log2 Ratio M/L Normalized aphidicolin,,,
AH2018_LFQ_2_N,,0.49424431607796,
HS2024_4_I_N2,0.6830347042742084,,0.5755387886923315
AH2018_TMTMS2_3_N,,,
RN2012_H06,,,
AS2011_Inhi 1_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),,,
HS2024_4_PD_T3,0.4868565099180763,,0.5328887009114633
WZ2023_Su_005_30min,0.6254568608169442,0.5043938327157509,0.5929519787644266
SR2019_HCC1419_Biol_repl_4,0.3765010895188234,,
JJ2018_Ratio H/M normalized___2,,,
SR2019_JIMT1_Biol_repl_3,0.4083234601996304,,
AS2011_Ratio H/L Protein,,,
UK2020_HCM_3,,,
NJH2024_Sub10_HIIT_Post,,,
CR2017_Ratio Replicate 3.1,,0.5295048951624608,0.4915412577285083
WZ2023_Su_025_10min,0.6261612349362933,0.49931336475412663,0.5956091326132782
AH2018_LFQ_IT_4_X,,0.4908968041536101,
CP2009_Ratio H/L,,,
VOI2024_0.1uM 24 h_3 mono,,,
RB2022_4_RecoverySprint,,,
RM2024_Intensity D6-3,,,
WZ2023_Su_005_20min,0.6289369519951922,0.4884889748752479,0.5946509414494381
CW2012_10 µM Gef/control Experiment 1 Replicate B,,,
SFR2015_HL_log2_ratio_avg_a,,,
CW2012_10 µM Erl/control Experiment 3 Replicate A,,,
RB2022_1_PreEndurance,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,,,
LG2023_GSK3α-2_intensity,,,
EP2017_Pervanadate R#1 log2 ratio,,,
NJH2025_Sub6_HIIT_Post,,,
RB2022_6_RecoverySprint,,,
KS2014_Intensity,,,
MV2014_Ratio H/M normalized A2___1 (2 min),,,
PG2020_Intensity 8h_D,,,
LY2019_P7+,,,0.47200505699027867
EP2017_Untreated R#1 normalized log2 ratio,,,
RN2012_L10,,,
PG2020_Intensity 4h_C,,,
EP2017_Mitotic R#3 normalized log2 ratio,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,,,
DB2022_LFQ intensity L1,,,
KBE2022_Log2_Ex_24_T,,,
RB2022_8_PostStrength,,,
AH2018_SILAC_IT_2_X,,0.5317139208299171,
HS2024_4_B_T3,0.603251560278153,,0.5500211425264785
NJH2024_Sub2_HIIT_Post,,,
HS2024_8_B_N2,0.6199382215724202,,0.5155688837926179
NJH2025_Sub8_HIIT_Pre,,,
JJ2018_Ratio H/L normalized pP2___1,,,
HS2024_8_I_T2,0.5724725799175523,,0.42225729171434817
KBE2022_Log2_Ex_6_U,,,
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,,,
CR2017_Ratio Replicate 1.1,0.5995883685170161,0.5377535897439054,0.5564395700008914
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,0.606625837313856,,
MV2014_Ratio M/H normalized B3___2 (30 min),,,
CK2022_16 200-1,0.4272262634729175,,0.5389110912586816
VOI2024_0.1uM 2 h_3 di,,,
EP2017_Mitotic R#1 normalized log2 ratio,,,
GF2025_P9_Sph,0.4945023855321941,,0.5661204661868505
CK2022_6 200-1,0.3987854290966879,,0.5274158446992188
NJH2024_Sub7_MICT_Post,,,
AH2018_TMTMS3_2_X,,,
NJH2024_Sub8_HIIT_Post,,,
DB2022_LFQ intensity R1,,,
JW2015_Intensity cap3,,,
SR2019_HCC1954_Biol_repl_1,0.4267998999657472,,
HS2024_4_I_T2,0.5583811572532117,,0.5461860508257912
NJH2024_Sub2_MICT_Mid,,,
VOI2024_0.1uM 2 h_2 mono,,,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,,,
HS2024_4_PD_T1,0.4904156537466841,,0.5709541285289912
SAS2015_AZD/DMSO_Exp1,,,
NJH2024_Sub1_MICT_Mid,,,
IMM2018_normalised rep. int. CDK5L-3,,,
HS2024_3_B_T3,0.6860351691417708,,0.4916926669643689
MV2014_Ratio L/H normalized A3___2 (2 min),,,
NJH2025_Sub13_MICT_Pre,,,
SR2019_MDAMB231_Biol_repl_3,,,
GRW2016_Ratio H/L normalized SILAC 4___1,,,
MM2018_Ratio H/L replicate1,,,
PG2020_Intensity 2h_D,0.3413931727469078,,
EP2017_Untreated R#3 normalized log2 ratio,,,
MV2014_Ratio M/H normalized A3___3 (10 min),,,
NJH2024_Sub7_HIIT_Pre,,,
JAW2011_Ratio H/L LS2,,,
CK2022_8 200-1,0.3937522429786922,,0.5212521369093346
KS2014_Intensity pY_C4,,,
CR2017_Ratio Replicate 3.5,0.4290639651381579,0.4727976306709345,0.4828684918840603
RB2022_7_PostEndurance,,,
NJH2025_Sub4_HIIT_Pre,,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,,,
TM2022_mock.12h.A,0.5014893421837687,,0.5480005753860537
JJ2018_Ratio H/L normalized pP1,,,
EP2017_Pervanadate R#2 normalized log2 ratio,,,
AS2011_Ratio H/L Normalized by Protein (Unnormalized),,,
KS2014_Intensity pY_E5_4,,,
RM2024_Intensity D4-3___2,,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,0.5239107301107088,,
AH2018_SILAC_2_C,,,
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,,
HS2024_7_I_N1,0.4235668157028099,,0.5297190503452985
KBE2022_Log2_Ex_29_T,,,
HS2024_7_I_T2,0.5215215423709311,,0.497016070294789
AS2011_Ratio H/L Normalized RNAi_2_3,,,
CW2012_10 µM Gef/control Experiment 3 Replicate B,,,
HS2024_6_B_T2,0.5806091353819872,,0.5862560629329181
AMK2021_45I_p5,,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,,,
SAS2015_PLX/DMSO_Exp2,,,
EJN2021_1_Ex_Basal,,,
FR2021_Intensity.M,0.4752439940698,,
RB2022_2_PostSprint,,,
AH2018_SILAC_MR_3_N,,,
MV2014_Ratio H/L normalized B1___3 (30 min),,,
CF2017_FTE 13,0.4754397105929523,,
PG2020_Intensity CT_C,,,
ZCP2016_Ratio H/L Rep 1,,,0.566126583411577
FS2019_db/db2,,,
KS2014_Intensity pY_PV4,,,
KBE2022_Log2_Ex_39_U,,,
EP2017_Untreated R#3 log2 ratio,,,
RB2022_2_PostStrength,,,
AS2011_Ratio H/L Normalized_1,,,
MV2014_Ratio M/H normalized A3___2 (10 min),,,
CR2017_Ratio Replicate 3.4,0.4411896908156,0.48863813703058545,0.50956695177577
HS2024_8_PD_T2,0.4504307745633821,,0.5007730029268354
FS2019_Ctr2,,,
RB2022_6_PreEndurance,,,
FR2021_Norm.Intensity.G,0.4785417612108621,,
NJH2025_Sub9_HIIT_Post,,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,0.5536091535548587,,
RM2024_Intensity D4-3,,,
HS2024_8_B_N1,0.4704828756561605,,0.4465656576235895
NJH2025_Sub10_MICT_Mid,,,
KBE2022_Log2_Ex_15_U,,,
AS2011_Ratio H/L Normalized Inhi_2,,,
RKK2015_TNF-α/SC-514,0.5266001690387218,,0.35929830198532076
RB2022_3_PreSprint,,,
CR2017_Ratio Replicate 2.3,0.5134318548581945,0.4982625848934778,0.5288757843713721
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),,,
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,,
GF2025_P4_Adh,0.5540668778673496,,0.5162412756227569
YA2020_Reporter_intensity_Normal_No.2,,,
YP2020_Intensity P30_R2_mult_log2,,,
NJH2025_Sub13_MICT_Post,,,
HS2024_4_B_N2,0.5662376610369095,,0.5145966924697434
HS2024_3_PD_T3,0.5235418013125798,,0.5552957384560417
AMK2021_120R_p3,,,
MV2014_Ratio L/H normalized A3___3 (2 min),,,
NJH2025_Sub10_HIIT_Pre,,,
FR2021_Intensity.G,0.4951202743823745,,
RAM2015_Log2 C,,,
AS2011_Ratio H/L Proteins Inhi_1,,,
FSO2013_Ratio H/M normalized Rep1___3,,,
AH2018_LFQ_M_2_N,,0.5104531403373653,
MV2014_Ratio M/L normalized A1___3 (2 min),,,
KBE2022_Log2_Ex_40_T,,,
CK2022_2 16-1,,,
RAM2015_Log2 B,0.5234128869836874,,0.5308296278327158
YP2020_Intensity C10_R1_mult_log2,,,
FSO2013_Ratio M/L normalized Rep1___2,,,
NJH2025_Sub8_MICT_Pre,,,
EJN2021_4_Rest_Basal,,,
YB2013_Ratio_H_L_Normalized_in_experiment_2,,,
JJ2018_Ratio H/M normalized pP3___1,,,
VOI2024_Veh2 mono,,,
HS2024_6_B_T1,0.5562723331863312,,0.5501231899492907
UK2020_HCM_5,,,
NJH2025_Sub10_HIIT_Post,,,
VOI2024_0.1uM 2 h_3 mono,,,
JW2015_Intensity pre3,,,
AS2011_Ratio H/L Normalized Inhi_2_1,,,
DL2023_24h-3,,,
HS2024_7_PD_T3,0.5437139546458795,,0.5240244657366906
PG2020_Intensity Mock_10h_B,0.3001783989382155,,
WZ2023_Su_025_30min,0.6207553164277133,0.5023467599165046,0.5886515617303655
AH2018_LFQ_4_N,,0.5133468875872289,
CR2017_Ratio Replicate 1.2,0.631474836876885,0.5135683414754482,0.5509135021293741
AS2011_Ratio H/L Normalized by Proteins,,,
RB2022_6_RecoveryStrength,,,
HS2024_8_I_N1,0.5427376718918456,,0.4604385644954433
AMK2021_Ctrl_p3,,,
AS2011_Ratio H/L Protein Inhi_2,,,
HH2022_Reporter intensity 7,,,
AH2018_SILAC_M_1_X,,,
RB2022_7_PreEndurance,,,
VOI2024_0.1uM 24 h_2 di,,,
DL2023_control-2,,,
LY2019_P6+,,,0.39307349038359884
DB2022_LFQ intensity R2,,,
GF2025_P6_Adh,0.4231905299152555,,0.5474987811747836
VOI2024_Veh1 di,,,
AS2011_Ratio H/L RNAi_2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,,,
VOI2024_Veh3 mono,,,
HS2024_5_I_T2,0.4875769521314723,,0.5552171939896711
NJH2025_Sub7_HIIT_Mid,,,
MV2014_Ratio H/L normalized B1___1 (30 min),,,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),,,
RB2022_6_PostSprint,,,
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,,
AS2011_Ratio H/L Inhi_1,,,
AS2011_Ratio H/L Normalized RNAi_1_2,,,
AH2018_TMTMS3_2_C,,,
SR2019_Hs578T_Biol_repl_4,,,
RB2022_8_PreStrength,,,
KS2014_Intensity C5,,,
RM2024_Intensity D0-1,,,
CW2012_10 µM Gef/control Experiment 3 Replicate A,,,
YP2020_Intensity P30_R1_mult_log2,,,
NJH2025_Sub2_HIIT_Pre,,,
RB2022_3_RecoveryEndurance,,,
RNJ2017_Log2_ratio_Tstim:Trest_D2,,,
GF2025_P9_Adh,0.5232991349485021,,0.5808962100604562
RB2022_3_PostStrength,,,
TM2022_S2.8h.A,0.4555073773851162,,0.5272521064868483
AS2011_Ratio H/L RNAi_1_1,,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,,,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,,
NJH2025_Sub2_MICT_Pre,,,
MV2014_Ratio L/M normalized A2___3 (10 min),,,
MV2014_Ratio H/M normalized A2___3 (2 min),,,
HS2024_4_B_T2,0.6650596671921511,,0.5792143336396222
SR2019_BT549_Biol_repl_1,,,
AH2018_LFQ_M_4_N,,0.5271917276979217,
NJH2024_Sub8_HIIT_Mid,,,
PG2020_Intensity 8h_B,,,
AH2018_LFQ_2_X,,,
PG2020_Intensity 2h_B,,,
AS2011_Ratio H/L Proteins RNAi_1,,,
RB2022_4_PostSprint,,,
KS2014_Intensity E15_3,,,
GF2025_P3_Sph,0.4651073300829721,,0.5809013887262833
DB2022_LFQ intensity L2,,,
MV2014_Ratio H/L normalized A1___1 (10 min),,,
AH2018_SILAC_1_C,,,
NJH2024_Sub1_HIIT_Pre,,,
FSO2013_Ratio M/L normalized Rep2___2,,,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),,,
AS2011_Ratio H/L RNAi_2_3,,,
AH2018_SILAC_IT_1_N,,0.4861882070065527,
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,,
RB2022_4_PreEndurance,,,
JJ2018_Ratio M/L normalized pP1,,,
CR2017_Ratio Replicate 2.4,0.4711972037487013,0.47017667566602844,0.4950201465651642
ZQ2022_N1,,,
LY2019_P6-,,,0.4878515851995806
RM2024_Intensity D2-3,,,
UK2020_HCM_1,,,
JW2015_Intensity pre2,,,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,,,
RM2024_Intensity D2-1,,,
NJH2025_Sub12_MICT_Post,,,
MV2014_Ratio H/M normalized B2___2 (5 min),,,
RN2012_L14,,,
AH2018_LFQ_3_N,,0.49827669824691656,
RKK2015_TNF-α/IKKb,0.6282060668418531,,0.7080883982829688
SFR2015_HL_log2_ratio_std_b,,,
UK2020_UA_1,,,
KBE2022_Log2_Ex_13_U,,,
AS2011_Ratio H/L Normalized Inhi_1,,,
RNJ2017_Log2_ratio_Tsup:Trest_D2,,,
RB2022_1_RecoverySprint,,,
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,0.6605673836366842,,
JJ2018_Ratio H/L normalized pP3,,,
CK2022_7 40-1,,,
AS2011_Ratio H/L Inhi_1_3,,,
NJH2025_Sub10_HIIT_Mid,,,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,,
JAW2011_Ratio H/L LS1b_1,,,
PG2020_Intensity 4h_B,,,
SR2019_BT549_Biol_repl_2,,,
RM2024_Intensity D4-2,,,
DB2022_LFQ intensity R2.2,,,
JJ2018_Ratio H/L normalized,,,
RB2022_5_PostEndurance,,,
HS2024_5_PD_T2,0.3967639543255511,,0.47738418499423957
WZ2023_Su_025_20min,0.6298967880376475,0.49264266088225395,0.596330290827723
RM2024_Intensity D2-2___1,,,
IMM2018_normalised rep. int. CDK5L-2,,,
LY2019_P8-,,,
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,0.5675828123719915,,
FSO2013_Ratio H/L normalized Rep1,0.5283626389614097,,0.47333371319435225
NJH2024_Sub2_HIIT_Pre,,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,0.6464540979658039,,
CK2022_13 40-1,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,,
RN2012_H02,,,
PG2020_Intensity 10h_D,,,
RB2022_8_PreEndurance,,,
HS2024_3_B_N2,0.5312662103375022,,0.5465619225775635
EJN2021_4_Ex_Ins,,,
AS2011_Ratio H/L Normalized by Protein,,,
EJN2021_1_Ex_Ins,,,
EP2017_Pervanadate R#3 log2 ratio,,,
FSO2013_Ratio M/L normalized Rep1___3,,,
NJH2025_Sub4_HIIT_Mid,,,
RCJD2014_5min_2,,,
RB2022_6_PostStrength,,,
AH2018_SILAC_MR_3_C,,,
AH2018_LFQ_M_4_C,,,
NJH2024_Sub4_MICT_Pre,,,
AS2011_Ratio H/L Normalized Inhi_1_1,,,
DL2023_12h-1,,,
MV2014_Ratio L/M normalized B2___1 (30 min),,,
DB2022_LFQ intensity L1.1,,,
NJH2025_Sub6_MICT_Pre,,,
NJH2025_Sub6_MICT_Post,,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,0.5950280140872461,,
RN2012_H04,0.4679032471038648,,
CK2022_6 40-1,,,
DB2022_LFQ intensity R2.1,,,
KBE2022_Log2_Ex_42_U,,,
LY2019_P3-,0.8313757295128658,,0.5019268286097669
FR2021_Intensity.A,0.4381309156621814,,
EJN2021_3_Ex_Ins,,,
MV2014_Ratio M/L normalized A1___1 (2 min),,,
WZ2023_Pe_005_30min,0.6085201831635357,0.5019824579482706,0.5858908992225187
HS2024_8_PD_T3,0.4515835851300825,,0.5580272249062426
EJN2021_3_Ex_Basal,,,
AST2020_Control.1,,,
JW2015_Intensity cap1,,,
PG2020_Intensity CT_A,,,
FS2019_Ctr3,,,
WZ2023_Pu_025_20min,0.6273707420527785,0.5015304841231605,0.591936236777779
NJH2025_Sub4_MICT_Post,,,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,,,
GF2025_P10_Adh,0.502066212347132,,0.5133121538885945
RB2022_1_RecoveryStrength,,,
SR2019_HCC1954_Biol_repl_4,,,
FR2021_Norm.Intensity.N,0.4911413893863205,,
HS2024_5_B_N1,0.4675569134631905,,0.5183746453931872
FSO2013_Ratio H/M normalized Rep3___3,,,
AH2018_TMTMS2_2_C,,,
RB2022_4_PreSprint,,,
DB2022_Intensity R2,,,
AH2018_TMTMS2_Pool,,,
HS2024_8_I_N2,0.5095235231770092,,0.44818044216401254
RB2022_3_RecoveryStrength,,,
NJH2024_Sub6_HIIT_Mid,,,
AH2018_SILAC_M_1_C,,,
LY2019_P8+,,,0.5964615297007239
RB2022_2_RecoveryEndurance,,,
JJ2018_Ratio H/M normalized pP2___1,,,
JAW2011_Ratio H/L HS_1,,,
RB2022_3_PostEndurance,,,
KS2014_Intensity pY_PV1,,,
JAW2011_Ratio H/L LS1b_2,,,
SR2019_MCF7_Biol_repl_2,0.376797945691028,,
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),,,
AS2011_Ratio H/L Normalized RNAi_1_1,,,
AH2018_LFQ_M_4_X,,,
NJH2024_Sub6_MICT_Pre,,,
JJ2018_Ratio M/L normalized pP1___2,,,
YP2020_Intensity C30_R2_mult_log2,,,
NJH2024_Sub9_HIIT_Pre,,,
AS2011_Ratio H/L Normalized Inhi_2_3,,,
RM2024_Intensity D0-1___3,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,,,
KBE2022_Log2_Ex_28_U,,,
GRW2016_Ratio H/L normalized SILAC 1___1,,,
CF2017_FTE 17,0.356937413343606,,
LY2019_P2-,0.390873245081405,,0.47206214543786174
AH2018_LFQ_IT_1_X,,,
JJ2018_Ratio H/L normalized pP3___1,,,
RB2022_8_RecoveryStrength,,,
WZ2023_Pe_005_20min,0.6204608303906715,0.5030567790657244,0.5926538007328493
AST2020_Control.2,,,
NJH2025_Sub6_MICT_Mid,,,
RCJD2014_10min_1,,,
FSO2013_Ratio H/L normalized Rep2___3,,,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,,,
HS2024_3_I_T1,0.3665741344653679,,0.5306064545117972
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,,,
CK2022_4 40-1,,,
SR2019_MCF10A_Biol_repl_4,,,
KS2014_Intensity pY_C5,,,
NJH2025_Sub4_MICT_Pre,,,
NJH2024_Sub9_MICT_Post,,,
CF2017_OSE 28,,,
HS2024_5_B_T2,0.5889960439894504,,0.5992189434222925
HS2024_6_I_T1,0.5195346358112164,,0.5334302337069474
HS2024_5_B_T3,0.4813123578736399,,0.5105574198117717
JJ2018_Ratio H/M normalized pP1___1,,,
KBE2022_Log2_Ex_36_U,,,
AH2018_TMTMS3_3_N,,,
SR2019_HCC1419_Biol_repl_2,0.3190268038138185,,
FR2021_Intensity.N,0.491026278952026,,
AS2011_Ratio H/L Inhi_2_1,,,
AH2018_SILAC_MR_1_C,,,
NJH2024_Sub1_HIIT_Mid,,,
NJH2025_Sub8_HIIT_Mid,,,
EP2017_Mitotic R#3 log2 ratio,,,
KBE2022_Log2_Ex_36_T,,,
NJH2025_Sub6_HIIT_Mid,,,
WZ2023_Pu_005_30min,0.6293473050303502,0.5096195376100143,0.5971825827168105
KS2014_Intensity C2,,,
FSO2013_Ratio H/L normalized Rep1___2,,,
RM2024_Intensity D2-2,,,
KBE2022_Log2_Ex_42_T,,,
CK2022_9 200-1,0.37753987075208,,0.5175427433507689
GRW2016_Ratio H/L normalized SILAC 2___1,,,
JJ2018_Ratio H/M normalized pP3___2,,,
DB2022_LFQ intensity R1.1,,,
CK2022_10 200-1,0.3750990550952602,,0.5113555668051607
NJH2024_Sub9_MICT_Mid,,,
JAW2011_Ratio H/L_2,,,
HS2024_7_I_N2,0.5243125796196878,,0.55732577798566
RBK2021_1332T Late,,,
LY2019_P1-,0.5744431872825133,,
RKK2015_TNF-α/basal.1,,,0.6643168154515353
RKK2015_TNF-α/TNF-α+SC-514,,,0.6347265937901698
CR2017_Ratio Replicate 2.5,0.4374397398362311,0.624896326752781,0.48202493797613033
HS2024_3_I_T3,0.4395195075355644,,0.503516791659188
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,0.5717157633273088,,
AS2011_Ratio H/L Normalized RNAi_1,,,
KS2014_Intensity E15_4,,,
ZQ2022_C3,,,
EJN2021_3_Rest_Ins,,,
YP2020_Intensity P10_R2_mult_log2,,,
MV2014_Ratio H/L normalized A1___3 (10 min),,,
NJH2025_Sub1_MICT_Pre,,,
KBE2022_Log2_Ex_39_T,,,
FSO2013_Ratio H/M normalized Rep3___2,,,
RM2024_Intensity D6-2,,,
EP2017_Untreated R#1 log2 ratio,,,
RKK2015_SC-514/basal,0.6129229077128019,,0.7397498680481973
RM2024_Intensity D6-1___3,,,
WZ2023_Pu_010_10min,0.6335764563468924,0.49405095890940876,0.5839062889344486
NJH2025_Sub9_HIIT_Mid,,,
SR2019_SKBR3_Biol_repl_4,0.3802139440655421,,
HS2024_5_I_T3,0.4594456539781058,,0.5253935044375957
KS2014_Intensity N1,,,
NJH2024_Sub12_MICT_Post,,,
TM2022_S2.8h.C,0.4430397622598568,,0.5308199713820924
CR2017_Ratio Replicate 1,0.6219690108529025,0.5284078147087778,0.49249096580960805
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,,
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,0.5542267192543756,,
JJ2018_Ratio H/M normalized pP3,,,
AH2018_SILAC_MR_2_C,,,
LATM2013_Log2 Ratio (Medium/Light) Forward,,,
PG2020_Intensity 2h_A,,,
NJH2024_Sub6_MICT_Mid,,,
NJH2025_Sub13_HIIT_Post,,,
AH2018_SILAC_MR_3_X,,,
JJ2018_Ratio H/M normalized___1,,,
RCJD2014_15min_2,,,
AS2011_Ratio H/L_2,,,
AS2011_Ratio H/L Normalized,,,
RN2012_H03,,,
HS2024_5_B_N2,0.4945250584959492,,0.4934431889864639
HS2024_5_I_N1,0.4994986703468654,,0.4686579733596448
HS2024_6_I_N1,0.5465055587436933,,0.5027188230419668
AR2021_KD 48h,,,
FR2021_Intensity.B,0.5042680503168332,,
RB2022_3_PreEndurance,,,
HS2024_5_I_T1,0.5187213910829652,,0.5274671753779889
NJH2024_Sub10_MICT_Pre,,,
SR2019_LM2_Biol_repl_2,,,
AST2020_anti-CD3,,,
SR2019_MDAMB231_Biol_repl_1,,,
RM2024_Intensity D2-3___3,,,
WZ2023_Pe_005_10min,0.6153912430449144,0.5030364395096166,0.5887692083069047
KBE2022_Log2_Ex_29_U,,,
HS2024_7_B_T1,0.6150751197874343,,0.5064847509159555
AH2018_LFQ_M_2_X,,,
AH2018_LFQ_IT_4_N,,0.49879065114310644,
CK2022_15 200-1,0.421275544905024,,0.5395966629530417
RM2024_Intensity D4-1___2,,,
JJ2018_Ratio H/M normalized,,,
JJ2018_Ratio M/L normalized pP3___1,,,
KBE2022_Log2_Ex_34_T,,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#2,0.5625855821325869,,
LY2019_P2+,0.7839524761450624,,0.5978632274903031
LATM2013_Log2 Ratio (Light/Medium) Reverse,,,
CK2022_2 200-1,0.4879455034949471,,0.5324352938654046
AS2011_Ratio H/L Protein RNAi_2,,,
MV2014_Ratio L/H normalized A3___1 (2 min),,,
WZ2023_Su_010_30min,0.632015741445824,0.49341859531133836,0.5957924368110838
RN2012_H01,,,
KTGR2014_Ratio-Rapa 2 mins,,,
EJN2021_2_Rest_Basal,,,
KS2014_Intensity pY_E5_3,,,
MM2018_Ratio H/L replicate 3,,,
EP2017_Pervanadate R#1 normalized log2 ratio,,,
HS2024_8_B_T3,0.4455402320915984,,0.519057165180292
YA2020_Reporter_intensity_Cancer_No.3,,,
KBE2022_Log2_Ex_44_U,,,
WZ2023_Pe_010_20min,0.6139013953904017,0.5052868317711914,0.5879707731380568
KS2014_Intensity pY_C6,,,
AS2011_Ratio H/L Normalized_3,,,
RCJD2014_15min_mean,,,
RB2022_3_PreStrength,,,
NJH2015_iTRAQ Subject 3 116/117 (Exercise/Basal) (normalized),,,
RCJD2014_10min_mean,,,
KS2014_Intensity C1,,,
FSO2013_Ratio H/M normalized Rep3___1,0.3481466236070571,,0.5282175312913456
AH2018_SILAC_M_3_C,,0.49911797602168234,
RKK2015_TNF-α+IKKb/TNF-α,0.630644453009944,,0.6078353504388693
RM2024_Intensity D0-3___2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2a,,,
AH2018_SILAC_M_2_C,,,
AH2018_SILAC_M_2_X,,,
KTGR2014_Ratio-Rapa 15 mins,,,
RM2024_Intensity D4-2___1,,,
KBE2022_Log2_Ex_15_T,,,
VOI2024_0.1uM 24 h_1 di,,,
WZ2023_Su_010_10min,0.6202813534787488,0.493026495563041,0.5943843717899371
PG2020_Intensity 6h_C,,,
JVO2010_Ratio M/L Normalized by Protein Noco45 - Log2 mitosis,,,
JJ2018_Ratio M/L normalized pP1___1,,,
AH2018_LFQ_M_3_N,,0.5134364465872389,
VOI2024_0.1uM 24 h_2 mono,,,
AH2018_TMTMS2_3_C,,,
CK2022_15 16-1,,,
CK2022_3 16-1,,,
LY2019_P4-,0.4532130910146526,,0.6154932612527736
FSO2013_Ratio H/L normalized Rep3___2,,,
KS2014_Intensity pY_PV2,,,
HS2024_3_I_N2,0.4420719935118148,,0.5102140446387184
GF2025_P8_Adh,0.4889726388382946,,0.5631772612664911
YC2018_Log2(SKBR3-LR/SKBR3)_Rep.2-2,,,
GF2025_P5_Sph,0.4632464397673677,,0.5606156387916811
CK2022_10 16-1,,,
KTGR2014_Ratio H L Normalized Rep1_AA_starvation_0_15,,,
VOI2024_0.1uM 2 h_2 di,,,
NJH2015_TMT Pool 131/130_C (Exercise/Basal) (normalized),,,
NJH2024_Sub2_HIIT_Mid,,,
AMK2021_45I_p3,,,
NJH2024_Sub13_HIIT_Mid,,,
DB2022_LFQ intensity R1.2,,,
DB2022_Intensity R1,,,
NJH2024_Sub12_MICT_Mid,,,
KTGR2014_Ratio M L Normalized Rep1_Rapamycin_0_15,,,
UK2020_HCM_4,,,
SAS2015_AZD/DMSO_Exp2,,,
IMM2018_normalised rep. int. CDK5L-1,,,
DB2022_LFQ intensity L2.2,,,
KTGR2014_Ratio H M Normalized Rep1_AA_starvation_0_15,,,
EP2017_Mitotic R#1 log2 ratio,,,
EJN2021_2_Ex_Basal,,,
RM2009_Ratio H/L Normalized by Corresponding Protein Level (H:60 min timepoint;L:0 min. timepoint),,,
