DatasetName,PNN_S(1) PNN_S(100) PNN_S(114) PNN_S(115) PNN_S(120) PNN_S(160) PNN_S(3) PNN_S(347) PNN_S(362) PNN_S(375) PNN_S(381) PNN_S(4) PNN_S(410) PNN_S(413) PNN_S(417) PNN_S(422) PNN_S(443) PNN_S(450) PNN_S(458) PNN_S(48) PNN_S(485) PNN_S(536) PNN_S(552) PNN_S(554) PNN_S(58) PNN_S(62) PNN_S(63) PNN_S(654) PNN_S(655) PNN_S(658) PNN_S(66) PNN_S(68) PNN_S(688) PNN_S(690) PNN_S(692) PNN_S(694) PNN_S(695) PNN_S(697) PNN_S(7) PNN_S(824) PNN_S(84) PNN_S(96) PNN_S(97) PNN_T(547) PNN_T(655) PNN_T(657),PNN_S(392) PNN_T(152) PNN_T(408)
FR2021_Norm.Intensity.A,0.562377536193897,
FSO2013_Ratio H/M normalized Rep1___1,0.5630583001083347,
JW2015_Intensity cap2,,
BS2014_Log2(Ratio H/L normalized Rep_2),0.5585468237667629,
NJH2024_Sub6_MICT_Post,0.5650284430639937,
CK2022_8 40-1,0.5712171603349782,
RB2022_7_RecoveryEndurance,0.5637283931900384,
NJH2025_Sub12_HIIT_Post,0.5625785007061395,
EJN2021_4_Ex_Basal,0.5587999865194309,
TM2022_S2.12h.B,0.5688254678287822,
RN2012_L15,0.5620801986762454,
KS2014_Intensity pY_PV3,,
TM2022_S2.4h.B,0.5682818966603869,
PG2020_Intensity 4h_A,0.5507753463307771,
FSO2013_Ratio H/M normalized Rep2___2,0.5617746551018373,
TM2022_mock.4h.B,0.5690863031358027,
KBE2022_Log2_Ex_24_U,0.5751444524367945,
NJH2025_Sub13_MICT_Mid,0.5609535556950744,
KS2014_Intensity C3,0.5644108790149363,
RB2022_1_PreSprint,0.563638213318339,
HS2024_4_I_N1,0.5712787781241114,
CK2022_7 200-1,0.571697464927981,
CK2022_5 200-1,0.5702810614337129,
CKC2017_log2 normalized phosphoproteomics_120min_rep#3,0.5633791706081259,
FSO2013_Ratio H/L normalized Rep2___1,0.5635105887371152,
NJH2024_Sub10_HIIT_Mid,0.5578967735848079,
RB2022_2_PostEndurance,0.56314696793438,
AH2018_LFQ_2_C,0.5668279469764353,
AH2018_SILAC_MR_1_X,0.5645069099875888,
KTGR2014_Ratio H M Normalized Rep1_Rapamycin_0_15,,
IMM2018_normalised rep. int. Empty-2,0.5665571870864848,
RM2024_Intensity D4-1,0.5731232169265673,
KBE2022_Log2_Ex_25_U,0.5787294318498719,
AH2018_SILAC_3_C,0.5642760528715158,
EJN2021_5_Rest_Ins,0.560944452545331,
VOI2024_0.1uM 24 h_3 di,,
RNJ2017_Log2_ratio_Tstim:Trest_D3,0.565212778584206,
DB2022_LFQ intensity L2.1,,
FSO2013_Ratio H/M normalized Rep1,0.5606190261643106,
CK2022_4 16-1,0.5645800770182635,
AS2011_Ratio H/L,,
SR2019_MCF7_Biol_repl_4,,
EJN2021_2_Ex_Ins,0.558164413803565,
AS2011_Ratio H/L Inhi_2_3,,
JAW2011_Ratio H/L LS1a_1,,
AH2018_LFQ_1_N,0.5664144632270832,
SAS2015_PLX/DMSO_Exp1,,
SFR2015_HL_log2_ratio_avg_c,0.5639973346721071,
JJ2018_Ratio M/L normalized pP2,,
NJH2024_Sub7_MICT_Mid,0.5627791901978231,
PG2020_Intensity 6h_B,0.5600528896446194,
FSO2013_Ratio H/L normalized Rep3,0.5631211433630164,
GRW2016_Ratio H/L normalized SILAC 2___2,,
RKK2015_IKKb(K44M)+TNF-α/TNF-α,,
JJ2018_Ratio M/L normalized,0.5643001188728934,
KTGR2014_Ratio-AA 30 mins,,
JW2021_After_1,,
NJH2025_Sub2_MICT_Mid,0.5608278746040474,
HS2024_6_B_N2,0.5448303064349108,
KBE2022_Log2_Ex_9_T,0.566822780078348,
AH2018_SILAC_IT_2_N,0.5665184584697934,
AH2018_SILAC_IT_1_X,0.5624439715322078,
HW2015_Ratio H/L normalized Exp3,0.5593702494776658,
HS2024_7_PD_T1,0.5608292971895612,
UK2020_UA_2,0.5642964987366911,
RM2024_Intensity D2-1___1,,
GF2025_P10_Sph,0.5552630435553383,
WZ2023_Pe_025_20min,0.5650842611876566,
JVO2010_Log2 Ratio M/L Normalized aphidicolin,,
AH2018_LFQ_2_N,0.5678271303140293,
HS2024_4_I_N2,0.5827032338236224,
AH2018_TMTMS2_3_N,0.567109862580626,
RN2012_H06,0.5582374382129752,
AS2011_Inhi 1_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),,
HS2024_4_PD_T3,0.5672418290744596,
WZ2023_Su_005_30min,0.5702670308075263,
SR2019_HCC1419_Biol_repl_4,0.5593100937737291,
JJ2018_Ratio H/M normalized___2,,
SR2019_JIMT1_Biol_repl_3,,
AS2011_Ratio H/L Protein,,
UK2020_HCM_3,0.5636812343750875,
NJH2024_Sub10_HIIT_Post,0.5583018062939216,
CR2017_Ratio Replicate 3.1,0.5701550660402536,
WZ2023_Su_025_10min,0.567587002499977,
AH2018_LFQ_IT_4_X,0.566243646525079,
CP2009_Ratio H/L,,
VOI2024_0.1uM 24 h_3 mono,0.5666229287769662,
RB2022_4_RecoverySprint,0.5587413051933972,
RM2024_Intensity D6-3,0.5713995499278696,
WZ2023_Su_005_20min,0.571968315575235,0.20606330651596028
CW2012_10 µM Gef/control Experiment 1 Replicate B,,
SFR2015_HL_log2_ratio_avg_a,0.5636707683585317,
CW2012_10 µM Erl/control Experiment 3 Replicate A,,
RB2022_1_PreEndurance,0.5636067551555437,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,,
LG2023_GSK3α-2_intensity,,
EP2017_Pervanadate R#1 log2 ratio,0.5598211256434972,
NJH2025_Sub6_HIIT_Post,0.5650046050047959,
RB2022_6_RecoverySprint,,
KS2014_Intensity,0.5692321271399426,
MV2014_Ratio H/M normalized A2___1 (2 min),,
PG2020_Intensity 8h_D,0.5535356665015945,
LY2019_P7+,0.5504848588560463,
EP2017_Untreated R#1 normalized log2 ratio,0.5496839964392511,
RN2012_L10,0.5582260817917746,
PG2020_Intensity 4h_C,0.5649303196234957,
EP2017_Mitotic R#3 normalized log2 ratio,0.5537808538437904,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,,
DB2022_LFQ intensity L1,,
KBE2022_Log2_Ex_24_T,0.575581566318564,
RB2022_8_PostStrength,0.5637645074383653,
AH2018_SILAC_IT_2_X,0.5642810089641237,
HS2024_4_B_T3,0.5630067811166021,
NJH2024_Sub2_HIIT_Post,0.5579293949994263,
HS2024_8_B_N2,0.5609220354614858,
NJH2025_Sub8_HIIT_Pre,0.5581334507819901,
JJ2018_Ratio H/L normalized pP2___1,,
HS2024_8_I_T2,0.5559538946295547,
KBE2022_Log2_Ex_6_U,0.5751909795576163,
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,,
CR2017_Ratio Replicate 1.1,0.5561500534102477,
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,0.5628034520788018,
MV2014_Ratio M/H normalized B3___2 (30 min),,
CK2022_16 200-1,0.575416495103813,
VOI2024_0.1uM 2 h_3 di,,
EP2017_Mitotic R#1 normalized log2 ratio,0.5599645042479852,
GF2025_P9_Sph,0.5611522397191014,
CK2022_6 200-1,0.5713624548357236,
NJH2024_Sub7_MICT_Post,0.5627918504499904,
AH2018_TMTMS3_2_X,0.567181882409914,
NJH2024_Sub8_HIIT_Post,0.558799072839724,
DB2022_LFQ intensity R1,,
JW2015_Intensity cap3,,
SR2019_HCC1954_Biol_repl_1,,
HS2024_4_I_T2,0.5725527340534027,
NJH2024_Sub2_MICT_Mid,0.5608278746040474,
VOI2024_0.1uM 2 h_2 mono,0.5627998282986482,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,,
HS2024_4_PD_T1,0.572425546674629,
SAS2015_AZD/DMSO_Exp1,,
NJH2024_Sub1_MICT_Mid,0.558563351922015,
IMM2018_normalised rep. int. CDK5L-3,0.5668279597541002,
HS2024_3_B_T3,0.539285767422257,
MV2014_Ratio L/H normalized A3___2 (2 min),,
NJH2025_Sub13_MICT_Pre,0.5611654803160637,
SR2019_MDAMB231_Biol_repl_3,0.5653936784849408,
GRW2016_Ratio H/L normalized SILAC 4___1,,
MM2018_Ratio H/L replicate1,,
PG2020_Intensity 2h_D,0.5541754553743211,
EP2017_Untreated R#3 normalized log2 ratio,0.5660960405364267,
MV2014_Ratio M/H normalized A3___3 (10 min),,
NJH2024_Sub7_HIIT_Pre,0.5616316040211222,
JAW2011_Ratio H/L LS2,,
CK2022_8 200-1,0.5715194001488232,
KS2014_Intensity pY_C4,,
CR2017_Ratio Replicate 3.5,0.5639487946206526,
RB2022_7_PostEndurance,0.5620642094273226,
NJH2025_Sub4_HIIT_Pre,0.5640149895903094,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,0.5629799446463803,
TM2022_mock.12h.A,0.5704492475062545,
JJ2018_Ratio H/L normalized pP1,0.5641064081803527,
EP2017_Pervanadate R#2 normalized log2 ratio,0.5595923718259144,
AS2011_Ratio H/L Normalized by Protein (Unnormalized),,
KS2014_Intensity pY_E5_4,,
RM2024_Intensity D4-3___2,0.5732073923428471,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,0.562997659131473,
AH2018_SILAC_2_C,0.5626769438461646,
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
HS2024_7_I_N1,0.5589635123967595,
KBE2022_Log2_Ex_29_T,0.5720955104956786,
HS2024_7_I_T2,0.5473681883144942,
AS2011_Ratio H/L Normalized RNAi_2_3,,
CW2012_10 µM Gef/control Experiment 3 Replicate B,,
HS2024_6_B_T2,0.5695184210644262,
AMK2021_45I_p5,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,,
SAS2015_PLX/DMSO_Exp2,,
EJN2021_1_Ex_Basal,0.558312179586884,
FR2021_Intensity.M,0.5639902431062156,
RB2022_2_PostSprint,0.5624507087691899,
AH2018_SILAC_MR_3_N,0.5686242258798776,
MV2014_Ratio H/L normalized B1___3 (30 min),,
CF2017_FTE 13,0.5620428853645303,
PG2020_Intensity CT_C,0.5485864775770657,
ZCP2016_Ratio H/L Rep 1,,
FS2019_db/db2,0.5688331165860593,
KS2014_Intensity pY_PV4,,
KBE2022_Log2_Ex_39_U,0.5788848744015733,
EP2017_Untreated R#3 log2 ratio,0.5666728256056573,
RB2022_2_PostStrength,0.5636925867785433,
AS2011_Ratio H/L Normalized_1,,
MV2014_Ratio M/H normalized A3___2 (10 min),,
CR2017_Ratio Replicate 3.4,0.57259351126231,
HS2024_8_PD_T2,0.5533946648037126,
FS2019_Ctr2,0.5674394324774622,
RB2022_6_PreEndurance,0.5623509150538435,
FR2021_Norm.Intensity.G,0.5604386398727527,
NJH2025_Sub9_HIIT_Post,0.5642380218039221,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,0.5633203496391543,
RM2024_Intensity D4-3,0.5719874531947683,
HS2024_8_B_N1,0.5497060132496049,
NJH2025_Sub10_MICT_Mid,0.5591797882853171,
KBE2022_Log2_Ex_15_U,0.5735420406135763,
AS2011_Ratio H/L Normalized Inhi_2,,
RKK2015_TNF-α/SC-514,,
RB2022_3_PreSprint,0.562715815816733,
CR2017_Ratio Replicate 2.3,0.5734182982732777,
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),,
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,
GF2025_P4_Adh,0.5534388982085805,
YA2020_Reporter_intensity_Normal_No.2,0.5657507803949592,
YP2020_Intensity P30_R2_mult_log2,,
NJH2025_Sub13_MICT_Post,0.5606080621229654,
HS2024_4_B_N2,0.563804894151664,
HS2024_3_PD_T3,0.5776905038848538,
AMK2021_120R_p3,,
MV2014_Ratio L/H normalized A3___3 (2 min),,
NJH2025_Sub10_HIIT_Pre,0.5573357723109885,
FR2021_Intensity.G,0.5616330494822315,
RAM2015_Log2 C,0.5586644628461743,
AS2011_Ratio H/L Proteins Inhi_1,,
FSO2013_Ratio H/M normalized Rep1___3,,
AH2018_LFQ_M_2_N,0.5692731614249121,
MV2014_Ratio M/L normalized A1___3 (2 min),,
KBE2022_Log2_Ex_40_T,0.5837061130493026,
CK2022_2 16-1,0.5632628358029624,
RAM2015_Log2 B,0.556879160322882,
YP2020_Intensity C10_R1_mult_log2,,
FSO2013_Ratio M/L normalized Rep1___2,,
NJH2025_Sub8_MICT_Pre,0.5588739203346477,
EJN2021_4_Rest_Basal,0.5618661898134449,
YB2013_Ratio_H_L_Normalized_in_experiment_2,,
JJ2018_Ratio H/M normalized pP3___1,,
VOI2024_Veh2 mono,0.5670133499479024,
HS2024_6_B_T1,0.5700799228271188,
UK2020_HCM_5,0.5640366627409739,
NJH2025_Sub10_HIIT_Post,0.5583018062939216,
VOI2024_0.1uM 2 h_3 mono,0.5652943290233599,
JW2015_Intensity pre3,,
AS2011_Ratio H/L Normalized Inhi_2_1,,
DL2023_24h-3,0.5608129707921332,
HS2024_7_PD_T3,0.5676978058237403,
PG2020_Intensity Mock_10h_B,0.549972758317806,
WZ2023_Su_025_30min,0.5656916843030565,
AH2018_LFQ_4_N,0.5677460738717839,
CR2017_Ratio Replicate 1.2,0.5649842280505092,
AS2011_Ratio H/L Normalized by Proteins,,
RB2022_6_RecoveryStrength,0.5609187963618959,
HS2024_8_I_N1,0.5630248264843037,
AMK2021_Ctrl_p3,,
AS2011_Ratio H/L Protein Inhi_2,,
HH2022_Reporter intensity 7,0.5618340032963911,
AH2018_SILAC_M_1_X,0.5674747185244334,
RB2022_7_PreEndurance,0.5638841779878525,
VOI2024_0.1uM 24 h_2 di,,
DL2023_control-2,0.5619973997455884,
LY2019_P6+,0.5597525092234573,
DB2022_LFQ intensity R2,,
GF2025_P6_Adh,0.5786386248176598,
VOI2024_Veh1 di,,
AS2011_Ratio H/L RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,,
VOI2024_Veh3 mono,0.5631242792443707,
HS2024_5_I_T2,0.552351993653086,
NJH2025_Sub7_HIIT_Mid,0.5611966049637191,
MV2014_Ratio H/L normalized B1___1 (30 min),,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),,
RB2022_6_PostSprint,0.5588558409342891,
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,
AS2011_Ratio H/L Inhi_1,,
AS2011_Ratio H/L Normalized RNAi_1_2,,
AH2018_TMTMS3_2_C,0.5674465111860101,
SR2019_Hs578T_Biol_repl_4,,
RB2022_8_PreStrength,0.5619680032526279,
KS2014_Intensity C5,0.5662601690556958,
RM2024_Intensity D0-1,0.5725101577680046,
CW2012_10 µM Gef/control Experiment 3 Replicate A,,
YP2020_Intensity P30_R1_mult_log2,,
NJH2025_Sub2_HIIT_Pre,0.5609284327176068,
RB2022_3_RecoveryEndurance,0.5630841368554627,
RNJ2017_Log2_ratio_Tstim:Trest_D2,0.5619978933984757,
GF2025_P9_Adh,0.5842863186116862,
RB2022_3_PostStrength,0.5629848632663419,
TM2022_S2.8h.A,0.5686530017167073,
AS2011_Ratio H/L RNAi_1_1,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,
NJH2025_Sub2_MICT_Pre,0.5613164234451191,
MV2014_Ratio L/M normalized A2___3 (10 min),,
MV2014_Ratio H/M normalized A2___3 (2 min),,
HS2024_4_B_T2,0.566147272217305,
SR2019_BT549_Biol_repl_1,,
AH2018_LFQ_M_4_N,0.5686350976556224,
NJH2024_Sub8_HIIT_Mid,0.5583962443600414,
PG2020_Intensity 8h_B,0.5537745976663243,
AH2018_LFQ_2_X,0.5701366005193873,
PG2020_Intensity 2h_B,0.5445359998203338,
AS2011_Ratio H/L Proteins RNAi_1,,
RB2022_4_PostSprint,0.5634662430942997,
KS2014_Intensity E15_3,0.5556064890420164,
GF2025_P3_Sph,0.5568766318283096,
DB2022_LFQ intensity L2,,
MV2014_Ratio H/L normalized A1___1 (10 min),,
AH2018_SILAC_1_C,0.5651138779007646,
NJH2024_Sub1_HIIT_Pre,0.5586665205216661,
FSO2013_Ratio M/L normalized Rep2___2,,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),0.5619039333549735,
AS2011_Ratio H/L RNAi_2_3,,
AH2018_SILAC_IT_1_N,0.564905750225393,
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,
RB2022_4_PreEndurance,0.5635722260499613,
JJ2018_Ratio M/L normalized pP1,0.564126078537729,
CR2017_Ratio Replicate 2.4,0.5611929246029032,
ZQ2022_N1,0.5502118459934439,
LY2019_P6-,0.5613146928804216,
RM2024_Intensity D2-3,0.5728624193908821,
UK2020_HCM_1,0.5643595201820482,
JW2015_Intensity pre2,,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,,
RM2024_Intensity D2-1,0.5672846299753634,
NJH2025_Sub12_MICT_Post,0.562624941794455,
MV2014_Ratio H/M normalized B2___2 (5 min),,
RN2012_L14,0.5563518196883839,
AH2018_LFQ_3_N,0.5678510736999132,
RKK2015_TNF-α/IKKb,,
SFR2015_HL_log2_ratio_std_b,0.5644309972738392,
UK2020_UA_1,0.5642969094517006,
KBE2022_Log2_Ex_13_U,0.5704337777218597,
AS2011_Ratio H/L Normalized Inhi_1,,
RNJ2017_Log2_ratio_Tsup:Trest_D2,0.5634319111318633,
RB2022_1_RecoverySprint,0.5576203273952097,
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,0.5635145832743959,
JJ2018_Ratio H/L normalized pP3,,
CK2022_7 40-1,0.5707310671685165,
AS2011_Ratio H/L Inhi_1_3,,
NJH2025_Sub10_HIIT_Mid,0.5578967735848079,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,
JAW2011_Ratio H/L LS1b_1,,
PG2020_Intensity 4h_B,0.5458218027603365,
SR2019_BT549_Biol_repl_2,0.5641545074718577,
RM2024_Intensity D4-2,0.5722647300057379,
DB2022_LFQ intensity R2.2,,
JJ2018_Ratio H/L normalized,0.5640005754283617,
RB2022_5_PostEndurance,0.5618472564175763,
HS2024_5_PD_T2,0.5625235566545655,
WZ2023_Su_025_20min,0.5700418453933094,0.17519463138411298
RM2024_Intensity D2-2___1,,
IMM2018_normalised rep. int. CDK5L-2,0.5666934657596685,
LY2019_P8-,0.5565660824234521,
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,0.5631450865302767,
FSO2013_Ratio H/L normalized Rep1,0.5608636980054683,
NJH2024_Sub2_HIIT_Pre,0.5609284327176068,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,0.5627275338217664,
CK2022_13 40-1,0.5767750747546091,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,
RN2012_H02,0.5563679304107755,
PG2020_Intensity 10h_D,0.5399009014272631,
RB2022_8_PreEndurance,0.5624390574611752,
HS2024_3_B_N2,0.5823800190565283,
EJN2021_4_Ex_Ins,0.5591386454746649,
AS2011_Ratio H/L Normalized by Protein,,
EJN2021_1_Ex_Ins,0.55819477722,
EP2017_Pervanadate R#3 log2 ratio,0.5537512184195245,
FSO2013_Ratio M/L normalized Rep1___3,,
NJH2025_Sub4_HIIT_Mid,0.5631546584054634,
RCJD2014_5min_2,0.5618069318166847,
RB2022_6_PostStrength,0.5642582787486888,
AH2018_SILAC_MR_3_C,0.5670645856433862,
AH2018_LFQ_M_4_C,0.5660384722573513,
NJH2024_Sub4_MICT_Pre,0.5630760255437484,
AS2011_Ratio H/L Normalized Inhi_1_1,,
DL2023_12h-1,,
MV2014_Ratio L/M normalized B2___1 (30 min),,
DB2022_LFQ intensity L1.1,,
NJH2025_Sub6_MICT_Pre,0.5652000804413324,
NJH2025_Sub6_MICT_Post,0.5650284430639937,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,0.5626447383762766,
RN2012_H04,0.5598970373440515,
CK2022_6 40-1,0.5704413739303034,
DB2022_LFQ intensity R2.1,,
KBE2022_Log2_Ex_42_U,0.5816243185977892,
LY2019_P3-,0.5637366787448918,
FR2021_Intensity.A,0.5611291164922367,
EJN2021_3_Ex_Ins,0.5595649277959334,
MV2014_Ratio M/L normalized A1___1 (2 min),,
WZ2023_Pe_005_30min,0.5675436135540955,0.21015774247003097
HS2024_8_PD_T3,0.5519768632860982,
EJN2021_3_Ex_Basal,0.5599561899526748,
AST2020_Control.1,0.5706493868875498,
JW2015_Intensity cap1,,
PG2020_Intensity CT_A,0.5485140544816091,0.22413811514525875
FS2019_Ctr3,0.568619327149848,
WZ2023_Pu_025_20min,0.5753777797757571,0.21063486555094335
NJH2025_Sub4_MICT_Post,0.5638620088843024,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,,
GF2025_P10_Adh,0.5643086830658696,
RB2022_1_RecoveryStrength,0.5616401445216322,
SR2019_HCC1954_Biol_repl_4,,
FR2021_Norm.Intensity.N,0.5626087137245922,
HS2024_5_B_N1,0.5658408071962504,
FSO2013_Ratio H/M normalized Rep3___3,,
AH2018_TMTMS2_2_C,0.5695803023962176,
RB2022_4_PreSprint,0.5637267651269906,
DB2022_Intensity R2,,
AH2018_TMTMS2_Pool,0.5689524806693589,
HS2024_8_I_N2,0.5575490812914424,
RB2022_3_RecoveryStrength,0.5627470221197515,
NJH2024_Sub6_HIIT_Mid,0.5651883519797942,
AH2018_SILAC_M_1_C,0.5655447762752144,
LY2019_P8+,0.5591578726376472,
RB2022_2_RecoveryEndurance,0.5634624314213855,
JJ2018_Ratio H/M normalized pP2___1,,
JAW2011_Ratio H/L HS_1,,
RB2022_3_PostEndurance,0.5614083443175703,
KS2014_Intensity pY_PV1,,
JAW2011_Ratio H/L LS1b_2,,
SR2019_MCF7_Biol_repl_2,,
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),0.5638148633392671,
AS2011_Ratio H/L Normalized RNAi_1_1,,
AH2018_LFQ_M_4_X,0.5675323909776762,
NJH2024_Sub6_MICT_Pre,0.5652000804413324,
JJ2018_Ratio M/L normalized pP1___2,,
YP2020_Intensity C30_R2_mult_log2,,
NJH2024_Sub9_HIIT_Pre,0.5642918090964623,
AS2011_Ratio H/L Normalized Inhi_2_3,,
RM2024_Intensity D0-1___3,0.5666038424737613,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,,
KBE2022_Log2_Ex_28_U,0.5699560957476354,
GRW2016_Ratio H/L normalized SILAC 1___1,,
CF2017_FTE 17,0.5562058915327064,
LY2019_P2-,0.5635845163655689,
AH2018_LFQ_IT_1_X,0.5674602996511825,
JJ2018_Ratio H/L normalized pP3___1,,
RB2022_8_RecoveryStrength,,
WZ2023_Pe_005_20min,0.5701081738464068,0.20768072741751817
AST2020_Control.2,0.5705500703004783,
NJH2025_Sub6_MICT_Mid,0.5642595432174146,
RCJD2014_10min_1,0.5730522235729755,
FSO2013_Ratio H/L normalized Rep2___3,,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,,
HS2024_3_I_T1,0.5724139009726251,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,,
CK2022_4 40-1,0.5740526430249281,
SR2019_MCF10A_Biol_repl_4,0.5607283994240018,
KS2014_Intensity pY_C5,,
NJH2025_Sub4_MICT_Pre,0.5630760255437484,
NJH2024_Sub9_MICT_Post,0.5641782862325845,
CF2017_OSE 28,0.553749388425971,
HS2024_5_B_T2,0.5850048222699097,
HS2024_6_I_T1,0.5484925804328222,
HS2024_5_B_T3,0.5528464362517077,
JJ2018_Ratio H/M normalized pP1___1,0.5618594904398582,
KBE2022_Log2_Ex_36_U,0.5636630827769955,
AH2018_TMTMS3_3_N,0.5686558950756754,
SR2019_HCC1419_Biol_repl_2,0.5607856671351724,
FR2021_Intensity.N,0.5626042708128502,
AS2011_Ratio H/L Inhi_2_1,,
AH2018_SILAC_MR_1_C,0.5657751016929154,
NJH2024_Sub1_HIIT_Mid,0.5587505291909897,
NJH2025_Sub8_HIIT_Mid,0.5583962443600414,
EP2017_Mitotic R#3 log2 ratio,0.5539073608413144,
KBE2022_Log2_Ex_36_T,0.5654310391259686,
NJH2025_Sub6_HIIT_Mid,0.5651883519797942,
WZ2023_Pu_005_30min,0.564893951347101,
KS2014_Intensity C2,0.5686152982469077,
FSO2013_Ratio H/L normalized Rep1___2,,
RM2024_Intensity D2-2,0.5717213203018159,
KBE2022_Log2_Ex_42_T,0.583651534140078,
CK2022_9 200-1,0.5767060250286103,
GRW2016_Ratio H/L normalized SILAC 2___1,,
JJ2018_Ratio H/M normalized pP3___2,,
DB2022_LFQ intensity R1.1,,
CK2022_10 200-1,0.5774291683594713,
NJH2024_Sub9_MICT_Mid,0.5640616434508915,
JAW2011_Ratio H/L_2,,
HS2024_7_I_N2,0.5493212139056531,
RBK2021_1332T Late,,
LY2019_P1-,0.5589636530895621,
RKK2015_TNF-α/basal.1,,
RKK2015_TNF-α/TNF-α+SC-514,,
CR2017_Ratio Replicate 2.5,0.5708015806108331,
HS2024_3_I_T3,0.5710401706924496,
CKC2017_log2 normalized phosphoproteomics_90min_rep#2,0.5628417109427964,
AS2011_Ratio H/L Normalized RNAi_1,,
KS2014_Intensity E15_4,0.5643454108758077,
ZQ2022_C3,0.5595855880810546,
EJN2021_3_Rest_Ins,0.5590544456388142,
YP2020_Intensity P10_R2_mult_log2,,
MV2014_Ratio H/L normalized A1___3 (10 min),,
NJH2025_Sub1_MICT_Pre,0.5589045216370129,
KBE2022_Log2_Ex_39_T,0.5808374331046702,
FSO2013_Ratio H/M normalized Rep3___2,0.5622947084817791,
RM2024_Intensity D6-2,0.5664339843727538,
EP2017_Untreated R#1 log2 ratio,0.5501229777578426,
RKK2015_SC-514/basal,,
RM2024_Intensity D6-1___3,,
WZ2023_Pu_010_10min,0.5706365732882549,0.227120938618247
NJH2025_Sub9_HIIT_Mid,0.5641914966740366,
SR2019_SKBR3_Biol_repl_4,0.5597162611253562,
HS2024_5_I_T3,0.564257372683024,
KS2014_Intensity N1,0.5628444307335039,
NJH2024_Sub12_MICT_Post,0.562624941794455,
TM2022_S2.8h.C,0.5687212629264454,
CR2017_Ratio Replicate 1,0.5541770838035862,
AS2011_RNAi 1_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,
CKC2017_log2 normalized phosphoproteomics_30min_rep#3,0.5631581016805571,
JJ2018_Ratio H/M normalized pP3,,
AH2018_SILAC_MR_2_C,0.5687706962193587,
LATM2013_Log2 Ratio (Medium/Light) Forward,,
PG2020_Intensity 2h_A,0.5416048921829654,
NJH2024_Sub6_MICT_Mid,0.5642595432174146,
NJH2025_Sub13_HIIT_Post,0.5607472564503623,
AH2018_SILAC_MR_3_X,0.5685222873783726,
JJ2018_Ratio H/M normalized___1,0.5619579608747252,
RCJD2014_15min_2,0.5497995721996477,
AS2011_Ratio H/L_2,,
AS2011_Ratio H/L Normalized,,
RN2012_H03,0.5581145571872959,
HS2024_5_B_N2,0.5643134384727004,
HS2024_5_I_N1,0.5511573354268071,
HS2024_6_I_N1,0.5556811823815647,
AR2021_KD 48h,0.570467687927174,
FR2021_Intensity.B,0.5604107544158335,
RB2022_3_PreEndurance,0.562727354686687,
HS2024_5_I_T1,0.5646101701885772,
NJH2024_Sub10_MICT_Pre,0.5596012933447071,
SR2019_LM2_Biol_repl_2,0.5669649481943755,
AST2020_anti-CD3,0.5712072879234205,
SR2019_MDAMB231_Biol_repl_1,0.5664941993295421,
RM2024_Intensity D2-3___3,0.5707314499459719,
