DatasetName,H1_S(1) H1_S(102) H1_S(103) H1_S(104) H1_S(105) H1_S(106) H1_S(108) H1_S(11) H1_S(113) H1_S(114) H1_S(115) H1_S(116) H1_S(124) H1_S(141) H1_S(146) H1_S(154) H1_S(17) H1_S(173) H1_S(18) H1_S(183) H1_S(187) H1_S(188) H1_S(189) H1_S(19) H1_S(190) H1_S(2) H1_S(23) H1_S(27) H1_S(31) H1_S(33) H1_S(36) H1_S(37) H1_S(4) H1_S(41) H1_S(42) H1_S(43) H1_S(44) H1_S(49) H1_S(5) H1_S(54) H1_S(55) H1_S(56) H1_S(58) H1_S(59) H1_S(61) H1_S(66) H1_S(7) H1_S(71) H1_S(75) H1_S(8) H1_S(81) H1_S(85) H1_S(92) H1_T(1) H1_T(10) H1_T(11) H1_T(12) H1_T(13) H1_T(138) H1_T(139) H1_T(140) H1_T(146) H1_T(147) H1_T(153) H1_T(163) H1_T(165) H1_T(18) H1_T(193) H1_T(2) H1_T(226) H1_T(31) H1_T(36) H1_T(38) H1_T(39) H1_T(4) H1_T(41) H1_T(45) H1_T(6) H1_T(9),H1_S(555) H1_S(82) H1_T(101)
CW2012_10 µM Erl/control Experiment 2 Replicate A,0.5303037971966653,
FSO2013_Ratio H/M normalized Rep3,0.5327625917580899,
AR2021_KD 72h,0.5458594238843781,
MV2014_Ratio H/M normalized B2___3 (5 min),,
KBE2022_Log2_Ex_18_U,0.5649683973017161,
AS2011_Ratio H/L Inhi_1_1,,
NJH2024_Sub8_MICT_Post,0.5311207191554774,
AH2018_TMTMS3_3_C,0.5333751327768973,
KBE2022_Log2_Ex_9_U,0.5535609008513559,
AH2018_SILAC_M_3_N,0.5286747956373151,
KBE2022_Log2_Ex_13_T,0.5523546216591367,
RM2024_Intensity D0-3,0.530502714896317,
SR2019_SKBR3_Biol_repl_1,0.530003891503699,
PG2020_Intensity Mock_10h_C,0.5296464593423398,
CF2017_OSE 29,0.5345021459934456,
YB2013_Ratio_H_L_Normalized_in_experiment_1,,
NJH2025_Sub1_HIIT_Post,0.5315166244153297,
DL2023_24h-2,,
HS2024_7_B_N2,0.5046194682955807,
PG2020_Intensity 10h_A,0.5322445217680853,
RN2012_L12,0.5271231775533696,
MV2014_Ratio M/L normalized B1___3 (5 min),,
NJH2024_Sub8_MICT_Mid,0.5308747794481565,
AH2018_LFQ_IT_4_C,0.528041214748998,
SAS2015_PLX/AZD_Exp1,0.5352506984739827,
FR2021_Norm.Intensity.A,0.535679033940064,
FSO2013_Ratio H/M normalized Rep1___1,0.5290120350150277,
JW2015_Intensity cap2,0.533013935086426,
BS2014_Log2(Ratio H/L normalized Rep_2),0.5307736619567326,
NJH2024_Sub6_MICT_Post,,
CK2022_8 40-1,0.5403608969319794,
RB2022_7_RecoveryEndurance,0.5317142726100096,
NJH2025_Sub12_HIIT_Post,0.5311614230724941,
EJN2021_4_Ex_Basal,0.5282752123844284,
TM2022_S2.12h.B,0.5328736715739796,
RN2012_L15,0.529487123345376,
KS2014_Intensity pY_PV3,,
TM2022_S2.4h.B,0.5325984026065581,
PG2020_Intensity 4h_A,0.5252007989673559,
FSO2013_Ratio H/M normalized Rep2___2,0.5303023800754683,
TM2022_mock.4h.B,0.5325954802952032,
KBE2022_Log2_Ex_24_U,0.5583855889710717,
NJH2025_Sub13_MICT_Mid,0.5300952918286619,
KS2014_Intensity C3,0.5320131632943356,
RB2022_1_PreSprint,0.5263457496987507,
HS2024_4_I_N1,0.5221520039196866,
CK2022_7 200-1,0.5442829574117085,
CK2022_5 200-1,0.54307328960365,
CKC2017_log2 normalized phosphoproteomics_120min_rep#3,0.5282299340489895,
FSO2013_Ratio H/L normalized Rep2___1,0.5297695777688047,
NJH2024_Sub10_HIIT_Mid,0.527548655753962,
RB2022_2_PostEndurance,,
AH2018_LFQ_2_C,0.5293466299458826,
AH2018_SILAC_MR_1_X,0.5306225446514649,
KTGR2014_Ratio H M Normalized Rep1_Rapamycin_0_15,,
IMM2018_normalised rep. int. Empty-2,0.5426833712007997,
RM2024_Intensity D4-1,0.5310087635073183,
KBE2022_Log2_Ex_25_U,0.5547847159966165,
AH2018_SILAC_3_C,0.5280444005001392,
EJN2021_5_Rest_Ins,0.5277983242411374,
VOI2024_0.1uM 24 h_3 di,,
RNJ2017_Log2_ratio_Tstim:Trest_D3,0.5337321968664325,
DB2022_LFQ intensity L2.1,0.529855678314337,
FSO2013_Ratio H/M normalized Rep1,0.5275120448305325,
CK2022_4 16-1,0.5433994164047462,
AS2011_Ratio H/L,0.5276982892797951,
SR2019_MCF7_Biol_repl_4,0.5472665979566796,
EJN2021_2_Ex_Ins,0.529664759511324,
AS2011_Ratio H/L Inhi_2_3,0.5351947748848438,
JAW2011_Ratio H/L LS1a_1,,
AH2018_LFQ_1_N,0.5307152168575926,
SAS2015_PLX/DMSO_Exp1,0.5349021927206603,
SFR2015_HL_log2_ratio_avg_c,0.5333774301856803,
JJ2018_Ratio M/L normalized pP2,0.5339347191206775,
NJH2024_Sub7_MICT_Mid,0.5283362958592375,
PG2020_Intensity 6h_B,0.5301993831345373,
FSO2013_Ratio H/L normalized Rep3,0.5333319139466177,
GRW2016_Ratio H/L normalized SILAC 2___2,,
RKK2015_IKKb(K44M)+TNF-α/TNF-α,0.508041427887187,
JJ2018_Ratio M/L normalized,0.5273400804559427,
KTGR2014_Ratio-AA 30 mins,,
JW2021_After_1,0.5364284270043883,
NJH2025_Sub2_MICT_Mid,0.5309601702929837,
HS2024_6_B_N2,0.5265014471228342,
KBE2022_Log2_Ex_9_T,0.5554227502097312,
AH2018_SILAC_IT_2_N,0.5286158952168168,
AH2018_SILAC_IT_1_X,0.5312501281256302,
HW2015_Ratio H/L normalized Exp3,0.5327523429906607,
HS2024_7_PD_T1,0.5190524242201253,
UK2020_UA_2,,
RM2024_Intensity D2-1___1,,
GF2025_P10_Sph,0.5170041898132767,
WZ2023_Pe_025_20min,0.5364471530318082,
JVO2010_Log2 Ratio M/L Normalized aphidicolin,0.5214596752991728,
AH2018_LFQ_2_N,0.5293586917144455,
HS2024_4_I_N2,0.5472628014301734,
AH2018_TMTMS2_3_N,0.5293461375632114,
RN2012_H06,0.5368699253401888,
AS2011_Inhi 1_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),0.5312429104473063,
HS2024_4_PD_T3,0.5551329071879532,
WZ2023_Su_005_30min,0.5390413076090731,
SR2019_HCC1419_Biol_repl_4,0.5325839845890504,
JJ2018_Ratio H/M normalized___2,0.5323644058283351,
SR2019_JIMT1_Biol_repl_3,0.5248945558684095,
AS2011_Ratio H/L Protein,0.5298145249013879,
UK2020_HCM_3,,
NJH2024_Sub10_HIIT_Post,0.5276518279666669,
CR2017_Ratio Replicate 3.1,0.5084796779418927,
WZ2023_Su_025_10min,0.53329133354635,
AH2018_LFQ_IT_4_X,0.5293409323165418,
CP2009_Ratio H/L,,
VOI2024_0.1uM 24 h_3 mono,0.5339152156578919,
RB2022_4_RecoverySprint,0.5329840813527364,
RM2024_Intensity D6-3,,
WZ2023_Su_005_20min,0.5311930962803617,
CW2012_10 µM Gef/control Experiment 1 Replicate B,0.5306220412334001,
SFR2015_HL_log2_ratio_avg_a,0.5313912582489776,
CW2012_10 µM Erl/control Experiment 3 Replicate A,0.5262843264322034,
RB2022_1_PreEndurance,0.5307166265721635,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,,
LG2023_GSK3α-2_intensity,,
EP2017_Pervanadate R#1 log2 ratio,0.523375093529575,
NJH2025_Sub6_HIIT_Post,,
RB2022_6_RecoverySprint,,
KS2014_Intensity,0.5291775049424529,
MV2014_Ratio H/M normalized A2___1 (2 min),0.5294709490156563,
PG2020_Intensity 8h_D,0.5302650821621115,
LY2019_P7+,0.517511270330185,
EP2017_Untreated R#1 normalized log2 ratio,0.5315197861736655,
RN2012_L10,0.5241716456320847,
PG2020_Intensity 4h_C,0.5271764869548635,
EP2017_Mitotic R#3 normalized log2 ratio,0.5357634767555753,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,0.5324913085290174,
DB2022_LFQ intensity L1,,
KBE2022_Log2_Ex_24_T,0.5581522594316732,
RB2022_8_PostStrength,0.5267924007468562,
AH2018_SILAC_IT_2_X,0.5310322711684033,
HS2024_4_B_T3,0.528992478069663,
NJH2024_Sub2_HIIT_Post,0.5286250665846103,
HS2024_8_B_N2,0.5241057346906925,
NJH2025_Sub8_HIIT_Pre,0.5309717572448435,
JJ2018_Ratio H/L normalized pP2___1,0.5413452212708845,
HS2024_8_I_T2,0.5165597829695512,
KBE2022_Log2_Ex_6_U,0.5456462761812919,
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,0.5297652401089318,
CR2017_Ratio Replicate 1.1,0.5207431075894018,
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,0.5276678458451345,
MV2014_Ratio M/H normalized B3___2 (30 min),0.5270904505847278,
CK2022_16 200-1,0.5509870691057415,
VOI2024_0.1uM 2 h_3 di,,
EP2017_Mitotic R#1 normalized log2 ratio,0.538677709214043,
GF2025_P9_Sph,0.5181120580287287,
CK2022_6 200-1,0.5421937573128358,
NJH2024_Sub7_MICT_Post,0.5282989469373283,
AH2018_TMTMS3_2_X,0.5339091240039707,
NJH2024_Sub8_HIIT_Post,0.5311904617080607,
DB2022_LFQ intensity R1,0.5285441678089164,
JW2015_Intensity cap3,0.5321314341289222,
SR2019_HCC1954_Biol_repl_1,0.5397385195478456,
HS2024_4_I_T2,0.543977519557531,
NJH2024_Sub2_MICT_Mid,0.5309601702929837,
VOI2024_0.1uM 2 h_2 mono,0.5321766759172781,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,,
HS2024_4_PD_T1,0.5263518544332767,
SAS2015_AZD/DMSO_Exp1,0.5288691670961813,
NJH2024_Sub1_MICT_Mid,0.5314112070890785,
IMM2018_normalised rep. int. CDK5L-3,0.5430771550032943,
HS2024_3_B_T3,0.5298644939730274,
MV2014_Ratio L/H normalized A3___2 (2 min),0.5266977902437466,
NJH2025_Sub13_MICT_Pre,0.5298374150906716,
SR2019_MDAMB231_Biol_repl_3,0.5451905301154527,
GRW2016_Ratio H/L normalized SILAC 4___1,,
MM2018_Ratio H/L replicate1,0.5296353783055903,
PG2020_Intensity 2h_D,0.5305413700147009,
EP2017_Untreated R#3 normalized log2 ratio,0.5320975777663406,
MV2014_Ratio M/H normalized A3___3 (10 min),,
NJH2024_Sub7_HIIT_Pre,0.5280598213888142,
JAW2011_Ratio H/L LS2,,
CK2022_8 200-1,0.5438840222470256,
KS2014_Intensity pY_C4,,
CR2017_Ratio Replicate 3.5,0.5148389024739021,
RB2022_7_PostEndurance,0.5307531374954813,
NJH2025_Sub4_HIIT_Pre,0.5303208224707548,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,0.527756319982602,
TM2022_mock.12h.A,0.5329901579044446,
JJ2018_Ratio H/L normalized pP1,0.528581451846304,
EP2017_Pervanadate R#2 normalized log2 ratio,0.5330375315711761,
AS2011_Ratio H/L Normalized by Protein (Unnormalized),0.5290154703599009,
KS2014_Intensity pY_E5_4,,
RM2024_Intensity D4-3___2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,0.5274605863188676,
AH2018_SILAC_2_C,0.5312997290954179,
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),0.5302259450853796,
HS2024_7_I_N1,0.4966999769638621,
KBE2022_Log2_Ex_29_T,0.5483525136503334,
HS2024_7_I_T2,0.5189540026952406,
AS2011_Ratio H/L Normalized RNAi_2_3,0.5323072735092601,
CW2012_10 µM Gef/control Experiment 3 Replicate B,0.530937961054077,
HS2024_6_B_T2,0.5492786377330198,
AMK2021_45I_p5,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,0.5317894720188457,
SAS2015_PLX/DMSO_Exp2,0.5381776333908482,
EJN2021_1_Ex_Basal,0.5303145762790911,
FR2021_Intensity.M,0.532454539931818,
RB2022_2_PostSprint,,
AH2018_SILAC_MR_3_N,0.5313284248685074,
MV2014_Ratio H/L normalized B1___3 (30 min),,
CF2017_FTE 13,0.5377725163186413,
PG2020_Intensity CT_C,0.5254709181268191,
ZCP2016_Ratio H/L Rep 1,0.5349769230283902,
FS2019_db/db2,0.5358228868512053,
KS2014_Intensity pY_PV4,,
KBE2022_Log2_Ex_39_U,0.5468744968827812,
EP2017_Untreated R#3 log2 ratio,0.5316620840938064,
RB2022_2_PostStrength,,
AS2011_Ratio H/L Normalized_1,0.5312965458497902,
MV2014_Ratio M/H normalized A3___2 (10 min),0.5324398163300034,
CR2017_Ratio Replicate 3.4,0.5255410176675711,
HS2024_8_PD_T2,0.5144003691570546,
FS2019_Ctr2,0.540112555149114,
RB2022_6_PreEndurance,,
FR2021_Norm.Intensity.G,0.5311028466349923,
NJH2025_Sub9_HIIT_Post,0.529710739346942,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,0.5299107438614434,
RM2024_Intensity D4-3,0.5283005259322003,
HS2024_8_B_N1,0.5067409312257996,
NJH2025_Sub10_MICT_Mid,0.5284634619327414,
KBE2022_Log2_Ex_15_U,0.5518321097600281,
AS2011_Ratio H/L Normalized Inhi_2,0.5267256163814726,
RKK2015_TNF-α/SC-514,0.5330664611830517,
RB2022_3_PreSprint,0.5266228271088612,
CR2017_Ratio Replicate 2.3,0.5192156976327901,
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),0.5302317911195122,
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,
GF2025_P4_Adh,0.5205212359072761,
YA2020_Reporter_intensity_Normal_No.2,0.5340838930930961,
YP2020_Intensity P30_R2_mult_log2,0.5357937194598302,
NJH2025_Sub13_MICT_Post,0.5301758979684078,
HS2024_4_B_N2,0.5220381849891118,
HS2024_3_PD_T3,0.5341436647447417,
AMK2021_120R_p3,,
MV2014_Ratio L/H normalized A3___3 (2 min),,
NJH2025_Sub10_HIIT_Pre,0.527068656857248,
FR2021_Intensity.G,0.5323533988334852,
RAM2015_Log2 C,0.5275156507053791,
AS2011_Ratio H/L Proteins Inhi_1,0.5297334627729537,
FSO2013_Ratio H/M normalized Rep1___3,,
AH2018_LFQ_M_2_N,0.5293944709598163,
MV2014_Ratio M/L normalized A1___3 (2 min),,
KBE2022_Log2_Ex_40_T,0.5417590829492126,
CK2022_2 16-1,0.5421932124453531,
RAM2015_Log2 B,0.5294427145784194,
YP2020_Intensity C10_R1_mult_log2,0.5345492189263209,
FSO2013_Ratio M/L normalized Rep1___2,0.527209709668366,
NJH2025_Sub8_MICT_Pre,0.5309437717643662,
EJN2021_4_Rest_Basal,0.5252038016152352,
YB2013_Ratio_H_L_Normalized_in_experiment_2,,
JJ2018_Ratio H/M normalized pP3___1,0.5364586579647017,
VOI2024_Veh2 mono,0.5316180363507516,
HS2024_6_B_T1,0.5383132929824661,
UK2020_HCM_5,,
NJH2025_Sub10_HIIT_Post,0.5276518279666669,
VOI2024_0.1uM 2 h_3 mono,0.5322456547390461,
JW2015_Intensity pre3,0.5319093363888047,
AS2011_Ratio H/L Normalized Inhi_2_1,0.5351947748848438,
DL2023_24h-3,,
HS2024_7_PD_T3,0.5180915398225495,
PG2020_Intensity Mock_10h_B,0.5337704769034375,
WZ2023_Su_025_30min,0.5350324285520872,
AH2018_LFQ_4_N,0.5316242059765337,
CR2017_Ratio Replicate 1.2,0.551793269413519,
AS2011_Ratio H/L Normalized by Proteins,0.5283873208857005,
RB2022_6_RecoveryStrength,,
HS2024_8_I_N1,0.5117240577403709,
AMK2021_Ctrl_p3,,
AS2011_Ratio H/L Protein Inhi_2,0.5267306664629082,
HH2022_Reporter intensity 7,0.5305664492863907,
AH2018_SILAC_M_1_X,0.5298815363360153,
RB2022_7_PreEndurance,0.5343365413460907,
VOI2024_0.1uM 24 h_2 di,,
DL2023_control-2,,
LY2019_P6+,0.5277561856657312,
DB2022_LFQ intensity R2,,
GF2025_P6_Adh,0.5440883962405282,
VOI2024_Veh1 di,,
AS2011_Ratio H/L RNAi_2,0.5336457258919834,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,,
VOI2024_Veh3 mono,0.5320241591359535,
HS2024_5_I_T2,0.5252598363317937,
NJH2025_Sub7_HIIT_Mid,0.5285568223502631,
MV2014_Ratio H/L normalized B1___1 (30 min),0.5281280330205009,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),0.5306965545222445,
RB2022_6_PostSprint,,
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,
AS2011_Ratio H/L Inhi_1,0.5294676856921302,
AS2011_Ratio H/L Normalized RNAi_1_2,,
AH2018_TMTMS3_2_C,0.5318487661626585,
SR2019_Hs578T_Biol_repl_4,0.5399015122539046,
RB2022_8_PreStrength,0.5288850313245356,
KS2014_Intensity C5,0.5311557931918719,
RM2024_Intensity D0-1,0.5308261175040412,
CW2012_10 µM Gef/control Experiment 3 Replicate A,0.5311803647991191,
YP2020_Intensity P30_R1_mult_log2,0.5321709467212846,
NJH2025_Sub2_HIIT_Pre,0.5301473514882571,
RB2022_3_RecoveryEndurance,0.5305828219861145,
RNJ2017_Log2_ratio_Tstim:Trest_D2,,
GF2025_P9_Adh,0.5452787348541583,
RB2022_3_PostStrength,0.5285893707473381,
TM2022_S2.8h.A,0.5328150743464297,
AS2011_Ratio H/L RNAi_1_1,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,0.5304114336402244,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,
NJH2025_Sub2_MICT_Pre,0.5299850545332723,
MV2014_Ratio L/M normalized A2___3 (10 min),,
MV2014_Ratio H/M normalized A2___3 (2 min),,
HS2024_4_B_T2,0.523692807294735,
SR2019_BT549_Biol_repl_1,0.5401580362613927,
AH2018_LFQ_M_4_N,0.530472642066335,
NJH2024_Sub8_HIIT_Mid,0.5310636785023147,
PG2020_Intensity 8h_B,0.5337867629528722,
AH2018_LFQ_2_X,0.5294085963283206,
PG2020_Intensity 2h_B,0.5318892714428144,
AS2011_Ratio H/L Proteins RNAi_1,,
RB2022_4_PostSprint,0.533856789142581,
KS2014_Intensity E15_3,0.5301030707245368,
GF2025_P3_Sph,0.5388061065461568,
DB2022_LFQ intensity L2,,
MV2014_Ratio H/L normalized A1___1 (10 min),0.5286707783459554,
AH2018_SILAC_1_C,0.5302213940015833,
NJH2024_Sub1_HIIT_Pre,0.5313710732660498,
FSO2013_Ratio M/L normalized Rep2___2,0.5272656564672599,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),0.5307089674802115,
AS2011_Ratio H/L RNAi_2_3,0.5323846986860593,
AH2018_SILAC_IT_1_N,0.5269912864900563,
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,
RB2022_4_PreEndurance,0.5290954933103315,
JJ2018_Ratio M/L normalized pP1,0.5279438458190553,
CR2017_Ratio Replicate 2.4,0.5232564426825559,
ZQ2022_N1,,
LY2019_P6-,0.5280009584017328,
RM2024_Intensity D2-3,0.5309727574077239,
UK2020_HCM_1,,
JW2015_Intensity pre2,0.5331605416471027,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,,
RM2024_Intensity D2-1,0.53035755297058,
NJH2025_Sub12_MICT_Post,0.5295019550534006,
MV2014_Ratio H/M normalized B2___2 (5 min),0.5248804009800875,
RN2012_L14,0.5289061626951268,
AH2018_LFQ_3_N,0.5303553826273298,
RKK2015_TNF-α/IKKb,0.5334948770480582,
SFR2015_HL_log2_ratio_std_b,0.5319619135988198,
UK2020_UA_1,,
KBE2022_Log2_Ex_13_U,0.5524321817142375,
AS2011_Ratio H/L Normalized Inhi_1,0.5295087989207884,
RNJ2017_Log2_ratio_Tsup:Trest_D2,,
RB2022_1_RecoverySprint,0.5323040546861597,
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,0.5283127716082691,
JJ2018_Ratio H/L normalized pP3,0.5305684754185618,
CK2022_7 40-1,0.5406733248516719,
AS2011_Ratio H/L Inhi_1_3,0.5303842122004919,
NJH2025_Sub10_HIIT_Mid,0.527548655753962,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,
JAW2011_Ratio H/L LS1b_1,,
PG2020_Intensity 4h_B,0.5278122348348042,
SR2019_BT549_Biol_repl_2,0.5392380180603149,
RM2024_Intensity D4-2,0.5287339961973175,
DB2022_LFQ intensity R2.2,,
JJ2018_Ratio H/L normalized,0.536019392207113,
RB2022_5_PostEndurance,0.5294342364487619,
HS2024_5_PD_T2,0.5259072570615578,
WZ2023_Su_025_20min,0.5311095034660182,
RM2024_Intensity D2-2___1,,
IMM2018_normalised rep. int. CDK5L-2,0.5438207198284528,
LY2019_P8-,0.5295831340885738,
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,0.5298024054543103,
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,0.5273298468076545,
FSO2013_Ratio H/L normalized Rep1,0.5256179420976904,
NJH2024_Sub2_HIIT_Pre,0.5301473514882571,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,0.5268695586627854,
CK2022_13 40-1,0.5468668801478803,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,
RN2012_H02,0.5276540066563319,
PG2020_Intensity 10h_D,0.5313628169325104,
RB2022_8_PreEndurance,0.5320164074865182,
HS2024_3_B_N2,0.549187357093424,
EJN2021_4_Ex_Ins,0.5308974050562223,
AS2011_Ratio H/L Normalized by Protein,0.5283873208857005,
EJN2021_1_Ex_Ins,0.5288924518027867,
EP2017_Pervanadate R#3 log2 ratio,0.5297364286940061,
FSO2013_Ratio M/L normalized Rep1___3,,
NJH2025_Sub4_HIIT_Mid,0.5295160926488888,
RCJD2014_5min_2,0.5190572740260225,
RB2022_6_PostStrength,,
AH2018_SILAC_MR_3_C,0.5300443299436763,
AH2018_LFQ_M_4_C,0.5312186651174623,
NJH2024_Sub4_MICT_Pre,0.5298400229151637,
AS2011_Ratio H/L Normalized Inhi_1_1,0.5303842122004919,
DL2023_12h-1,,
MV2014_Ratio L/M normalized B2___1 (30 min),0.5311740884018669,
DB2022_LFQ intensity L1.1,,
NJH2025_Sub6_MICT_Pre,,
NJH2025_Sub6_MICT_Post,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,0.5270142074977412,
RN2012_H04,0.5290247888369167,
CK2022_6 40-1,0.5390861943686738,
DB2022_LFQ intensity R2.1,,
KBE2022_Log2_Ex_42_U,0.5538236188396097,
LY2019_P3-,0.5267629657914069,
FR2021_Intensity.A,0.5342808549411118,
EJN2021_3_Ex_Ins,0.5301041231312097,
MV2014_Ratio M/L normalized A1___1 (2 min),0.5306639314927634,
WZ2023_Pe_005_30min,0.5384317756485404,
HS2024_8_PD_T3,0.5083656277690426,
EJN2021_3_Ex_Basal,0.5305650098836964,
AST2020_Control.1,0.533192767689052,
JW2015_Intensity cap1,0.531073209705757,
PG2020_Intensity CT_A,0.5317653682522571,
FS2019_Ctr3,0.5331059142468184,
WZ2023_Pu_025_20min,0.5410606402702188,
NJH2025_Sub4_MICT_Post,0.5304621052879266,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,0.5368048265288927,
GF2025_P10_Adh,0.5072237131009202,
RB2022_1_RecoveryStrength,0.5314418260361364,
SR2019_HCC1954_Biol_repl_4,0.5394840185975972,
FR2021_Norm.Intensity.N,0.5277529138636983,
HS2024_5_B_N1,0.5137717481328505,
FSO2013_Ratio H/M normalized Rep3___3,,
AH2018_TMTMS2_2_C,0.5329937489583622,
RB2022_4_PreSprint,0.5310457952217094,
DB2022_Intensity R2,,
AH2018_TMTMS2_Pool,0.5322049001499373,
HS2024_8_I_N2,0.5067179309058745,
RB2022_3_RecoveryStrength,0.5308992332195525,
NJH2024_Sub6_HIIT_Mid,,
AH2018_SILAC_M_1_C,0.5279819904015589,
LY2019_P8+,0.5560733758032612,
RB2022_2_RecoveryEndurance,,
JJ2018_Ratio H/M normalized pP2___1,0.5359823081810811,
JAW2011_Ratio H/L HS_1,,
RB2022_3_PostEndurance,0.5336918656074059,
KS2014_Intensity pY_PV1,,
JAW2011_Ratio H/L LS1b_2,,
SR2019_MCF7_Biol_repl_2,0.5471198049021223,
NJH2015_TMT Subject 2 128_N/127_C (Exercise/Basal) (normalized),0.532045122992878,
AS2011_Ratio H/L Normalized RNAi_1_1,,
AH2018_LFQ_M_4_X,0.530105619872993,
NJH2024_Sub6_MICT_Pre,,
JJ2018_Ratio M/L normalized pP1___2,0.5320947170456617,
YP2020_Intensity C30_R2_mult_log2,0.5361234837156214,
NJH2024_Sub9_HIIT_Pre,0.5293233749265234,
AS2011_Ratio H/L Normalized Inhi_2_3,0.5209192829388372,
RM2024_Intensity D0-1___3,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3,,
KBE2022_Log2_Ex_28_U,0.5451991094403716,
GRW2016_Ratio H/L normalized SILAC 1___1,,
CF2017_FTE 17,0.5318391524336337,
LY2019_P2-,0.5209896190197494,
AH2018_LFQ_IT_1_X,0.5316474248707015,
JJ2018_Ratio H/L normalized pP3___1,0.5306164442547802,
RB2022_8_RecoveryStrength,0.5263699248086783,
WZ2023_Pe_005_20min,0.5371279012768513,
AST2020_Control.2,0.5331324807574013,
NJH2025_Sub6_MICT_Mid,,
RCJD2014_10min_1,0.5216345454368502,
FSO2013_Ratio H/L normalized Rep2___3,,
JVO2010_Ratio M/L Normalized by Protein Noco3h - Log2 G1,0.5344688158341746,
HS2024_3_I_T1,0.539901707053562,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2a,0.53197875226157,
CK2022_4 40-1,0.5382321386783208,
SR2019_MCF10A_Biol_repl_4,0.5398110458823967,
KS2014_Intensity pY_C5,,
NJH2025_Sub4_MICT_Pre,0.5298400229151637,
NJH2024_Sub9_MICT_Post,0.5293767077478091,
CF2017_OSE 28,0.5282505421314927,
HS2024_5_B_T2,0.5342891391683932,
HS2024_6_I_T1,0.5107277061607483,
HS2024_5_B_T3,0.5383056684619615,
JJ2018_Ratio H/M normalized pP1___1,0.5281477665696682,
KBE2022_Log2_Ex_36_U,0.5524507384859377,
AH2018_TMTMS3_3_N,0.5344526214407844,
SR2019_HCC1419_Biol_repl_2,0.5297458690090427,
FR2021_Intensity.N,0.527744220956225,
AS2011_Ratio H/L Inhi_2_1,,
AH2018_SILAC_MR_1_C,0.5280840705322822,
NJH2024_Sub1_HIIT_Mid,0.5314701956404342,
NJH2025_Sub8_HIIT_Mid,0.5310636785023147,
EP2017_Mitotic R#3 log2 ratio,0.5345349957403869,
KBE2022_Log2_Ex_36_T,0.5503129559177214,
NJH2025_Sub6_HIIT_Mid,,
WZ2023_Pu_005_30min,0.5310369670830763,
KS2014_Intensity C2,0.5313116187734751,
FSO2013_Ratio H/L normalized Rep1___2,,
RM2024_Intensity D2-2,0.5309015058382927,
KBE2022_Log2_Ex_42_T,0.5503409634606031,
CK2022_9 200-1,0.545296179758841,
GRW2016_Ratio H/L normalized SILAC 2___1,,
JJ2018_Ratio H/M normalized pP3___2,0.5349237624652262,
DB2022_LFQ intensity R1.1,0.5295179235607126,
CK2022_10 200-1,0.5450589181704376,
NJH2024_Sub9_MICT_Mid,0.5292715194434496,
JAW2011_Ratio H/L_2,,
HS2024_7_I_N2,0.5042414781260659,
RBK2021_1332T Late,,
LY2019_P1-,0.5345621847702124,
RKK2015_TNF-α/basal.1,0.5077576444039988,
RKK2015_TNF-α/TNF-α+SC-514,0.5522131739426315,
CR2017_Ratio Replicate 2.5,0.5184197663432308,
