DatasetName,NCL_S(145) NCL_S(153) NCL_S(168) NCL_S(2) NCL_S(211) NCL_S(25) NCL_S(26) NCL_S(28) NCL_S(328) NCL_S(34) NCL_S(356) NCL_S(4) NCL_S(41) NCL_S(42) NCL_S(457) NCL_S(458) NCL_S(460) NCL_S(482) NCL_S(485) NCL_S(494) NCL_S(496) NCL_S(5) NCL_S(532) NCL_S(568) NCL_S(577) NCL_S(580) NCL_S(591) NCL_S(595) NCL_S(60) NCL_S(608) NCL_S(609) NCL_S(619) NCL_S(835) NCL_S(9) NCL_T(106) NCL_T(113) NCL_T(121) NCL_T(367) NCL_T(405) NCL_T(464) NCL_T(501) NCL_T(577) NCL_T(583) NCL_T(584) NCL_T(587) NCL_T(63) NCL_T(69) NCL_T(76) NCL_T(84) NCL_T(92) NCL_T(97) NCL_T(99),NCL_S(12) NCL_S(18) NCL_S(184) NCL_S(206) NCL_S(3) NCL_S(563) NCL_S(62) NCL_S(63) NCL_S(67) NCL_T(102) NCL_T(105) NCL_T(62) NCL_T(95)
NJH2025_Sub1_MICT_Mid,,
TM2022_S2.12h.C,,
NJH2025_Sub9_MICT_Mid,,
CKC2017_log2 normalized phosphoproteomics_120min_rep#2,,
AS2011_Ratio H/L Normalized Inhi_1_2,0.5002750674011952,0.6890602814346666
FSO2013_Ratio M/L normalized Rep2___1,0.49874139555981467,0.7112452333258782
LG2023_Control-2_intensity,,
NJH2024_Sub8_HIIT_Pre,,
KS2014_Intensity pY_N2,0.5070103920121316,0.7128109193381318
RB2022_5_RecoverySprint,,0.7144349403039588
RB2022_7_RecoverySprint,,0.71859058935343
YA2020_Reporter_intensity_Normal_No.3,0.5026462121093633,0.7278932872467612
HS2024_8_B_T2,0.4730487557773151,0.6992843245131272
AH2018_LFQ_1_X,0.5045375109988359,0.7341540291237413
RM2024_Intensity D6-1___1,,
RCJD2014_10min_2,,
FR2021_Norm.Intensity.M,0.5122812612138866,0.7264942368958793
RM2024_Intensity D0-3___1,,
KS2014_Intensity N2,0.5017101638871474,0.7351560821695189
HH2022_Reporter intensity 1,0.5046826248575365,0.7371039240263164
HH2022_Reporter intensity 2,0.5049115261251006,0.7360252522055342
RM2024_Intensity D6-2___2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1,,
RM2024_Intensity D2-3___2,,
YA2020_Reporter_intensity_Normal_No.5,0.5045051947284457,0.7249617341040124
SR2019_MCF7_Biol_repl_1,0.5072203857302727,0.7498419583828096
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1a,,
HS2024_8_B_T1,0.47181898704217357,0.6980999241173339
NJH2025_Sub6_HIIT_Pre,,
RNJ2017_Log2_ratio_Tsup:Tstim_D1,,0.7074807236060894
EP2017_Untreated R#2 log2 ratio,0.5126915024800701,0.7462224620018029
SR2019_LM2_Biol_repl_3,0.5018060883377359,0.7216870898971224
RB2022_4_RecoveryStrength,,0.725338507513144
CR2017_Ratio Replicate 2,0.4946137655775829,0.6887640531408775
CW2012_10 µM Erl/control Experiment 2 Replicate A,,
FSO2013_Ratio H/M normalized Rep3,0.4873076683192569,0.7015732698867313
AR2021_KD 72h,0.5060766694983394,0.7215924158081537
MV2014_Ratio H/M normalized B2___3 (5 min),,
KBE2022_Log2_Ex_18_U,0.5128366360488686,0.7421548208006169
AS2011_Ratio H/L Inhi_1_1,,
NJH2024_Sub8_MICT_Post,,
AH2018_TMTMS3_3_C,0.5041872751707996,0.736382922694304
KBE2022_Log2_Ex_9_U,0.5000292291907623,0.7462488859819807
AH2018_SILAC_M_3_N,0.49915770119411196,0.7325141942736509
KBE2022_Log2_Ex_13_T,0.5019823476587018,0.7391294972491272
RM2024_Intensity D0-3,,
SR2019_SKBR3_Biol_repl_1,0.4992909010281044,0.7268750912555036
PG2020_Intensity Mock_10h_C,0.5012618916794487,0.7218631766133091
CF2017_OSE 29,0.5044317279195428,0.7244661386220254
YB2013_Ratio_H_L_Normalized_in_experiment_1,,
NJH2025_Sub1_HIIT_Post,,
DL2023_24h-2,,
HS2024_7_B_N2,0.48053675319270833,0.705187411445494
PG2020_Intensity 10h_A,0.5069036413213239,0.7125582946334273
RN2012_L12,0.5005846644222209,0.7058445699454757
MV2014_Ratio M/L normalized B1___3 (5 min),,
NJH2024_Sub8_MICT_Mid,,
AH2018_LFQ_IT_4_C,0.5065156713066976,0.7326407150546379
SAS2015_PLX/AZD_Exp1,,
FR2021_Norm.Intensity.A,0.5086462188836857,0.730336534884599
FSO2013_Ratio H/M normalized Rep1___1,0.4993119876979624,0.7083037248157118
JW2015_Intensity cap2,,
BS2014_Log2(Ratio H/L normalized Rep_2),0.5047261589071355,
NJH2024_Sub6_MICT_Post,,
CK2022_8 40-1,0.5009006263284614,0.7388775404059165
RB2022_7_RecoveryEndurance,,0.7200844457648649
NJH2025_Sub12_HIIT_Post,,
EJN2021_4_Ex_Basal,,0.7154726974168493
TM2022_S2.12h.B,,
RN2012_L15,0.4921813772043185,0.7153333498557811
KS2014_Intensity pY_PV3,0.5021344830478819,0.6977846099466862
TM2022_S2.4h.B,,
PG2020_Intensity 4h_A,0.5017768393164422,0.730725170654964
FSO2013_Ratio H/M normalized Rep2___2,0.49641391927895984,
TM2022_mock.4h.B,,
KBE2022_Log2_Ex_24_U,0.5021577033857441,0.7406064723963612
NJH2025_Sub13_MICT_Mid,,
KS2014_Intensity C3,0.5082553051450488,0.7284909266902819
RB2022_1_PreSprint,,0.7149727720528498
HS2024_4_I_N1,0.5007124356570585,0.7137454598618524
CK2022_7 200-1,0.504595988273295,0.7322982209402921
CK2022_5 200-1,0.5039997618735362,0.7324095902781237
CKC2017_log2 normalized phosphoproteomics_120min_rep#3,,
FSO2013_Ratio H/L normalized Rep2___1,0.5084976859274775,0.7163963676546709
NJH2024_Sub10_HIIT_Mid,,
RB2022_2_PostEndurance,,0.7241470947110464
AH2018_LFQ_2_C,0.5034755959188787,0.7332998817757377
AH2018_SILAC_MR_1_X,0.49825135155188843,0.7355282581833309
KTGR2014_Ratio H M Normalized Rep1_Rapamycin_0_15,,
IMM2018_normalised rep. int. Empty-2,0.5061996176075387,0.7307561845577836
RM2024_Intensity D4-1,,
KBE2022_Log2_Ex_25_U,0.4972335973328121,0.7487254337672641
AH2018_SILAC_3_C,0.5065444755831906,0.7326972595011856
EJN2021_5_Rest_Ins,,0.7165835707206768
VOI2024_0.1uM 24 h_3 di,,
RNJ2017_Log2_ratio_Tstim:Trest_D3,,0.7311068605952062
DB2022_LFQ intensity L2.1,,0.673179694481657
FSO2013_Ratio H/M normalized Rep1,0.49525100449186205,0.7068046700575549
CK2022_4 16-1,0.49884123943153885,0.7460475687244212
AS2011_Ratio H/L,0.49431135526359565,0.703441822752198
SR2019_MCF7_Biol_repl_4,0.5073965798181228,0.750309843839102
EJN2021_2_Ex_Ins,,0.7147516483947467
AS2011_Ratio H/L Inhi_2_3,0.5304828763774846,0.7260061287242622
JAW2011_Ratio H/L LS1a_1,,
AH2018_LFQ_1_N,0.49778602583282355,0.7324666189504848
SAS2015_PLX/DMSO_Exp1,,
SFR2015_HL_log2_ratio_avg_c,0.5079163062068932,
JJ2018_Ratio M/L normalized pP2,,
NJH2024_Sub7_MICT_Mid,,
PG2020_Intensity 6h_B,0.4978451635780706,0.7258400749041681
FSO2013_Ratio H/L normalized Rep3,0.4970129288317779,0.7067669251296913
GRW2016_Ratio H/L normalized SILAC 2___2,,
RKK2015_IKKb(K44M)+TNF-α/TNF-α,,
JJ2018_Ratio M/L normalized,,
KTGR2014_Ratio-AA 30 mins,,
JW2021_After_1,,
NJH2025_Sub2_MICT_Mid,,
HS2024_6_B_N2,0.4968022538249549,0.7097397547159948
KBE2022_Log2_Ex_9_T,0.5053583693793731,0.7462624426581018
AH2018_SILAC_IT_2_N,0.49343607059284833,0.7340295224004875
AH2018_SILAC_IT_1_X,0.5126821239730215,0.7270428895901683
HW2015_Ratio H/L normalized Exp3,0.4878114709343911,
HS2024_7_PD_T1,0.49104623345953186,0.6966996469711535
UK2020_UA_2,,
RM2024_Intensity D2-1___1,,
GF2025_P10_Sph,0.4976557101776686,0.7020177864619904
WZ2023_Pe_025_20min,0.5185315403467852,0.7481081303151904
JVO2010_Log2 Ratio M/L Normalized aphidicolin,0.5026787225433884,
AH2018_LFQ_2_N,0.5006059932684127,0.7335212373634439
HS2024_4_I_N2,0.5199210199591596,0.7263517856974513
AH2018_TMTMS2_3_N,0.5299868515979246,0.733284006879196
RN2012_H06,0.49664689363983106,0.7157858119832038
AS2011_Inhi 1_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),0.5087050764422781,
HS2024_4_PD_T3,0.4947808604149246,0.7250267159799887
WZ2023_Su_005_30min,0.5101953351793053,0.7330389345958331
SR2019_HCC1419_Biol_repl_4,0.5023903962626929,0.7401941363747503
JJ2018_Ratio H/M normalized___2,,
SR2019_JIMT1_Biol_repl_3,0.5037275049948685,0.7565563696205041
AS2011_Ratio H/L Protein,0.513206678736839,0.7003456391113126
UK2020_HCM_3,,
NJH2024_Sub10_HIIT_Post,,
CR2017_Ratio Replicate 3.1,0.507082329103534,0.7037022699433457
WZ2023_Su_025_10min,0.5165028871143447,0.7489100102344974
AH2018_LFQ_IT_4_X,0.4927511881834781,0.732591337076648
CP2009_Ratio H/L,,
VOI2024_0.1uM 24 h_3 mono,,
RB2022_4_RecoverySprint,,0.7150823725374026
RM2024_Intensity D6-3,,
WZ2023_Su_005_20min,0.511275443907964,0.7454178708308508
CW2012_10 µM Gef/control Experiment 1 Replicate B,,
SFR2015_HL_log2_ratio_avg_a,0.503385029983979,
CW2012_10 µM Erl/control Experiment 3 Replicate A,,
RB2022_1_PreEndurance,,0.7187116338778264
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,,
LG2023_GSK3α-2_intensity,,
EP2017_Pervanadate R#1 log2 ratio,0.4965558064355276,0.6867241216027028
NJH2025_Sub6_HIIT_Post,,
RB2022_6_RecoverySprint,,
KS2014_Intensity,0.508041192163209,0.738765977124912
MV2014_Ratio H/M normalized A2___1 (2 min),,
PG2020_Intensity 8h_D,0.5083369159135237,0.725605290899676
LY2019_P7+,0.4883120361993457,0.694087106536635
EP2017_Untreated R#1 normalized log2 ratio,0.5013207282475016,0.6874985141688151
RN2012_L10,0.5009386345712524,0.7015277404486636
PG2020_Intensity 4h_C,0.5060185259183597,0.728320180504221
EP2017_Mitotic R#3 normalized log2 ratio,0.5131283721403898,0.6929592158356552
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,,
DB2022_LFQ intensity L1,,0.7072634455581887
KBE2022_Log2_Ex_24_T,0.5027940128087058,0.7366760553048117
RB2022_8_PostStrength,,0.7164062268985585
AH2018_SILAC_IT_2_X,0.5042863614138008,0.7272437918851671
HS2024_4_B_T3,0.5197931737081244,0.7202203359304378
NJH2024_Sub2_HIIT_Post,,
HS2024_8_B_N2,0.48322070936336825,0.6830702635643614
NJH2025_Sub8_HIIT_Pre,,
JJ2018_Ratio H/L normalized pP2___1,,
HS2024_8_I_T2,0.4800372047132332,0.6825670416078664
KBE2022_Log2_Ex_6_U,0.5052190625243873,0.748186271417095
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,0.4978557424690908,0.695888609887838
CR2017_Ratio Replicate 1.1,0.4930916703336013,0.7285583770308346
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,,
MV2014_Ratio M/H normalized B3___2 (30 min),,
CK2022_16 200-1,0.5120756646437186,0.7367254081093038
VOI2024_0.1uM 2 h_3 di,,
EP2017_Mitotic R#1 normalized log2 ratio,0.5152957383738848,0.6906622707888481
GF2025_P9_Sph,0.5098048004209612,0.6904058815422682
CK2022_6 200-1,0.5037547592921661,0.7324546645108204
NJH2024_Sub7_MICT_Post,,
AH2018_TMTMS3_2_X,0.5042149602199834,0.7383095933523734
NJH2024_Sub8_HIIT_Post,,
DB2022_LFQ intensity R1,,0.6807351800095579
JW2015_Intensity cap3,,
SR2019_HCC1954_Biol_repl_1,0.5060772617963732,0.7491790867562179
HS2024_4_I_T2,0.5171585700535624,0.7202331543527257
NJH2024_Sub2_MICT_Mid,,
VOI2024_0.1uM 2 h_2 mono,,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,,
HS2024_4_PD_T1,0.5094174303530281,0.7206730162765367
SAS2015_AZD/DMSO_Exp1,,
NJH2024_Sub1_MICT_Mid,,
IMM2018_normalised rep. int. CDK5L-3,0.5065522434530181,0.7313988017001922
HS2024_3_B_T3,0.5072340148243504,0.7183764312219415
MV2014_Ratio L/H normalized A3___2 (2 min),,
NJH2025_Sub13_MICT_Pre,,
SR2019_MDAMB231_Biol_repl_3,0.5073551546816334,0.7399463035429045
GRW2016_Ratio H/L normalized SILAC 4___1,,
MM2018_Ratio H/L replicate1,,0.7174619887364387
PG2020_Intensity 2h_D,0.5025593452274013,0.7151283744617631
EP2017_Untreated R#3 normalized log2 ratio,0.500924459968132,0.6912245759713538
MV2014_Ratio M/H normalized A3___3 (10 min),,
NJH2024_Sub7_HIIT_Pre,,
JAW2011_Ratio H/L LS2,,
CK2022_8 200-1,0.5044890583705804,0.7326910215355427
KS2014_Intensity pY_C4,0.5027398145700771,
CR2017_Ratio Replicate 3.5,0.4983566694440093,0.6993811896983094
RB2022_7_PostEndurance,,0.7185389291979253
NJH2025_Sub4_HIIT_Pre,,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,,
TM2022_mock.12h.A,,
JJ2018_Ratio H/L normalized pP1,,
EP2017_Pervanadate R#2 normalized log2 ratio,0.5051522579154519,0.6875907816265538
AS2011_Ratio H/L Normalized by Protein (Unnormalized),0.4773929159338348,0.686466283450332
KS2014_Intensity pY_E5_4,0.5025451215374347,
RM2024_Intensity D4-3___2,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,,
AH2018_SILAC_2_C,0.5104828043002241,0.7257400523898051
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),0.5074746194600391,0.6887545841993904
HS2024_7_I_N1,0.46709711189386377,0.7004512056767143
KBE2022_Log2_Ex_29_T,0.5028045624897818,0.7418780745415017
HS2024_7_I_T2,0.4752682670608431,0.6982247805617141
AS2011_Ratio H/L Normalized RNAi_2_3,0.501860908251722,0.6873790442711789
CW2012_10 µM Gef/control Experiment 3 Replicate B,,
HS2024_6_B_T2,0.5352530383842468,0.7247513150630532
AMK2021_45I_p5,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,,
SAS2015_PLX/DMSO_Exp2,,
EJN2021_1_Ex_Basal,,0.7154484011879172
FR2021_Intensity.M,0.5122812612138866,0.7264942368958793
RB2022_2_PostSprint,,0.7091778688084145
AH2018_SILAC_MR_3_N,0.5046455889866102,0.734973365713722
MV2014_Ratio H/L normalized B1___3 (30 min),,
CF2017_FTE 13,0.5048017862504839,0.7349748399910786
PG2020_Intensity CT_C,0.5045704586926291,0.7291920599486903
ZCP2016_Ratio H/L Rep 1,0.5034872445320148,
FS2019_db/db2,,
KS2014_Intensity pY_PV4,0.5014076473343024,
KBE2022_Log2_Ex_39_U,0.501209985031185,0.7460954814658736
EP2017_Untreated R#3 log2 ratio,0.5010695790209483,0.6914739605647371
RB2022_2_PostStrength,,0.7169157560726984
AS2011_Ratio H/L Normalized_1,0.5113945067585512,0.7217024779605598
MV2014_Ratio M/H normalized A3___2 (10 min),,
CR2017_Ratio Replicate 3.4,0.49601478247277214,0.7019362838059524
HS2024_8_PD_T2,0.4658806189671306,0.6915972574823464
FS2019_Ctr2,,
RB2022_6_PreEndurance,,
FR2021_Norm.Intensity.G,0.511066149233682,0.725659093813369
NJH2025_Sub9_HIIT_Post,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,,
RM2024_Intensity D4-3,,
HS2024_8_B_N1,0.4692804447638931,0.6800976241691947
NJH2025_Sub10_MICT_Mid,,
KBE2022_Log2_Ex_15_U,0.5065145520102775,0.7379402497038687
AS2011_Ratio H/L Normalized Inhi_2,0.5343902239539532,0.7347210232526706
RKK2015_TNF-α/SC-514,,
RB2022_3_PreSprint,,0.7176150996711831
CR2017_Ratio Replicate 2.3,0.5085661866088269,0.7054815769514939
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),0.493458031757114,0.7040929013415365
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,
GF2025_P4_Adh,0.49580396030728274,0.6795048436523113
YA2020_Reporter_intensity_Normal_No.2,0.502391427791069,0.7238616068946003
YP2020_Intensity P30_R2_mult_log2,,0.7486348656134113
NJH2025_Sub13_MICT_Post,,
HS2024_4_B_N2,0.48085342433364325,0.7091727360700865
HS2024_3_PD_T3,0.5015701022494005,0.7144995438750313
AMK2021_120R_p3,,
MV2014_Ratio L/H normalized A3___3 (2 min),,
NJH2025_Sub10_HIIT_Pre,,
FR2021_Intensity.G,0.5131242045540558,0.7293155675576285
RAM2015_Log2 C,0.5111139083892311,0.7002189377310397
AS2011_Ratio H/L Proteins Inhi_1,0.5017871633593847,0.7018100476749135
FSO2013_Ratio H/M normalized Rep1___3,0.5034493295950845,
AH2018_LFQ_M_2_N,0.4972840600030446,0.7347642161235253
MV2014_Ratio M/L normalized A1___3 (2 min),,
KBE2022_Log2_Ex_40_T,0.499826899370011,0.7387162173816305
CK2022_2 16-1,0.4996138143832403,0.7460459945114816
RAM2015_Log2 B,0.5073264817020704,0.7114790510025379
YP2020_Intensity C10_R1_mult_log2,,0.7435359539541616
FSO2013_Ratio M/L normalized Rep1___2,0.5012017370297607,
NJH2025_Sub8_MICT_Pre,,
EJN2021_4_Rest_Basal,,0.7154209022534375
YB2013_Ratio_H_L_Normalized_in_experiment_2,,
JJ2018_Ratio H/M normalized pP3___1,,
VOI2024_Veh2 mono,,
HS2024_6_B_T1,0.5310280986932733,0.7279151822458576
UK2020_HCM_5,,
NJH2025_Sub10_HIIT_Post,,
VOI2024_0.1uM 2 h_3 mono,,
JW2015_Intensity pre3,,
AS2011_Ratio H/L Normalized Inhi_2_1,0.5304828763774846,0.7260061287242622
DL2023_24h-3,0.5116216508585566,
HS2024_7_PD_T3,0.4804760470045183,0.7088408587072527
PG2020_Intensity Mock_10h_B,0.49850405630132005,0.7061955635943368
WZ2023_Su_025_30min,0.5114556919496696,0.7415187233350238
AH2018_LFQ_4_N,0.5043313296596333,0.7340245395164092
CR2017_Ratio Replicate 1.2,0.5028159555984031,0.7083213603882534
AS2011_Ratio H/L Normalized by Proteins,0.48600481465605977,0.6948694220394783
RB2022_6_RecoveryStrength,,
HS2024_8_I_N1,0.4712285361586464,0.6772208259585413
AMK2021_Ctrl_p3,,
AS2011_Ratio H/L Protein Inhi_2,0.5360609510307093,0.7370117023825654
HH2022_Reporter intensity 7,0.5010662123727706,0.70691472146871
AH2018_SILAC_M_1_X,0.5012384569043254,0.7302689121879887
RB2022_7_PreEndurance,,0.7145979175877285
VOI2024_0.1uM 24 h_2 di,,
DL2023_control-2,0.5047811171805454,
LY2019_P6+,0.5015426444827752,0.6950252954350133
DB2022_LFQ intensity R2,,0.7107183821254555
GF2025_P6_Adh,0.4983917874357672,0.7366899586291845
VOI2024_Veh1 di,,
AS2011_Ratio H/L RNAi_2,0.5095281786025212,0.7068884807633342
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,,
VOI2024_Veh3 mono,,
HS2024_5_I_T2,0.5183776783070984,0.7347909941738027
NJH2025_Sub7_HIIT_Mid,,
MV2014_Ratio H/L normalized B1___1 (30 min),,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),0.4982247084369468,0.7169047936701299
RB2022_6_PostSprint,,
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,
AS2011_Ratio H/L Inhi_1,0.5018081281960425,0.7025731622597259
AS2011_Ratio H/L Normalized RNAi_1_2,0.5047740682575174,0.7188600127154127
AH2018_TMTMS3_2_C,0.49937495409260796,0.7342693902374842
SR2019_Hs578T_Biol_repl_4,0.5056485589901395,0.729677472854012
RB2022_8_PreStrength,,0.7144822886699443
KS2014_Intensity C5,0.49918290490042677,0.7300772642884594
RM2024_Intensity D0-1,,
CW2012_10 µM Gef/control Experiment 3 Replicate A,,
YP2020_Intensity P30_R1_mult_log2,,0.7526371526477209
NJH2025_Sub2_HIIT_Pre,,
RB2022_3_RecoveryEndurance,,0.7141176275872391
RNJ2017_Log2_ratio_Tstim:Trest_D2,,0.7099859145415581
GF2025_P9_Adh,0.5026176269619638,0.7408799742130311
RB2022_3_PostStrength,,0.7116279803077129
TM2022_S2.8h.A,,
AS2011_Ratio H/L RNAi_1_1,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,0.5043668788924403,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,
NJH2025_Sub2_MICT_Pre,,
MV2014_Ratio L/M normalized A2___3 (10 min),,
MV2014_Ratio H/M normalized A2___3 (2 min),,
HS2024_4_B_T2,0.539804804106152,0.7207701002202344
SR2019_BT549_Biol_repl_1,0.5042830480166679,0.741588096576968
AH2018_LFQ_M_4_N,0.5067846457847283,0.7351256113218229
NJH2024_Sub8_HIIT_Mid,,
PG2020_Intensity 8h_B,0.49655746815279583,0.7236853025267471
AH2018_LFQ_2_X,0.504225262106292,0.7309381158485677
PG2020_Intensity 2h_B,0.5017011380926948,0.7249715700960976
AS2011_Ratio H/L Proteins RNAi_1,0.4992924733734529,0.7142372738793289
RB2022_4_PostSprint,,0.7186908991702725
KS2014_Intensity E15_3,0.49874538271168106,0.7306138555338786
GF2025_P3_Sph,0.5104830914272502,0.6983179065042117
DB2022_LFQ intensity L2,,0.7115378972841389
MV2014_Ratio H/L normalized A1___1 (10 min),,
AH2018_SILAC_1_C,0.5077307516873328,0.7304535725661769
NJH2024_Sub1_HIIT_Pre,,
FSO2013_Ratio M/L normalized Rep2___2,0.49552139401980255,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),0.5003276428562909,0.7224922487874953
AS2011_Ratio H/L RNAi_2_3,0.5077426317130628,0.7011561862139425
AH2018_SILAC_IT_1_N,0.508595627360537,0.7339729938705676
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,
RB2022_4_PreEndurance,,0.7140487277325521
JJ2018_Ratio M/L normalized pP1,,
CR2017_Ratio Replicate 2.4,0.5041018111883475,0.7060512696900401
ZQ2022_N1,,
LY2019_P6-,0.5074547378443811,0.7096383815329076
RM2024_Intensity D2-3,,
UK2020_HCM_1,,
JW2015_Intensity pre2,,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,,
RM2024_Intensity D2-1,,
NJH2025_Sub12_MICT_Post,,
MV2014_Ratio H/M normalized B2___2 (5 min),,
RN2012_L14,0.5050825752840092,0.7112055546132774
AH2018_LFQ_3_N,0.49922583403916804,0.7333098487883749
RKK2015_TNF-α/IKKb,,
SFR2015_HL_log2_ratio_std_b,0.5016075012227508,
UK2020_UA_1,,
KBE2022_Log2_Ex_13_U,0.5055104485951156,0.7461343740349438
AS2011_Ratio H/L Normalized Inhi_1,0.5018339238238242,0.7028073867690788
RNJ2017_Log2_ratio_Tsup:Trest_D2,,0.7098763434980856
RB2022_1_RecoverySprint,,0.7167114520832342
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,,
JJ2018_Ratio H/L normalized pP3,,
CK2022_7 40-1,0.5009478771202885,0.7385735051148312
AS2011_Ratio H/L Inhi_1_3,0.5035220533958452,0.7155204115885447
NJH2025_Sub10_HIIT_Mid,,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,
JAW2011_Ratio H/L LS1b_1,,
PG2020_Intensity 4h_B,0.5065969871138601,0.7201298473718389
SR2019_BT549_Biol_repl_2,0.5056004258734853,0.7424258021468494
RM2024_Intensity D4-2,,
DB2022_LFQ intensity R2.2,,0.7113112846769762
JJ2018_Ratio H/L normalized,,
RB2022_5_PostEndurance,,0.7168180094107783
HS2024_5_PD_T2,0.4891149446148035,0.7126692965296523
WZ2023_Su_025_20min,0.5121493412327989,0.7487891616467616
RM2024_Intensity D2-2___1,,
IMM2018_normalised rep. int. CDK5L-2,0.5070934649009271,0.750966881345366
LY2019_P8-,0.499771457775906,0.7169951284384731
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,0.5030968110610222,
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,,
FSO2013_Ratio H/L normalized Rep1,0.5099907443435825,0.7103267290115298
NJH2024_Sub2_HIIT_Pre,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,,
CK2022_13 40-1,0.5039513582873026,0.745587690195149
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,
RN2012_H02,0.5046901829889623,0.7044927463790381
PG2020_Intensity 10h_D,0.498683864381058,0.7136161627624953
RB2022_8_PreEndurance,,0.7183661732183316
HS2024_3_B_N2,0.5083405893671706,0.7176016875192227
EJN2021_4_Ex_Ins,,0.7156924589525662
AS2011_Ratio H/L Normalized by Protein,0.48600481465605977,0.6948694220394783
EJN2021_1_Ex_Ins,,0.7168283138752563
EP2017_Pervanadate R#3 log2 ratio,0.502038940586427,0.6937405115833377
FSO2013_Ratio M/L normalized Rep1___3,0.5126091594298875,
NJH2025_Sub4_HIIT_Mid,,
RCJD2014_5min_2,,
RB2022_6_PostStrength,,
AH2018_SILAC_MR_3_C,0.49655689226842453,0.7330625729042447
AH2018_LFQ_M_4_C,0.5092589719368136,0.7372654232557374
NJH2024_Sub4_MICT_Pre,,
AS2011_Ratio H/L Normalized Inhi_1_1,0.5035220533958452,0.7155204115885447
DL2023_12h-1,0.5122220369615904,
MV2014_Ratio L/M normalized B2___1 (30 min),,
DB2022_LFQ intensity L1.1,,0.7065578456976755
NJH2025_Sub6_MICT_Pre,,
NJH2025_Sub6_MICT_Post,,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,,
RN2012_H04,0.5054993069736103,0.7170608112112009
CK2022_6 40-1,0.5013755517636811,0.7391961151573155
DB2022_LFQ intensity R2.1,,0.7115942651151509
KBE2022_Log2_Ex_42_U,0.504870855100286,0.7446155215132273
LY2019_P3-,0.5046021077897755,0.7158171244422546
FR2021_Intensity.A,0.5063414268820652,0.7247890455190735
EJN2021_3_Ex_Ins,,0.7160838555394838
MV2014_Ratio M/L normalized A1___1 (2 min),,
WZ2023_Pe_005_30min,0.5147075308560761,0.7306466449749196
HS2024_8_PD_T3,0.47143726814848896,0.6840328010203598
EJN2021_3_Ex_Basal,,0.714827893527077
AST2020_Control.1,0.5062847842094904,0.7309963365689529
JW2015_Intensity cap1,,
PG2020_Intensity CT_A,0.5048066475849866,0.7209779799359091
FS2019_Ctr3,,
WZ2023_Pu_025_20min,0.5081468296128001,0.7447693173829654
NJH2025_Sub4_MICT_Post,,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,0.49263198516131423,
GF2025_P10_Adh,0.49846038948333937,0.691334918767508
RB2022_1_RecoveryStrength,,0.7263171901521499
SR2019_HCC1954_Biol_repl_4,0.5010052041914721,0.7296563008724218
FR2021_Norm.Intensity.N,0.5116245760729091,0.7312083445670392
HS2024_5_B_N1,0.460717801681633,0.6906270788952151
FSO2013_Ratio H/M normalized Rep3___3,0.4949761111403595,
AH2018_TMTMS2_2_C,0.533800234036624,0.7331749094930287
RB2022_4_PreSprint,,0.718798531240221
DB2022_Intensity R2,,0.7134575902569005
AH2018_TMTMS2_Pool,0.4961900094505275,0.7363170625328193
HS2024_8_I_N2,0.4685101797758481,0.6984425379752227
RB2022_3_RecoveryStrength,,0.7126966114036806
NJH2024_Sub6_HIIT_Mid,,
