DatasetName,NACA_S(1066) NACA_S(1098) NACA_S(11) NACA_S(12) NACA_S(13) NACA_S(1404) NACA_S(1511) NACA_S(1607) NACA_S(17) NACA_S(18) NACA_S(19) NACA_S(191) NACA_S(193) NACA_S(1980) NACA_S(1995) NACA_S(2) NACA_S(2022) NACA_S(2066) NACA_S(21) NACA_S(257) NACA_S(271) NACA_S(340) NACA_S(38) NACA_S(506) NACA_S(6) NACA_S(625) NACA_S(7) NACA_S(738) NACA_S(793) NACA_S(795) NACA_S(826) NACA_S(829) NACA_S(9) NACA_S(933) NACA_S(935) NACA_T(1039) NACA_T(1109) NACA_T(1265) NACA_T(1303) NACA_T(1362) NACA_T(1439) NACA_T(1471) NACA_T(1606) NACA_T(1615) NACA_T(5) NACA_T(6) NACA_T(8) NACA_T(80) NACA_T(857) NACA_T(866) NACA_T(871) NACA_T(941) NACA_Y(1983),NACA_S(10) NACA_S(1018) NACA_S(1022) NACA_S(1042) NACA_S(1046) NACA_S(1112) NACA_S(1135) NACA_S(1190) NACA_S(1296) NACA_S(1304) NACA_S(1319) NACA_S(1323) NACA_S(1388) NACA_S(1397) NACA_S(1411) NACA_S(1474) NACA_S(1487) NACA_S(1489) NACA_S(1512) NACA_S(1580) NACA_S(1581) NACA_S(1623) NACA_S(1639) NACA_S(1650) NACA_S(166) NACA_S(1713) NACA_S(1757) NACA_S(1962) NACA_S(1977) NACA_S(2029) NACA_S(2049) NACA_S(2054) NACA_S(25) NACA_S(4) NACA_S(5) NACA_S(579) NACA_S(585) NACA_S(765) NACA_S(766) NACA_S(8) NACA_S(800) NACA_S(802) NACA_S(825) NACA_S(855) NACA_S(860) NACA_S(87) NACA_S(874) NACA_S(916) NACA_S(917) NACA_S(93) NACA_S(949) NACA_T(1010) NACA_T(1015) NACA_T(1034) NACA_T(1128) NACA_T(1132) NACA_T(12) NACA_T(1293) NACA_T(1326) NACA_T(1385) NACA_T(1418) NACA_T(1421) NACA_T(1427) NACA_T(1434) NACA_T(1620) NACA_T(1636) NACA_T(1638) NACA_T(1643) NACA_T(2) NACA_T(2022) NACA_T(2024) NACA_T(2133) NACA_T(4) NACA_T(744) NACA_T(853) NACA_T(9) NACA_T(946) NACA_T(956),NACA_S(1653) NACA_S(1819) NACA_S(1827) NACA_S(2138) NACA_S(3) NACA_S(36) NACA_S(972) NACA_T(1403)
SR2019_HCC1419_Biol_repl_1,,,
AH2018_TMTMS2_3_X,0.4543531806103486,0.5588691110722228,
GF2025_P3_Adh,,,
SR2019_JIMT1_Biol_repl_2,,,
AH2018_TMTMS2_1_C,0.45424624550201004,0.5585219782919739,
RM2024_Intensity D0-1___2,,,
LY2019_P4+,,,
KBE2022_Log2_Ex_19_U,,,
CKC2017_log2 normalized phosphoproteomics_0min_rep#1,,,
RB2022_4_PostStrength,0.45703551878487414,0.5558011751500065,0.7674755583467013
LG2023_GSK3α-3_intensity,,,
YA2020_Reporter_intensity_Cancer_No.1,,,
AST2020_Control,,,
JAW2011_Ratio H/L LS1a,,,
RCJD2014_5min_mean,,,
NJH2015_iTRAQ Subject 4 114/115 (Exercise/Basal) (normalized),0.4527468861317891,0.5577825198627556,
NJH2025_Sub1_MICT_Mid,0.459419166875703,0.5617156229381288,
TM2022_S2.12h.C,,,
NJH2025_Sub9_MICT_Mid,0.4564109285417644,0.5681269216714161,
CKC2017_log2 normalized phosphoproteomics_120min_rep#2,,,
AS2011_Ratio H/L Normalized Inhi_1_2,,,
FSO2013_Ratio M/L normalized Rep2___1,,,
LG2023_Control-2_intensity,,,
NJH2024_Sub8_HIIT_Pre,0.4545079851034774,0.570778910767705,
KS2014_Intensity pY_N2,,,
RB2022_5_RecoverySprint,0.45358704833464913,0.5467484004703947,0.7353768810904366
RB2022_7_RecoverySprint,0.45392803623404754,0.5488122633211571,
YA2020_Reporter_intensity_Normal_No.3,,,
HS2024_8_B_T2,,,
AH2018_LFQ_1_X,,,
RM2024_Intensity D6-1___1,,,
RCJD2014_10min_2,,,
FR2021_Norm.Intensity.M,,,
RM2024_Intensity D0-3___1,,,
KS2014_Intensity N2,0.45750584763224794,0.5615930302988806,
HH2022_Reporter intensity 1,,,
HH2022_Reporter intensity 2,,,
RM2024_Intensity D6-2___2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1,,,
RM2024_Intensity D2-3___2,,,
YA2020_Reporter_intensity_Normal_No.5,,,
SR2019_MCF7_Biol_repl_1,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1a,,,
HS2024_8_B_T1,,,
NJH2025_Sub6_HIIT_Pre,0.45233935656672236,0.5383854590735775,
RNJ2017_Log2_ratio_Tsup:Tstim_D1,,,
EP2017_Untreated R#2 log2 ratio,,0.5542120128506387,
SR2019_LM2_Biol_repl_3,,,
RB2022_4_RecoveryStrength,0.47646735983817595,0.5933045387124314,0.7957661446943358
CR2017_Ratio Replicate 2,,,
CW2012_10 µM Erl/control Experiment 2 Replicate A,,,
FSO2013_Ratio H/M normalized Rep3,,,
AR2021_KD 72h,0.4575985124009063,0.5590321426901205,
MV2014_Ratio H/M normalized B2___3 (5 min),,,
KBE2022_Log2_Ex_18_U,,,
AS2011_Ratio H/L Inhi_1_1,,,
NJH2024_Sub8_MICT_Post,0.4501922076291957,0.5666721659587284,
AH2018_TMTMS3_3_C,0.45793683850459627,0.5569987963741451,
KBE2022_Log2_Ex_9_U,,,
AH2018_SILAC_M_3_N,,,
KBE2022_Log2_Ex_13_T,,,
RM2024_Intensity D0-3,,,
SR2019_SKBR3_Biol_repl_1,,,
PG2020_Intensity Mock_10h_C,,,
CF2017_OSE 29,,0.5592947383012445,
YB2013_Ratio_H_L_Normalized_in_experiment_1,,,
NJH2025_Sub1_HIIT_Post,0.4498095896795927,0.5534153841013811,
DL2023_24h-2,,,
HS2024_7_B_N2,0.4574935698783934,0.5598076749570868,
PG2020_Intensity 10h_A,,,
RN2012_L12,,,
MV2014_Ratio M/L normalized B1___3 (5 min),,,
NJH2024_Sub8_MICT_Mid,0.4725549129079902,0.5815091276372738,
AH2018_LFQ_IT_4_C,,,
SAS2015_PLX/AZD_Exp1,,,
FR2021_Norm.Intensity.A,,,
FSO2013_Ratio H/M normalized Rep1___1,,,
JW2015_Intensity cap2,0.4565960067449635,,
BS2014_Log2(Ratio H/L normalized Rep_2),,,
NJH2024_Sub6_MICT_Post,0.4544427174251822,0.5472025043221227,
CK2022_8 40-1,,0.565862631871453,
RB2022_7_RecoveryEndurance,0.4553101481105085,0.5578664608181986,
NJH2025_Sub12_HIIT_Post,0.45985792493706895,0.5604966600528325,
EJN2021_4_Ex_Basal,0.4535620206370297,0.5783416793322527,0.7423163917483054
TM2022_S2.12h.B,,,
RN2012_L15,,,
KS2014_Intensity pY_PV3,0.4583676856532337,,
TM2022_S2.4h.B,,,
PG2020_Intensity 4h_A,,,
FSO2013_Ratio H/M normalized Rep2___2,,,
TM2022_mock.4h.B,,,
KBE2022_Log2_Ex_24_U,0.45576945996372575,,
NJH2025_Sub13_MICT_Mid,0.45561393393776684,0.5693034093528571,
KS2014_Intensity C3,0.45715623970714736,0.5580925628596349,
RB2022_1_PreSprint,0.45407610177032576,0.5552084357843607,0.7137099930975126
HS2024_4_I_N1,,,
CK2022_7 200-1,,0.5621021849340782,
CK2022_5 200-1,,0.5617806497306577,
CKC2017_log2 normalized phosphoproteomics_120min_rep#3,,,
FSO2013_Ratio H/L normalized Rep2___1,,,
NJH2024_Sub10_HIIT_Mid,0.44671662461274075,0.5445527713957004,
RB2022_2_PostEndurance,0.4607790542886027,0.5546729880867027,0.738202983172001
AH2018_LFQ_2_C,,,
AH2018_SILAC_MR_1_X,,,
KTGR2014_Ratio H M Normalized Rep1_Rapamycin_0_15,,,
IMM2018_normalised rep. int. Empty-2,,,
RM2024_Intensity D4-1,,,
KBE2022_Log2_Ex_25_U,0.4555807008310734,,
AH2018_SILAC_3_C,,,
EJN2021_5_Rest_Ins,0.4603463000182281,0.5736161198118698,0.7339902246547761
VOI2024_0.1uM 24 h_3 di,,,
RNJ2017_Log2_ratio_Tstim:Trest_D3,,,
DB2022_LFQ intensity L2.1,,,
FSO2013_Ratio H/M normalized Rep1,,,
CK2022_4 16-1,,0.5559619504700398,
AS2011_Ratio H/L,,,
SR2019_MCF7_Biol_repl_4,,,
EJN2021_2_Ex_Ins,0.45405789481809794,0.569762134146843,0.7392128319509542
AS2011_Ratio H/L Inhi_2_3,,,
JAW2011_Ratio H/L LS1a_1,,,
AH2018_LFQ_1_N,,,
SAS2015_PLX/DMSO_Exp1,,,
SFR2015_HL_log2_ratio_avg_c,0.45562470082071915,,
JJ2018_Ratio M/L normalized pP2,,,
NJH2024_Sub7_MICT_Mid,0.45944399206466807,0.5577662711381878,
PG2020_Intensity 6h_B,,,
FSO2013_Ratio H/L normalized Rep3,,,
GRW2016_Ratio H/L normalized SILAC 2___2,,,
RKK2015_IKKb(K44M)+TNF-α/TNF-α,,,
JJ2018_Ratio M/L normalized,,,
KTGR2014_Ratio-AA 30 mins,,,
JW2021_After_1,0.4585932862739765,,
NJH2025_Sub2_MICT_Mid,0.4599478795282518,0.574100175850435,
HS2024_6_B_N2,,,
KBE2022_Log2_Ex_9_T,,,
AH2018_SILAC_IT_2_N,,,
AH2018_SILAC_IT_1_X,,,
HW2015_Ratio H/L normalized Exp3,,,
HS2024_7_PD_T1,,,
UK2020_UA_2,0.45342427564142695,0.5509813855978503,
RM2024_Intensity D2-1___1,,,
GF2025_P10_Sph,,,
WZ2023_Pe_025_20min,0.4544297576301643,0.5572227754114024,
JVO2010_Log2 Ratio M/L Normalized aphidicolin,,,
AH2018_LFQ_2_N,,,
HS2024_4_I_N2,,,
AH2018_TMTMS2_3_N,0.45386224642210904,0.558788621131565,
RN2012_H06,,,
AS2011_Inhi 1_Ratio H/L normalized by corresponding protein level (H:TAL treatment; L: MA treatment),,,
HS2024_4_PD_T3,0.4573338624564901,0.5596991558114346,
WZ2023_Su_005_30min,0.4555889214935973,0.5588737874815439,
SR2019_HCC1419_Biol_repl_4,,,
JJ2018_Ratio H/M normalized___2,,,
SR2019_JIMT1_Biol_repl_3,,,
AS2011_Ratio H/L Protein,,,
UK2020_HCM_3,0.454534089067043,0.5505726500137131,
NJH2024_Sub10_HIIT_Post,0.44526371666774567,0.5423517131978022,
CR2017_Ratio Replicate 3.1,,0.5592329631972409,
WZ2023_Su_025_10min,0.45488488578313535,0.5581285785837664,
AH2018_LFQ_IT_4_X,,,
CP2009_Ratio H/L,,,
VOI2024_0.1uM 24 h_3 mono,,,
RB2022_4_RecoverySprint,0.45733902048660413,0.5450359258584607,
RM2024_Intensity D6-3,,,
WZ2023_Su_005_20min,0.45550506927212975,0.5583692585024301,
CW2012_10 µM Gef/control Experiment 1 Replicate B,,,
SFR2015_HL_log2_ratio_avg_a,0.4551138534284869,,
CW2012_10 µM Erl/control Experiment 3 Replicate A,,,
RB2022_1_PreEndurance,,0.5576286532406386,0.7137163356484656
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt3a,,,
LG2023_GSK3α-2_intensity,,,
EP2017_Pervanadate R#1 log2 ratio,,0.5529822379854641,
NJH2025_Sub6_HIIT_Post,0.4554405155815606,0.5449258011827235,
RB2022_6_RecoverySprint,0.45685700119289074,0.5564768082838839,
KS2014_Intensity,0.4563300227386727,0.5611321820774758,
MV2014_Ratio H/M normalized A2___1 (2 min),,,
PG2020_Intensity 8h_D,,,
LY2019_P7+,,,
EP2017_Untreated R#1 normalized log2 ratio,,0.5549089209404345,
RN2012_L10,,,
PG2020_Intensity 4h_C,,,
EP2017_Mitotic R#3 normalized log2 ratio,,0.5602242426836713,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as4,,,
DB2022_LFQ intensity L1,,,
KBE2022_Log2_Ex_24_T,0.45553932442522427,,
RB2022_8_PostStrength,0.45632939275523576,0.5457338413030041,0.7455172739452277
AH2018_SILAC_IT_2_X,,,
HS2024_4_B_T3,,,
NJH2024_Sub2_HIIT_Post,0.4469144212054433,0.5438824473030109,
HS2024_8_B_N2,0.4544576633677479,0.5577448154049816,
NJH2025_Sub8_HIIT_Pre,0.4545079851034774,0.570778910767705,
JJ2018_Ratio H/L normalized pP2___1,,,
HS2024_8_I_T2,0.45678740174708016,0.5593278427652971,
KBE2022_Log2_Ex_6_U,0.4557227409080273,,
LATM2013_Normalized Log2 Ratio (Light/Medium) Reverse,,,
CR2017_Ratio Replicate 1.1,,,
CKC2017_log2 normalized phosphoproteomics_30min_rep#1,,,
MV2014_Ratio M/H normalized B3___2 (30 min),,,
CK2022_16 200-1,,0.5556652798539824,
VOI2024_0.1uM 2 h_3 di,,,
EP2017_Mitotic R#1 normalized log2 ratio,,0.5607933664309142,
GF2025_P9_Sph,,,
CK2022_6 200-1,,0.5622373785144683,
NJH2024_Sub7_MICT_Post,0.4586550167095208,0.5563345190768015,
AH2018_TMTMS3_2_X,0.4579578323077413,0.5563595065769759,
NJH2024_Sub8_HIIT_Post,0.4651987701500595,0.575015020250562,
DB2022_LFQ intensity R1,,,
JW2015_Intensity cap3,0.4567598193819617,,
SR2019_HCC1954_Biol_repl_1,,,
HS2024_4_I_T2,,,
NJH2024_Sub2_MICT_Mid,0.4599478795282518,0.574100175850435,
VOI2024_0.1uM 2 h_2 mono,,,
CP2009_Ratio M/L Normalized (5 nM dasatinib vs Ctrl),,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3b,,,
HS2024_4_PD_T1,0.45566882226383476,0.5585677823471945,
SAS2015_AZD/DMSO_Exp1,,,
NJH2024_Sub1_MICT_Mid,0.459419166875703,0.5617156229381288,
IMM2018_normalised rep. int. CDK5L-3,,,
HS2024_3_B_T3,,,
MV2014_Ratio L/H normalized A3___2 (2 min),,,
NJH2025_Sub13_MICT_Pre,0.4577869348088703,0.5713379059721923,
SR2019_MDAMB231_Biol_repl_3,,,
GRW2016_Ratio H/L normalized SILAC 4___1,,,
MM2018_Ratio H/L replicate1,,,
PG2020_Intensity 2h_D,,,
EP2017_Untreated R#3 normalized log2 ratio,,0.5587164330907096,
MV2014_Ratio M/H normalized A3___3 (10 min),,,
NJH2024_Sub7_HIIT_Pre,0.46250596481678063,0.5619260796454769,
JAW2011_Ratio H/L LS2,,,
CK2022_8 200-1,,0.5621855673272561,
KS2014_Intensity pY_C4,,,
CR2017_Ratio Replicate 3.5,,0.559753471753752,
RB2022_7_PostEndurance,0.454791137243095,0.555881826364761,
NJH2025_Sub4_HIIT_Pre,0.4573578060867829,0.5514321884782516,
CKC2017_log2 normalized phosphoproteomics_90min_rep#3,,,
TM2022_mock.12h.A,,,
JJ2018_Ratio H/L normalized pP1,,,
EP2017_Pervanadate R#2 normalized log2 ratio,,0.5507299087728241,
AS2011_Ratio H/L Normalized by Protein (Unnormalized),,,
KS2014_Intensity pY_E5_4,,,
RM2024_Intensity D4-3___2,,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#1,,,
AH2018_SILAC_2_C,,,
AS2011_RNAi 2_Ratio H/L normalized by corresponding protein level (H: shPlk1; L: shEg5),,,
HS2024_7_I_N1,0.4595029872069616,0.5611730482700883,
KBE2022_Log2_Ex_29_T,,,
HS2024_7_I_T2,,,
AS2011_Ratio H/L Normalized RNAi_2_3,,,
CW2012_10 µM Gef/control Experiment 3 Replicate B,,,
HS2024_6_B_T2,,,
AMK2021_45I_p5,,,
CW2012_10 µM Erl/control Experiment 1 Replicate A,,,
SAS2015_PLX/DMSO_Exp2,,,
EJN2021_1_Ex_Basal,0.44954058447786394,0.5636469581120572,0.740852893008841
FR2021_Intensity.M,,,
RB2022_2_PostSprint,0.4509430413197552,0.5526570193513576,0.7199427421826872
AH2018_SILAC_MR_3_N,,,
MV2014_Ratio H/L normalized B1___3 (30 min),,,
CF2017_FTE 13,,,
PG2020_Intensity CT_C,,,
ZCP2016_Ratio H/L Rep 1,,,
FS2019_db/db2,,,0.74329605374312
KS2014_Intensity pY_PV4,0.4585045696042905,,
KBE2022_Log2_Ex_39_U,0.4560600757117313,,
EP2017_Untreated R#3 log2 ratio,,0.5590061020015191,
RB2022_2_PostStrength,0.456623172618143,0.558870129135861,0.7448548752845187
AS2011_Ratio H/L Normalized_1,,,
MV2014_Ratio M/H normalized A3___2 (10 min),,,
CR2017_Ratio Replicate 3.4,,0.5598973943434268,
HS2024_8_PD_T2,0.4541059936804449,0.5575058603610449,
FS2019_Ctr2,,,0.74329605374312
RB2022_6_PreEndurance,,0.5557094339803821,0.7182153039997424
FR2021_Norm.Intensity.G,,,
NJH2025_Sub9_HIIT_Post,0.4534663068730593,0.5648563981730417,
CKC2017_log2 normalized phosphoproteomics_0min_rep#3,,,
RM2024_Intensity D4-3,,,
HS2024_8_B_N1,0.45751374915559634,0.5598213865172376,
NJH2025_Sub10_MICT_Mid,0.4661049029347654,0.5685933995142032,
KBE2022_Log2_Ex_15_U,0.4550453647221173,,
AS2011_Ratio H/L Normalized Inhi_2,,,
RKK2015_TNF-α/SC-514,,,
RB2022_3_PreSprint,0.4560992644677882,0.5455304300274091,
CR2017_Ratio Replicate 2.3,,,
RM2009_Ratio M/L Normalized by Corresponding Protein Level (M:15 min timepoint;L:0 min. timepoint),,,
CP2009_Ratio H/L Normalized (50 nM dasatinib vs Ctrl),,,
GF2025_P4_Adh,,,
YA2020_Reporter_intensity_Normal_No.2,,,
YP2020_Intensity P30_R2_mult_log2,,,
NJH2025_Sub13_MICT_Post,0.46520136997885514,0.5749916745924641,
HS2024_4_B_N2,0.45526422610553663,0.5582928644447611,
HS2024_3_PD_T3,,,
AMK2021_120R_p3,,,
MV2014_Ratio L/H normalized A3___3 (2 min),,,
NJH2025_Sub10_HIIT_Pre,0.4615215393336704,0.5537384175936892,
FR2021_Intensity.G,,,
RAM2015_Log2 C,,0.5592364045979341,
AS2011_Ratio H/L Proteins Inhi_1,,,
FSO2013_Ratio H/M normalized Rep1___3,,,
AH2018_LFQ_M_2_N,,,
MV2014_Ratio M/L normalized A1___3 (2 min),,,
KBE2022_Log2_Ex_40_T,,,
CK2022_2 16-1,,0.5557026420028746,
RAM2015_Log2 B,,0.5587828114497204,
YP2020_Intensity C10_R1_mult_log2,,,
FSO2013_Ratio M/L normalized Rep1___2,,,
NJH2025_Sub8_MICT_Pre,0.45376996188858876,0.5689118723151507,
EJN2021_4_Rest_Basal,0.45271548530197175,0.5776123491805086,0.7425898400262221
YB2013_Ratio_H_L_Normalized_in_experiment_2,,,
JJ2018_Ratio H/M normalized pP3___1,,,
VOI2024_Veh2 mono,,,
HS2024_6_B_T1,,,
UK2020_HCM_5,0.45339271659507796,0.550766775958156,
NJH2025_Sub10_HIIT_Post,0.44526371666774567,0.5423517131978022,
VOI2024_0.1uM 2 h_3 mono,,,
JW2015_Intensity pre3,0.4553342782468193,,
AS2011_Ratio H/L Normalized Inhi_2_1,,,
DL2023_24h-3,,,
HS2024_7_PD_T3,0.45678075825564823,0.5593233285980421,
PG2020_Intensity Mock_10h_B,,,
WZ2023_Su_025_30min,0.45485520221628634,0.5580826549421585,
AH2018_LFQ_4_N,,,
CR2017_Ratio Replicate 1.2,,,
AS2011_Ratio H/L Normalized by Proteins,,,
RB2022_6_RecoveryStrength,0.46642778913115046,0.5550988816529446,0.7830075056929847
HS2024_8_I_N1,0.45583501364102513,0.5586807072573367,
AMK2021_Ctrl_p3,,,
AS2011_Ratio H/L Protein Inhi_2,,,
HH2022_Reporter intensity 7,,,
AH2018_SILAC_M_1_X,,,
RB2022_7_PreEndurance,0.4492061267497126,0.5417159310937427,0.7212730022202762
VOI2024_0.1uM 24 h_2 di,,,
DL2023_control-2,,,
LY2019_P6+,,,
DB2022_LFQ intensity R2,,,
GF2025_P6_Adh,,,
VOI2024_Veh1 di,,,
AS2011_Ratio H/L RNAi_2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3,,,
VOI2024_Veh3 mono,,,
HS2024_5_I_T2,0.45814444716000097,0.5602499377253586,
NJH2025_Sub7_HIIT_Mid,0.48143599650161917,0.5832194328059132,
MV2014_Ratio H/L normalized B1___1 (30 min),,,
RM2009_Ratio H/L (H:60 min timepoint;L:0 min. timepoint),,,
RB2022_6_PostSprint,,0.55418389694746,0.7170802330007984
KTGR2014_Ratio H L Normalized Rep2_Rapamycin_0_15,,,
AS2011_Ratio H/L Inhi_1,,,
AS2011_Ratio H/L Normalized RNAi_1_2,,,
AH2018_TMTMS3_2_C,0.45778606982823633,0.5565414014698231,
SR2019_Hs578T_Biol_repl_4,,,
RB2022_8_PreStrength,0.4528840233235392,0.5530476423724963,0.7301319822881281
KS2014_Intensity C5,0.4580329251741911,0.5571245643637502,
RM2024_Intensity D0-1,,,
CW2012_10 µM Gef/control Experiment 3 Replicate A,,,
YP2020_Intensity P30_R1_mult_log2,,,
NJH2025_Sub2_HIIT_Pre,0.4600413049631723,0.57135160093471,
RB2022_3_RecoveryEndurance,0.4538598196073984,0.5524339590350176,
RNJ2017_Log2_ratio_Tstim:Trest_D2,,,
GF2025_P9_Adh,,,
RB2022_3_PostStrength,0.45706223169009563,0.5566656458096665,
TM2022_S2.8h.A,,,
AS2011_Ratio H/L RNAi_1_1,,,
AS2011_Ratio H/L Normalized by Proteins RNAi_2,,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt1,,,
AS2011_Ratio H/L Normalized by Protein Inhi_1,,,
NJH2025_Sub2_MICT_Pre,0.461069489659233,0.5747915740778123,
MV2014_Ratio L/M normalized A2___3 (10 min),,,
MV2014_Ratio H/M normalized A2___3 (2 min),,,
HS2024_4_B_T2,,,
SR2019_BT549_Biol_repl_1,,,
AH2018_LFQ_M_4_N,,,
NJH2024_Sub8_HIIT_Mid,0.4697404778679932,0.5786044872476583,
PG2020_Intensity 8h_B,,,
AH2018_LFQ_2_X,,,
PG2020_Intensity 2h_B,,,
AS2011_Ratio H/L Proteins RNAi_1,,,
RB2022_4_PostSprint,0.45066806722556524,0.5555098877984413,
KS2014_Intensity E15_3,0.4573313001357923,,
GF2025_P3_Sph,,,
DB2022_LFQ intensity L2,,,
MV2014_Ratio H/L normalized A1___1 (10 min),,,
AH2018_SILAC_1_C,,,
NJH2024_Sub1_HIIT_Pre,0.4610046142270224,0.5642636666530636,
FSO2013_Ratio M/L normalized Rep2___2,,,
NJH2015_TMT Subject 4 130_N/129_C (Exercise/Basal) (normalized),0.45189038591248015,0.5583495316959216,0.7412251933836702
AS2011_Ratio H/L RNAi_2_3,,,
AH2018_SILAC_IT_1_N,,,
KTGR2014_Ratio H M Normalized Rep2_AA_starvation_0_15,,,
RB2022_4_PreEndurance,0.45572696324220424,0.5596227776435777,
JJ2018_Ratio M/L normalized pP1,,,
CR2017_Ratio Replicate 2.4,,0.558967657787866,
ZQ2022_N1,,,
LY2019_P6-,,,
RM2024_Intensity D2-3,,,
UK2020_HCM_1,0.45254491863144064,0.549900772939731,
JW2015_Intensity pre2,0.4572834296488633,,
KTGR2014_Ratio M L Normalized Rep1_AA_starvation_0_15,,,
RM2024_Intensity D2-1,,,
NJH2025_Sub12_MICT_Post,0.4637663598447083,0.5670960287324568,
MV2014_Ratio H/M normalized B2___2 (5 min),,,
RN2012_L14,,,
AH2018_LFQ_3_N,,,
RKK2015_TNF-α/IKKb,,,
SFR2015_HL_log2_ratio_std_b,0.45821574642303853,,
UK2020_UA_1,0.45295555762499273,0.5507677460904267,
KBE2022_Log2_Ex_13_U,,,
AS2011_Ratio H/L Normalized Inhi_1,,,
RNJ2017_Log2_ratio_Tsup:Trest_D2,,,
RB2022_1_RecoverySprint,0.4538985941062129,0.5603464786902059,
CKC2017_log2 normalized phosphoproteomics_120min_rep#1,,,
JJ2018_Ratio H/L normalized pP3,,,
CK2022_7 40-1,,0.56582409240144,
AS2011_Ratio H/L Inhi_1_3,,,
NJH2025_Sub10_HIIT_Mid,0.44671662461274075,0.5445527713957004,
KTGR2014_Ratio H L Normalized Rep2_AA_starvation_0_15,,,
JAW2011_Ratio H/L LS1b_1,,,
PG2020_Intensity 4h_B,,,
SR2019_BT549_Biol_repl_2,,,
RM2024_Intensity D4-2,,,
DB2022_LFQ intensity R2.2,,,
JJ2018_Ratio H/L normalized,,,
RB2022_5_PostEndurance,0.4579397144772253,0.5468477796363788,0.7311007838796015
HS2024_5_PD_T2,0.456214236342998,0.5589383842214977,
WZ2023_Su_025_20min,0.4553859332963531,0.5579128664658505,
RM2024_Intensity D2-2___1,,,
IMM2018_normalised rep. int. CDK5L-2,,,
LY2019_P8-,,,
JVO2010_Ratio H/M Normalized by Protein ThymON - Log2 G2,,,
CKC2017_log2 normalized phosphoproteomics_15min_rep#3,,,
FSO2013_Ratio H/L normalized Rep1,,,
NJH2024_Sub2_HIIT_Pre,0.4600413049631723,0.57135160093471,
CKC2017_log2 normalized phosphoproteomics_60min_rep#2,,,
CK2022_13 40-1,,0.5582758352802174,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt4a,,,
RN2012_H02,,,
PG2020_Intensity 10h_D,,,
RB2022_8_PreEndurance,0.45226199064561484,0.5448333174707262,
HS2024_3_B_N2,,,
EJN2021_4_Ex_Ins,0.45656977719896663,0.5745069036955632,0.7406678724321618
AS2011_Ratio H/L Normalized by Protein,,,
EJN2021_1_Ex_Ins,0.454006072896379,0.5712709040495413,0.7404894029504816
EP2017_Pervanadate R#3 log2 ratio,,0.5506523606118623,
FSO2013_Ratio M/L normalized Rep1___3,,,
NJH2025_Sub4_HIIT_Mid,0.45174113954445316,0.5402026645787662,
RCJD2014_5min_2,,,
RB2022_6_PostStrength,0.461243548071614,0.5576043073581511,0.7734448189127089
AH2018_SILAC_MR_3_C,,,
AH2018_LFQ_M_4_C,,,
NJH2024_Sub4_MICT_Pre,0.4532079928124232,0.5435850974868932,
AS2011_Ratio H/L Normalized Inhi_1_1,,,
DL2023_12h-1,,0.55875150699614,
MV2014_Ratio L/M normalized B2___1 (30 min),,,
DB2022_LFQ intensity L1.1,,,
NJH2025_Sub6_MICT_Pre,0.4562214940775602,0.5493813293984463,
NJH2025_Sub6_MICT_Post,0.4544427174251822,0.5472025043221227,
CKC2017_log2 normalized phosphoproteomics_60min_rep#3,,,
RN2012_H04,,,
CK2022_6 40-1,,0.5659237088719361,
DB2022_LFQ intensity R2.1,,,
KBE2022_Log2_Ex_42_U,0.45525554021069614,,
LY2019_P3-,,,
FR2021_Intensity.A,,,
EJN2021_3_Ex_Ins,0.4560399261135469,0.570784401237999,0.7406558474119914
MV2014_Ratio M/L normalized A1___1 (2 min),,,
WZ2023_Pe_005_30min,0.4545214074028138,0.558554229801864,
HS2024_8_PD_T3,0.4564268815568853,0.5590828739181134,
EJN2021_3_Ex_Basal,0.444121438362119,0.566622656071389,0.7397339603518815
AST2020_Control.1,,,
JW2015_Intensity cap1,0.45631983077279525,,
PG2020_Intensity CT_A,,,
FS2019_Ctr3,,,0.7352919445652727
WZ2023_Pu_025_20min,0.45552582007447506,0.5581758226468685,
NJH2025_Sub4_MICT_Post,0.45776617459897256,0.5514807073023269,
JVO2010_Ratio H/M Normalized by Protein Noco3h - Log2 Late S,,,
GF2025_P10_Adh,,,
RB2022_1_RecoveryStrength,0.4601925377962217,0.5837062847949465,0.7580355510796468
SR2019_HCC1954_Biol_repl_4,,,
FR2021_Norm.Intensity.N,,,
HS2024_5_B_N1,0.4542511362286983,0.5576044828617811,
FSO2013_Ratio H/M normalized Rep3___3,,,
AH2018_TMTMS2_2_C,0.45437131609458437,0.558587946504917,
RB2022_4_PreSprint,0.45478939765986476,0.5519521447783151,0.7040299091694909
DB2022_Intensity R2,,,
AH2018_TMTMS2_Pool,0.4576520059060565,0.5570232608655468,
HS2024_8_I_N2,0.45793080294487387,0.5601047692202082,
RB2022_3_RecoveryStrength,0.4567654096821371,0.5584646881518349,
