DatasetName,AMK2021_120R_p1,AMK2021_120R_p3,AMK2021_120R_p5,AMK2021_30R_p1,AMK2021_30R_p3,AMK2021_45I_p1,AMK2021_45I_p3,AMK2021_45I_p5,AMK2021_Ctrl_p1,AMK2021_Ctrl_p3,AMK2021_Ctrl_p5,AST2020_Control,AST2020_Control.1,AST2020_Control.2,AST2020_anti-CD3,AST2020_anti-CD3+PDL2,AST2020_anti-CD3+PDL2.1,AST2020_anti-CD3+PDL2.2,AST2020_anti-CD3.1,AST2020_anti-CD3.2,CF2017_EOC 1,CF2017_EOC 13,CF2017_EOC 14,CF2017_EOC 15,CF2017_EOC 16,CF2017_EOC 17,CF2017_EOC 2,CF2017_EOC 3,CF2017_EOC 4,CF2017_FTE 1,CF2017_FTE 2,CF2017_FTE 3,CF2017_FTE 4,CKC2017_0min_p1,CKC2017_0min_p2,CKC2017_0min_p3,CKC2017_120min_p1,CKC2017_120min_p2,CKC2017_120min_p3,CKC2017_15min_p1,CKC2017_15min_p2,CKC2017_15min_p3,CKC2017_30min_p1,CKC2017_30min_p2,CKC2017_30min_p3,CKC2017_60min_p1,CKC2017_60min_p2,CKC2017_60min_p3,CKC2017_90min_p1,CKC2017_90min_p2,CKC2017_90min_p3,DB2022_Intensity_L1,DB2022_Intensity_L2,DB2022_Intensity_R1,DB2022_Intensity_R2,DB2022_L1,DB2022_L1.1,DB2022_L1.2,DB2022_L2,DB2022_L2.1,DB2022_L2.2,DB2022_R1,DB2022_R1.1,DB2022_R1.2,DB2022_R2,DB2022_R2.1,DB2022_R2.2,EJN2021_1_Ex_Basal,EJN2021_1_Ex_Ins,EJN2021_1_Rest_Basal,EJN2021_1_Rest_Ins,EJN2021_2_Ex_Basal,EJN2021_2_Ex_Ins,EJN2021_2_Rest_Basal,EJN2021_2_Rest_Ins,EJN2021_3_Ex_Basal,EJN2021_3_Ex_Ins,EJN2021_3_Rest_Basal,EJN2021_3_Rest_Ins,EJN2021_4_Ex_Basal,EJN2021_4_Ex_Ins,EJN2021_4_Rest_Basal,EJN2021_4_Rest_Ins,EJN2021_5_Ex_Basal,EJN2021_5_Ex_Ins,EJN2021_5_Rest_Basal,EJN2021_5_Rest_Ins,FS2019_Ctr1,FS2019_Ctr2,FS2019_Ctr3,FS2019_dbdb1,FS2019_dbdb2,FS2019_dbdb3,GF2025_P10_Adh,GF2025_P10_Sph,GF2025_P1_Adh,GF2025_P1_Sph,GF2025_P2_Adh,GF2025_P2_Sph,GF2025_P3_Adh,GF2025_P3_Sph,GF2025_P4_Adh,GF2025_P4_Sph,GF2025_P5_Adh,GF2025_P5_Sph,GF2025_P6_Adh,GF2025_P6_Sph,GF2025_P7_Adh,GF2025_P7_Sph,GF2025_P8_Adh,GF2025_P8_Sph,GF2025_P9_Adh,GF2025_P9_Sph,HH2022_Reporter_intensity_0_p1,HH2022_Reporter_intensity_0_p2,HH2022_Reporter_intensity_0_p3,HH2022_Reporter_intensity_1_p1,HH2022_Reporter_intensity_1_p2,HH2022_Reporter_intensity_1_p3,HH2022_Reporter_intensity_2_p1,HH2022_Reporter_intensity_2_p2,HH2022_Reporter_intensity_2_p3,HH2022_Reporter_intensity_3_p1,HS2024_R03_B_T1,HS2024_R03_B_T2,HS2024_R03_B_T3,HS2024_R03_I_T1,HS2024_R03_I_T2,HS2024_R03_I_T3,HS2024_R03_N_T1,HS2024_R03_N_T2,HS2024_R03_N_T3,HS2024_R03_PD_T1,HS2024_R03_PD_T2,HS2024_R03_PD_T3,HS2024_R04_B_T1,HS2024_R04_B_T2,HS2024_R04_B_T3,HS2024_R04_I_T1,HS2024_R04_I_T2,HS2024_R04_I_T3,HS2024_R04_N_T1,HS2024_R04_N_T2,HS2024_R04_N_T3,HS2024_R04_PD_T1,HS2024_R04_PD_T2,HS2024_R04_PD_T3,HS2024_R05_B_T1,HS2024_R05_B_T2,HS2024_R05_B_T3,HS2024_R05_I_T1,HS2024_R05_I_T2,HS2024_R05_I_T3,HS2024_R05_N_T1,HS2024_R05_N_T2,HS2024_R05_N_T3,HS2024_R05_PD_T1,HS2024_R05_PD_T2,HS2024_R05_PD_T3,HS2024_R06_B_T1,HS2024_R06_B_T2,HS2024_R06_B_T3,HS2024_R06_I_T1,HS2024_R06_I_T2,HS2024_R06_I_T3,HS2024_R06_N_T1,HS2024_R06_N_T2,HS2024_R06_N_T3,HS2024_R06_PD_T1,HS2024_R06_PD_T2,HS2024_R06_PD_T3,HS2024_R07_B_T1,HS2024_R07_B_T2,HS2024_R07_B_T3,HS2024_R07_I_T1,HS2024_R07_I_T2,HS2024_R07_I_T3,HS2024_R07_N_T1,HS2024_R07_N_T2,HS2024_R07_N_T3,HS2024_R07_PD_T1,HS2024_R07_PD_T2,HS2024_R07_PD_T3,HS2024_R08_B_T1,HS2024_R08_B_T2,HS2024_R08_B_T3,HS2024_R08_I_T1,HS2024_R08_I_T2,HS2024_R08_I_T3,HS2024_R08_N_T1,HS2024_R08_N_T2,HS2024_R08_N_T3,HS2024_R08_PD_T1,HS2024_R08_PD_T2,HS2024_R08_PD_T3,HS2024_R09_B_T1,HS2024_R09_B_T2,HS2024_R09_B_T3,HS2024_R09_I_T1,HS2024_R09_I_T2,HS2024_R09_I_T3,HS2024_R09_PD_T1,HS2024_R09_PD_T2,JAW2011_HS,JAW2011_HS_1,JAW2011_LS1a,JAW2011_LS1a_1,JAW2011_LS1b,JAW2011_LS1b_1,JAW2011_LS2,JAW2011_LS2_1,JB2023_Intensity_20220718_C28798_002_S397439_M2_prim_IIM_R3_Group_4___1,JB2023_Intensity_20220718_C28798_002_S397439_M2_prim_IIM_R3_Group_4___2,JB2023_Intensity_20220718_C28798_002_S397439_M2_prim_IIM_R3_Group_4___3,JB2023_Intensity_20220718_C28798_003_S397432_M2_prim_IS_R4_Group_2___1,JB2023_Intensity_20220718_C28798_003_S397432_M2_prim_IS_R4_Group_2___2,JB2023_Intensity_20220718_C28798_003_S397432_M2_prim_IS_R4_Group_2___3,JB2023_Intensity_20220718_C28798_004_S397437_M2_prim_IIM_R1_Group_4___1,JB2023_Intensity_20220718_C28798_004_S397437_M2_prim_IIM_R1_Group_4___2,JB2023_Intensity_20220718_C28798_004_S397437_M2_prim_IIM_R1_Group_4___3,JB2023_Intensity_20220718_C28798_005_S397438_M2_prim_IIM_R2_Group_4___1,JB2023_Intensity_20220718_C28798_005_S397438_M2_prim_IIM_R2_Group_4___2
ABCF1_T(109),,,,,,,,,,,,0.33362433584105133,0.0,0.5397747171055869,0.8899145397698192,0.4969728266188156,0.6732081002730865,0.588777368421944,0.21766485693208892,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABCF3_S(109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6552553857744456,0.4738177260452545,0.140892546155456,0.6568136787070955,0.8276758402288351,0.8333179566591653,0.6438225361954508,0.8199783337808171,0.12902629962901813,0.57189100148846,0.5153346249207047,0.9446622269569929,0.0,0.31661058661573804,0.008167548502974853,0.4089283824714869,1.0,0.5216301000972265,0.759790293727491,0.6495401423751446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABHD13_S(323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.12919640150232356,0.5544707245133293,0.6912376157284148,0.6240991723507802,0.0,,,,,,,,,,,,,,,,,,,,,,,0.13095199854232153,,,,,,,,,,,,,,0.30425296890147535,0.22917290374777416,0.14044210011577898,0.20534657384746435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABHD15_S(434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7631161954912961,0.07803383407118075,0.7740327832146218,0.3041910259626721,0.45612078255899496,0.5253233699874096,0.20935801796339387,0.561258113803049,0.2926478778149022,0.2949073971817673,0.156350201833987,0.3213658576361015,0.20556348156182383,0.27613231055974474,0.4432561585321107,0.6283504048045705,0.44853593343495174,0.5549148903827963,0.8679931378398101,0.7860154539738418,0.7329922223365128,0.47469606500276146,0.7674409644854738,0.463213861218713,,,,,,,,,,,,,,,,0.799360801794728,1.0,0.8389080971230642,0.04428381507938439,0.14887084665121292,0.3344318511698633,0.12922007186746515,0.25244427269377157,0.1763863182767076,0.23281028592407965,0.43368336534920543,0.20847101393815348,0.05103915215276228,0.18271045389559423,0.28355994706821225,0.19263627688825433,0.15558329426199974,0.06865703357258385,0.3295838469811609,0.0,0.3850190631596271,0.45317964869765226,0.5287640727911023,0.3513606137256397,0.47650209025236684,,,,,,,,,,,,,,,0.7530368619664953,0.6263140893831252,,,,,,,,,,,,,,,,,,,
ABHD17C_S(211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29674329086258006,0.6290899289826604,0.5833482048157677,,,,0.8666044860142705,0.4137148049603416,,,,,,,,0.8593631333595853,,,,,,,,,0.3798649147151905,1.0,0.5070222281379444,,,0.4475682251737374,,,,,,,0.535577679247464,,,,,,,,,0.3216441940846437,,0.0,,,,,,,,,,,,,,,,,,,,,
ABHD2_S(411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.311910772705712,0.9328029551434049,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9384821380389963,0.919657494062275,0.9815063186045134,1.0000000000000004,,0.04913986594343189,0.22325866859403876,0.0,,0.6035766139691581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(178),,,,,,,,,,,,0.027355433488582825,0.0,0.025754097783811325,0.08020434305824775,0.04684122931547474,0.042817838482740456,0.05133721628674959,0.04253872044321838,0.0979921611502581,0.9752796757539839,0.9766622467482478,0.9318678173983166,0.8909817173723642,1.0,0.9586028718029436,0.8646567905399509,0.7762520646677871,0.9311587058862232,0.9863097136890513,0.9276088224222612,0.8705411670420062,0.7426027849371426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8818170290986134,0.8678954585751095,1.0,0.8942358919004236,0.8460003022316802,0.8551737154167101,,,,,,,0.9408890565428931,0.9361048702804449,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04565115419069694,0.04166761906701853,0.04816980965546123,0.039352275637985726,0.06474812026898553,0.034850565400470795,0.060558151177535255,0.038782682845476445,0.05015171064221066,0.04084186844303178,0.023905265020915778,0.0,0.0484357981997339,0.032136697715206934,0.06552404889516658,0.04512528170614895,0.06042143205332952,0.05028943937470109,0.04611022700456835,0.04626918679827436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45734544416137624,0.215661186374831,0.0,1.0,0.4012704259540385,0.8318965847273887,0.49070641730853026,0.053143010718400774,0.051936168835183594,0.484751583790171,0.42275727069957725,0.42275727069957725,0.9142924056397561,0.8142134297652746,0.060383131524886835,0.836610486281856,0.6629289118189519,0.857814680302539,0.4263370461317777,0.7681926498753029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9419862879219396,0.9272902729576131,0.9793070129055641,1.0,,0.0034281912091458366,0.09097082102533438,0.0882539703444758,0.0,0.3267892304256801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(220),,,,,,,,,,,,0.010440027497209847,0.0,0.008048757553528851,0.033424190675218846,0.032291716918313895,0.034874981714492215,0.03818603848242752,0.04613053935286526,0.04074086022660239,,0.5038014528929153,0.3530921482414655,0.5850106079681288,0.6104038909407041,0.4404256097997532,0.6431384184639359,0.6968599052787603,0.7940209257681854,,,0.6084617965709871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9803577693470364,0.9360342593005955,0.935290031734028,0.8947755594791351,0.912751778783039,0.9165951318111487,0.9037835626209434,0.9250914877386336,0.921680557886515,0.9104087797081064,0.9834293249221151,0.8653702661316656,0.9531586189135979,0.9205978460081319,1.0,0.9554528311041182,0.9343800496618737,0.9326416778785163,0.8624576159276636,0.9134207108020176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6325794705105112,0.6143482281463379,0.3728423606446656,0.431500699065011,0.6325794705105112,0.6143482281463379,0.3728423606446656,0.431500699065011,,,,,0.6815076787631851,0.6548584431211983,0.8068442400787808,0.8481669962726981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.0,,,,0.3508323117907626,
ABI1_S(225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8522851263896397,0.8380290290554557,0.9711418665373168,0.976025069066046,0.9678004271125938,0.9650774577976591,0.9290067911119884,0.9377678427393609,,,0.015308871878546272,0.04280037917705053,0.9751082126735268,0.9711279545281906,0.9938281442988389,1.0,,,,,,,,,,,,,,,,,,,,,0.137995492027282,0.19247836991580447,0.18520626283189717,0.11356767617835313,0.21370776071605016,0.12892012440999462,0.039760338797486486,0.07075408582231338,0.03769405756117417,0.07709661172136006,0.07230375029138505,0.05523335478874124,0.05950428492560453,0.045858098622363674,0.07477587507969746,0.025353130120989033,0.07013454727930354,0.0,0.039678614260709746,0.06118567547117608,0.04445809306054802,0.05079131944908851,0.04737104164797434,0.05952680066864519,0.024202858047657184,0.08158314516299917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(226),,,,,,,,,,,,0.00629249753379213,0.0,0.007119269041880649,0.03798814154219965,0.023855054263601794,0.03520499452473036,0.0369115095982302,0.03740903953552355,0.04445614423719313,1.0,,,,,,0.7902931484694653,0.7902931484694653,0.9130180328515864,0.6702633660612944,0.740522159425427,0.547158703710978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(228),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8735227087158606,0.8813249776646561,0.927927610997413,1.0,0.3189800845375226,0.0,0.5920754311192802,0.5775406266056358,0.30126744235637304,0.8806236940850383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9250237973238463,0.9188691094706658,,,1.0,0.897862305111737,0.8512806052433551,0.8601394827379246,,,,,0.9250237973238463,0.9188691094706658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020895517268513117,0.09546565396758719,0.07030894032539836,0.11108352241450342,0.08112443757220095,0.10054379539588722,0.07352598181906768,0.07946253247509331,0.08516736391918314,0.06926311375569855,0.06440656339550294,0.012542827390891256,0.027480049584382382,0.1105582025557291,0.05093202919397625,0.09625964933749523,0.04720466918191356,0.1064419698313584,0.0,0.10921379741798865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(290),,,,,,,,,,,,0.02773198073827965,0.0,0.024888803002173,0.02148607317658424,0.03199698610906898,0.030053045085407515,0.030265751565749177,0.03539604948308295,0.041927222792969676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9790575882002708,0.9837100130200431,0.9731715042667686,0.9734524047645996,0.9865860996965488,0.9964182034013067,0.9969698977605175,0.9753702536725797,0.9810601906563985,0.9924113366098775,0.9856590313073355,1.0,0.9921806777007633,0.9876514040869537,0.9716254555384021,0.9648572591453233,0.9824090271042119,0.9699367377353454,0.9906111007181648,0.9754637342699963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI1_S(323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.2633106253032391,0.48935688359176677,0.3871661111545075,,0.6612839418099323,0.0,
ABI2_S(173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9660821035896556,0.9414768719415512,1.0,0.9920825037717864,,,0.17110335252559006,0.0,,0.4879707654001795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI2_S(183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9614714863074116,0.9505160671926309,0.9311954223135799,0.9190275194234847,1.0,0.9921128830744003,0.9895873423846127,0.9593425940023027,0.039830038830316813,0.01753317988432225,0.06994153614543903,0.06041259554566964,0.9614714863074116,0.9505160671926309,0.991954556544659,0.9897230414777134,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025666619655341442,0.01835147997659156,0.04457628766927382,0.010471947303813161,0.04792689936678042,0.0010426352252452253,0.04381889998884049,0.009640370158345263,0.02466833618534822,0.001426725761336161,0.016057408686630102,0.0,0.015062402609278975,0.007249433246773702,0.052734206109138086,0.02710315408127987,0.048390720635802215,0.016657722745218775,0.020103570195211154,0.01589044709121564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI2_S(218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI2_S(219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9621816981144544,0.8520370008907543,1.0,0.9830839411004124,,0.0,0.708384223550059,0.15410843500710847,,0.8182718531981559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI2_S(221),,,,,,,,,,,,,,,,,,,,,,0.7600777283112592,0.19040879195832616,0.8984754716295171,1.0,0.4415611208955923,0.0,0.0,,0.32997588595355154,,0.372603704760877,0.03285104334625544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI2_S(227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4865704101921632,0.796647837374157,0.5641676387219154,0.7649034909322808,0.4534971616977191,0.6361874187346338,0.37529430658467455,0.2768383406977257,0.25252416712431025,0.5610438092070269,1.0,0.5757939925858399,0.6614252988894125,0.41176857742291717,0.9876987604542837,0.7612228639802044,0.6386962673055204,0.3238454411245744,0.7612228639802044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI2_S(301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07464625965913241,,,0.5720017250617495,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABI2_S(359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9358944975975989,0.9185263881116219,0.9813067419602568,1.0,0.0010558975634293866,0.23669191841852522,0.27405728403395546,0.21038529308247922,0.0,0.5566378587609941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABL1_S(1072),,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABL1_S(1312),,,,,,,,,,,,,,,,,,,,,,,,0.8209486039072402,,,0.0,,,0.604094478018915,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
